rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
42,"spotify:track:1Cv1YLb4q0RzL6pybtaMLo","Surfaces","Sunday Best","Surfaces, LLC / TenThousand Projects, LLC",41,45,9,"1030706"
43,"spotify:track:2PGA1AsJal6cyMNmKyE56q","Apache 207","200 km/h","Four Music/Two Sides",2,47,30,"990260"
44,"spotify:track:3R3rQ7FbTJdsi5She10YvI","Loredana, Rymez","Angst","Loredana",1,36,6,"975254"
45,"spotify:track:3Dv1eDb0MEgF93GpLXlucZ","Doja Cat","Say So","Kemosabe Records/RCA Records",44,55,13,"970021"
46,"spotify:track:3tSy9yUo0rb1LR61CS5O7l","Soolking, MERO","Hayati","Universal Music Division Capitol Music France",6,34,4,"956539"
47,"spotify:track:2A0CxheiQGQdCiKtOR7jMP","LUM!X, D.T.E, Gabry Ponte, MOKABY","The Passenger (LaLaLa) [feat. MOKABY]","Spinnin' Records",47,58,9,"954485"
48,"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Dua Lipa","Break My Heart","Urban",39,48,3,"948502"
49,"spotify:track:67ojvEGRPAUCOohuMPqoRC","Capital Bra, Samra, LEA","110","Urban",1,53,30,"940454"
50,"spotify:track:7ygVaACDENw4PgLbN1awFE","Apache 207","Matrix","Four Music/Two Sides",1,40,8,"909984"
51,"spotify:track:6xMBPfgaEQKshwp7oYrtP4","AK AUSSERKONTROLLE, Shindy","Hood","XY Records",8,29,3,"897823"
52,"spotify:track:4zLSkwZaiMfzzapPCbdG90","GAMPER & DADONI","Gimme! Gimme! Gimme!","Big Top Amsterdam",52,63,7,"892905"
53,"spotify:track:3FGiFUJRRp5RGikVrs6kig","Alicia Keys","Underdog","RCA Records Label",53,62,6,"883113"
54,"spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",12,72,14,"841911"
55,"spotify:track:3frUvGrmGcay91lvFbOgsN","Kygo, Zara Larsson, Tyga","Like It Is","Kygo",55,59,3,"830709"
56,"spotify:track:72EGc3ULtmj0oxT05PN6dw","BHZ, Longus Mongus, Monk, Dead Dawg","Flasche Luft","Sony Music/BHZ",42,42,2,"825256"
57,"spotify:track:5Bj9rLRVpf5xxQwhlyOOeh","Dardan","D A YYY T O N A","Hypnotize Entertainment",4,56,7,"824367"
58,"spotify:track:696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE","Arizona Zervas",18,70,24,"817860"
59,"spotify:track:7Ek9e3eIuktIFjpDRQfmHE","Luciano","Mios mit Bars","Urban",1,60,9,"813076"
60,"spotify:track:2grAr8pWMuLWn8ZYEE9wDV","Tones And I","Never Seen The Rain","Elektra (NEK)",53,66,11,"811925"
61,"spotify:track:0qaWEvPkts34WF68r8Dzx9","Riton, Oliver Heldens, Vula","Turn Me On (feat. Vula)","Ministry of Sound Recordings",23,64,25,"808843"
62,"spotify:track:1RMuMJhAQytXNprgnecK72","Eno, Murda","Was machst du","Alles Oder Nix Records",24,24,2,"807581"
63,"spotify:track:7zjscS3snyHqdDHESPKIVB","Monet192, Hatik","Dämon (feat. Hatik)","WM Germany",63,74,2,"805623"
64,"spotify:track:4HDCLYli2SUdkq9OjmvhSD","PARTYNEXTDOOR, Rihanna","BELIEVE IT","OVO Sound/Warner Records",46,46,3,"805255"
65,"spotify:track:7qwWwsa6otLM0UOEamls4s","The Cratez, Bausa, Maxwell, Joshi Mizu","Skifahren (feat. Joshi Mizu)","GOLD LEAGUE/RBK",3,68,22,"805001"
66,"spotify:track:76nqCfJOcFFWBJN32PAksn","Ava Max","Kings & Queens","Atlantic Records",66,98,5,"797146"
67,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,75,50,"796194"
68,"spotify:track:7szuecWAPwGoV1e5vGu8tl","The Weeknd","In Your Eyes","Republic Records",30,65,4,"794691"
69,"spotify:track:3cqPu20DGTGUoZtbJH2Dmi","Ali Gatie","What If I Told You That I Love You","Warner Records",9,61,12,"791516"
70,"spotify:track:38YP1STiBe3AZevFFJILf4","Samra","Weiss","Urban",2,80,10,"789282"
71,"spotify:track:4umIPjkehX1r7uhmGvXiSV","Justin Bieber, Quavo","Intentions (feat. Quavo)","RBMG/Def Jam",22,67,10,"787658"
72,"spotify:track:7CHi4DtfK4heMlQaudCuHK","MEDUZA, Becky Hill, Goodboys","Lose Control","Virgin",32,84,26,"783255"
73,"spotify:track:7IxGslFZA5QhgXbUsDmcjf","Ufo361","Bad Girls, Good Vibes","Stay High",1,54,5,"781766"
74,"spotify:track:4D4tA2ara3ihoOvjupr8cG","Luciano","Sip","Urban",2,57,6,"779373"
75,"spotify:track:1IikW5aCjY08gagX94j3fJ","Pashanim","Hauseingang","Urban",40,85,17,"768579"
76,"spotify:track:7DvTrDWYytzKkKP5WfyhxU","CÉLINE","Für Mich","BTGS / A Million / Groove Attack",73,73,5,"766411"
77,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",27,82,67,"765503"
78,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",8,76,13,"756358"
79,"spotify:track:3eZW9A7HaDmkyFyUlqIUM5","Farid Bang, 18 Karat, AK AUSSERKONTROLLE","LOCO (feat. 18 Karat & AK Ausserkontrolle)","Farid Bang II/WM Germany",17,17,2,"748919"
80,"spotify:track:3Ve0ag71EeiQalsl7Ha4Dw","AnnenMayKantereit","Ausgehen","AnnenMayKantereit & Irrsinn Tonträger",50,81,10,"746336"
81,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",5,79,29,"742985"
82,"spotify:track:1jaTQ3nqY3oAAYyCTbIvnM","Jack Harlow","WHATS POPPIN","Generation Now/Atlantic",82,107,7,"739765"
83,"spotify:track:28SjW23Jrpgok6orjbFWdB","Lil Lano","Kein Grund","AnanasSquad",24,52,3,"738920"
84,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",52,77,21,"737875"
85,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",3,83,55,"732942"
86,"spotify:track:5oFqV7RK8agXk9wzhuSZBj","Kianush, PA Sports","KRIMINELL","Life Is Pain",12,69,10,"726472"
87,"spotify:track:24UgOPKL5S1vwzLwUtPsz7","FOURTY","WEISSER RAUCH","Life Is Pain",87,105,4,"695341"
88,"spotify:track:6jX0CXNY3zsIMgw2tEZC5h","Nico Santos, Topic","Like I Love You","Virgin",87,87,5,"694522"
89,"spotify:track:2RaKlveGCllSaXloN8kmzV","RIN","Alien","GOLD LEAGUE/DIVISION",7,86,19,"693302"
90,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,97,43,"689981"
91,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",16,90,33,"686572"
92,"spotify:track:0OKIOYCAL3d5nbRpwVVBDM","O.G., Nimo, Celo & Abdi, Hanybal, Krime, Schubi AKpella, AJÉ","FREE O.G. (feat. Hanybal, Krime, Schubi AKpella & AJÉ)","Epic/DOPE",92,-1,1,"669427"
93,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",12,92,22,"666600"
94,"spotify:track:6dNB3XdAzx7kTf5wa8Rg89","Apache 207","Wieso tust Du dir das an?","Four Music/Two Sides",1,88,26,"664778"
95,"spotify:track:033if6Adj8fwBYsQzHOfQ8","Capital Bra, Samra","100k Cash","Bra Musik",2,93,7,"662082"
96,"spotify:track:4QnC1bIaMSfDQvF4XDhV5M","Selena Gomez","Boyfriend","Interscope Records",96,-1,1,"659743"
97,"spotify:track:4OVF6uwZlMOSlZmHDnwliX","RIN, Bausa","Keine Liebe","GOLD LEAGUE/DIVISION",3,94,26,"655775"
98,"spotify:track:0Dlcu2fgHklOnajVu2dUNU","Capital Bra, Samra","Tilidin","Urban",1,101,43,"653026"
99,"spotify:track:0Vl4eICpXMjtiK0RhdaWov","Samra, ELIF","Zu Ende","Urban",3,102,12,"652586"
100,"spotify:track:3xoqCVdetlA7Ap01iSMaWN","KASIMIR1441","TEK TEK","1441",100,-1,1,"652377"
101,"spotify:track:7IGFSGKALyAxmVI8L4vqs9","Pietro Lombardi","Kämpferherz","Polydor",41,78,4,"643690"
102,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",80,89,8,"643073"
103,"spotify:track:7lidXGPXPYLNThITAOTlkK","Halsey","You should be sad","Capitol Records",42,91,14,"629600"
104,"spotify:track:3jCMdvc8bFOKChETbFV9Zc","Lena, Nico Santos","Better","Polydor",28,109,35,"623858"
105,"spotify:track:1GHgDIODujliWFayEhHx1n","Fynn Kliemann","Alles was ich hab","twoFinger Records",36,115,8,"621546"
106,"spotify:track:0ui2kVwPZKHaZxGhdIzBrp","Nimo","Nur wegen dir","385ideal",13,121,9,"619307"
107,"spotify:track:3VFT90E0yYjdHSFoGv02us","Ufo361","Rich Rich","Stay High",1,95,8,"618990"
108,"spotify:track:7aiClxsDWFRQ0Kzk5KI5ku","blackbear","hot girl bummer","Alamo",15,104,31,"608454"
109,"spotify:track:6xZ4Q2k2ompmDppyeESIY8","Twenty One Pilots","Level of Concern","Fueled By Ramen",109,-1,1,"605777"
110,"spotify:track:6IwbgA2lca6IZZvo2wCL6Q","KASIMIR1441","KK","Bis Es Klappt Records",59,110,7,"599432"
111,"spotify:track:2rWnTpXD0jq5lymyg4xIKQ","Jamule","Ich hol dich ab","Life Is Pain",3,113,14,"598148"
112,"spotify:track:0K5vPCPPPQYzrKHc17qB1I","Dhurata Dora, Azet","Lass los","Dora",7,100,7,"594540"
113,"spotify:track:71d7wCcY5GdDZLfQ3LAzsu","Capo","Cannabe","WM Germany",43,43,2,"578465"
114,"spotify:track:36J10AwMabBYxgNrV2S8gd","Dardan","6AM.........","Hypnotize Entertainment",4,116,14,"575512"
115,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",28,122,30,"572436"
116,"spotify:track:2Jij6ebp6ToNKOn5DWlGxV","Bausa","Mary","WM Germany",10,124,55,"572416"
117,"spotify:track:0H9WHopZ62JeDaGau7REMw","Pashanim","Shababs botten","Urban",71,132,22,"567771"
118,"spotify:track:3uhTOxvu2h2YEm0uPNF2vi","Apache 207","Doch in der Nacht","Four Music/Two Sides",6,114,25,"565005"
119,"spotify:track:3Zigq1lfHmFRlyoRrh9k2s","Apache 207","Kein Problem","Four Music/Two Sides",17,118,49,"564583"
120,"spotify:track:57e7dy1hUpKVg1aUvKkx5R","Samra","6 Uhr","Urban",5,123,6,"563507"
121,"spotify:track:665AK0ovB11McZRwfa852G","Vicetone, Tony Igy","Astronomia","Columbia International",121,188,2,"560463"
122,"spotify:track:6LcauUZjF1eXQrgqMUecHX","Tyga","Ayy Macarena","Columbia/Last Kings Records",9,120,22,"558180"
123,"spotify:track:6cy3ki60hLwimwIje7tALf","Black Eyed Peas, J Balvin","RITMO (Bad Boys For Life)","Epic/We The Best",29,126,25,"557724"
124,"spotify:track:7jJlRWnu3m8LKsinrB0NJe","Majoe, Silva","Purge (feat. Silva)","Banger Musik III/WM Germany",124,-1,1,"553842"
125,"spotify:track:2kkcJ8tSDV42LdWcPjy6We","Samra, Capital Bra","Wieder Lila","Urban",1,130,48,"548220"
126,"spotify:track:1lht8jb3c6rEiVaqX94enH","Jerome","Light","Kontor Records",33,127,27,"543398"
127,"spotify:track:3BZ2ofIfarnOJnhkydCV9a","Moe Phoenix","OHNE SIE","Life Is Pain",127,-1,1,"542291"
128,"spotify:track:1i8aFRlEarZV79X3EpijTc","Sinan-G, Kool Savas","NO MERCY","7M2-Music",128,-1,1,"539987"
129,"spotify:track:1B89LtaW92jj4AqT7OZ0Fj","Nimo, Hava","KEIN SCHLAF","Urban",1,129,19,"539674"
130,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",54,138,84,"539297"
131,"spotify:track:4UOXo3xWnxYdTf3sFyRaUG","Bonez MC, RAF Camora","500 PS","187 Strassenbande",1,139,89,"535853"
132,"spotify:track:0TId5TSbdcBP32haUV4Aet","VIZE, Laniia","Stars","Kontor Records",20,135,46,"535530"
133,"spotify:track:1R4xkZXQUQ8QJtAdwHkSgC","Samra","Mon Ami","Urban",2,131,12,"535111"
134,"spotify:track:0mjAU3yKR1QnXnHtjGJqTM","OneRepublic","Rescue Me","Mosley Music/Interscope Records",25,144,47,"526054"
135,"spotify:track:4PU3QFQOlTWnSnpDCIbQtO","Shindy","Sony Pictures","Sony Music/Friends with Money",33,33,2,"525371"
136,"spotify:track:1DFD5Fotzgn6yYXkYsKiGs","MEDUZA, Goodboys","Piece Of Your Heart","Virgin",8,141,52,"525184"
137,"spotify:track:5XVPNr0CAoUn1jD033Ucoo","Gzuz","Donuts","187 Strassenbande",2,134,12,"523344"
138,"spotify:track:7nkN1tnFIZIIS4P5q4Krmb","The Cratez, Bonez MC","Honda Civic","GOLD LEAGUE/RBK",4,148,29,"522768"
139,"spotify:track:02itaCXOdC54J0ISjqqFAp","R3HAB, A Touch Of Class","All Around The World (La La La)","Virgin",20,146,47,"513826"
140,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",82,136,19,"508479"
141,"spotify:track:0vEXgD2oSs5K7fSuk966n6","Kianush, PA Sports","CASINO ROYAL","Life Is Pain",21,112,19,"506820"
142,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",8,145,28,"504029"
143,"spotify:track:1lGHa2pwYzxQHFBUynhLtO","DaBaby","FIND MY WAY","South Coast Music Group/Interscope Records",117,117,2,"499136"
144,"spotify:track:0YU17F0BlVXvmx5ytsR43w","LUM!X, Gabry Ponte","Monster","Spinnin' Records",34,140,44,"498788"
145,"spotify:track:70eFcWOvlMObDhURTqT4Fv","Ed Sheeran, Khalid","Beautiful People (feat. Khalid)","Atlantic Records UK",8,151,42,"493060"
146,"spotify:track:4wNIkl5XGiAACjFBlDWuSd","Jonas Brothers","What A Man Gotta Do","Republic Records",70,143,13,"492635"
147,"spotify:track:7k4t7uLgtOxPwTpFmtJNTY","KAROL G, Nicki Minaj","Tusa","TUSA - Karol G & Nicki Minaj",71,108,16,"487367"
148,"spotify:track:4AqN8IdKCfItCSbuaFch81","VIZE, Felix Jaehn","Thank You [Not So Bad]","Virgin",132,150,8,"483303"
149,"spotify:track:6JZrs7FFUkTpinCxM1DG3E","Mozzik","AUF WIEDERSEHEN","Urban",7,142,9,"476839"
150,"spotify:track:29Rfso2W1pERTuboGe3avy","Azzi Memo, Nate57, Veysel, Sinan-G, Kool Savas, NKSN, Rola, Disarstar, Maestro, Hanybal, Celo & Abdi, Manuellsen, Silla, Credibil, Ali471, Milonair, Mortel, KEZ","Bist du wach? (Benefiz für Hanau) [feat. Nate57, Veysel, Sinan G, Kool Savas, NKSN, Rola, Disarstar, Maestro, Hanybal, Celo & Abdi, Manuellsen, Silla, Credibil, Ali471, Milonair, Mortel, KEZ]","WM Germany",31,31,2,"476734"
151,"spotify:track:76IVpz47q3ghkxoUeTTEKb","Samra","COLT","Urban",2,153,19,"472627"
152,"spotify:track:6Q3K9gVUZRMZqZKrXovbM2","Kygo, Sasha Alex Sloan","I'll Wait","Kygo",152,163,2,"466626"
153,"spotify:track:0bMbDctzMmTyK2j74j3nF3","Alan Walker, Ava Max","Alone, Pt. II","MER Recordings",63,106,16,"464834"
154,"spotify:track:6oJ6le65B3SEqPwMRNXWjY","Kygo, Whitney Houston","Higher Love","Kygo/RCA Records",46,160,40,"464510"
155,"spotify:track:7sVQVuy2cdPfMIHDH9IKaP","JIGGO, Monet192","Para, Money, E's","JIGGO",63,152,14,"464203"
156,"spotify:track:4cSSL3YafYjM3yjgFO1vJg","NLE Choppa, Roddy Ricch","Walk Em Down (feat. Roddy Ricch)","Warner Records",156,-1,3,"462486"
157,"spotify:track:10bHKIqKENeHMpvl4TlMUz","Ra'is","Sem7ini Mama","Groove Attack TraX",157,-1,1,"461398"
158,"spotify:track:5sMugAU31Ug5SAUUbhBIKU","Loredana, Mozzik","Eiskalt","Loredana",1,154,37,"460469"
159,"spotify:track:1FuJKBi6XdFyf8Yzmck468","Kontra K","Letzte Träne","BMG Rights Management GmbH",4,149,48,"459489"
160,"spotify:track:5nmVf5dSgH4A25qsev28Mi","Dardan, Xiara","gENAuSo","Hypnotize Entertainment",4,155,35,"455507"
161,"spotify:track:7My1iCGUznwNztIokee32S","Jerome","Take My Hand","Kontor Records",158,158,5,"452240"
162,"spotify:track:2c29V09iLysp2Yn6J9jWyd","Kianush, PA Sports","POLAROID","Life Is Pain",51,51,2,"445287"
163,"spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","Dynoro, Gigi D'Agostino","In My Mind","Columbia/B1 Recordings",1,169,101,"443563"
164,"spotify:track:0lSZh5W0wDeurkGzLYY6hf","NAV, Gunna, Travis Scott","Turks (feat. Travis Scott)","Republic Records",106,111,3,"442992"
165,"spotify:track:5rywC2PH49hTpJLXxwGlpE","Katja Krasavice","CASINO","Katja Krasavice/WM Germany",38,165,17,"441909"
166,"spotify:track:2nC3QhMI9reBIOWutbU3Tj","Ashe","Moral of the Story","Mom+Pop",50,128,8,"440321"
167,"spotify:track:0hVXuCcriWRGvwMV1r5Yn9","Ed Sheeran, Justin Bieber","I Don't Care (with Justin Bieber)","Atlantic Records UK",3,171,49,"439645"
168,"spotify:track:3uTiW4Tjt6FqSPRYNgzW5t","Nimo","KARMA","Urban",2,159,24,"439394"
169,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,174,63,"439300"
170,"spotify:track:25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","Atlantic Records",2,167,79,"438853"
171,"spotify:track:6hNncWhjRS48VuhypjE4wr","Kianush, PA Sports","CROSSOVER","Life Is Pain",42,96,3,"438649"
172,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","AUF!KEINEN!FALL!",9,177,158,"437949"
173,"spotify:track:6osaMSJh9NguagEDQcZaKx","DJ Snake, J Balvin, Tyga","Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake Music Productions Limited",5,176,42,"437192"
174,"spotify:track:1MkDGQvM8CRrMIcHxjTni5","Symba","Blockparty","Symba",168,168,8,"437082"
175,"spotify:track:36orMWv2PgvnzXsd5CJ0yL","Sam Feldt, RANI","Post Malone (feat. RANI)","Spinnin' Remixes",70,166,26,"433105"
176,"spotify:track:2kJwzbxV2ppxnQoYw4GLBZ","JP Saxe, Julia Michaels","If the World Was Ending (feat. Julia Michaels)","Arista Records",87,198,14,"430261"
177,"spotify:track:1iGM29PpHTyrra18Ft0w7O","Mert, Z","U23 (feat. Z)","Mula Brothers/WM Germany",15,147,6,"429350"
178,"spotify:track:3YXJqU43gOzDL9Oxu4hpHy","Mois, Sokko167, Albozz","Vorbei (feat. Sokko167 & Albozz)","Keller GmbH/WM Germany",36,125,3,"422156"
179,"spotify:track:71ITSqWTZfutT338vdHImx","Fard","DOGO ARGENTINO","Ruhrpott Elite",179,-1,1,"422129"
180,"spotify:track:0PEwVF6TStGXMTnQMAk9kl","Apache 207","Sex mit dir","Four Music/Two Sides",9,162,25,"418879"
181,"spotify:track:240BX4w7PFkHptDrSVZgbA","Nico Santos","Play With Fire","Virgin",61,137,16,"418472"
182,"spotify:track:6Ajx6tMDxWCMMvS19hkUdr","Farid Bang","quavo","Farid Bang II/WM Germany",18,103,3,"417447"
183,"spotify:track:0rl7zpqNO7xPbe2CDvyoks","Capo","Karakol","WM Germany",11,164,7,"413111"
184,"spotify:track:2vuFdbSOLje3khV4rLSEpm","SDP, Capital Bra","Viva la Dealer","Berliner Plattenbau",25,173,57,"407231"
185,"spotify:track:7AgLXVsuToMUB8BlPdiWxr","Ramon Roselly","Eine Nacht","Electrola",133,133,2,"403938"
186,"spotify:track:5ohL55vbPhN999ETafibnk","VIZE","Glad You Came","Kontor Records",32,189,27,"402690"
187,"spotify:track:0uI7yAKUf52Cn7y3sYyjiX","Dominic Fike","3 Nights","Columbia",31,-1,32,"401363"
188,"spotify:track:6erIvryBSsAdebNU4a7Mrs","Juju","Hi Babe","JINX Music",10,178,43,"401260"
189,"spotify:track:2p8IUWQDrpjuFltbdgLOag","The Weeknd","After Hours","Republic Records",34,156,8,"401207"
190,"spotify:track:0U6bQIAh6MCGo1xjbIIx2S","Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee, Afro Bros, Natti Natasha, Dimitri Vegas, Like Mike","Instagram","Epic Amsterdam",24,193,27,"400798"
191,"spotify:track:6ap9lSRJ0iLriGLqoJ44cq","24kGoldn","CITY OF ANGELS","Records/Columbia",160,182,7,"397835"
192,"spotify:track:4Of7rzpRpV1mWRbhp5rAqG","Lewis Capaldi","Bruises","Vertigo Berlin",126,-1,14,"391897"
193,"spotify:track:3g0mEQx3NTanacLseoP0Gw","The Chainsmokers, ILLENIUM, Lennon Stella","Takeaway","Disruptor Records/Columbia",25,191,30,"391092"
194,"spotify:track:2YpeDb67231RjR0MgVLzsG","Lil Nas X, Billy Ray Cyrus","Old Town Road - Remix","Columbia",7,196,51,"390607"
195,"spotify:track:7gqefhSJfWyN1qQ2huvEze","Tim Bendzko","Hoch","Jive",23,181,35,"386636"
196,"spotify:track:7AO4SbDUqGQ3vY6SQYEFRZ","le Shuuk","Sandmann","Kontor Records",119,183,10,"385811"
197,"spotify:track:71q7gW5xpP67UNmOD7Brc8","Edo Saiya","Highway","Edo Saiya",197,-1,1,"384695"
