rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
44,"spotify:track:6I2jabBRzwhiYHsSTqnrRC","Samra, Capital Bra","365 Tage","Urban",2,26,4,"1131055"
45,"spotify:track:78qd8dvwea0Gosb6Fe6j3k","Doja Cat","Boss Bitch","Atlantic Records",26,36,10,"1104506"
46,"spotify:track:3zu4LFZ5qruUJwtDpCRQW4","Ufo361","Allein sein","Stay High",2,33,7,"1095768"
47,"spotify:track:4sClRHhZXIuWqCwaXObnMr","Ali471","GOALGETTER","Ali471",30,53,4,"1077309"
48,"spotify:track:4rD3luOvJQ9meRCBG7WPER","Ufo361","Final Fantasy","Stay High",6,31,4,"1046029"
49,"spotify:track:2A0CxheiQGQdCiKtOR7jMP","LUM!X, D.T.E, Gabry Ponte, MOKABY","The Passenger (LaLaLa) [feat. MOKABY]","Spinnin' Records",47,50,13,"1038774"
50,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",8,41,26,"1026197"
51,"spotify:track:14wf185UxfNbSy8dwt4r4q","Black Eyed Peas, Ozuna, J. Rey Soul","MAMACITA","Epic",51,70,4,"1012929"
52,"spotify:track:3l72nWivgNKYMFC7OwMEO0","LEA","Treppenhaus","Four Music/Treppenhaus Records",29,44,10,"1008519"
53,"spotify:track:3Z8FwOEN59mRMxDCtb8N0A","Marshmello, Halsey","Be Kind (with Halsey)","Astralwerks",53,73,2,"991130"
54,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",23,45,13,"956070"
55,"spotify:track:5TGcyccg8Hkgn9jB7gUpMN","VIZE, Tom Gregory","Never Let Me Down","Kontor Records",55,108,3,"945406"
56,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Urban",19,47,28,"933157"
57,"spotify:track:0X4hMHBj4Ra6h1tIQGl1CH","Tom Gregory","Fingertips","Kontor Records",36,49,10,"914856"
58,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",8,42,32,"913639"
59,"spotify:track:1V7JaMp11LKGwKiVmSetf0","Joker Bra, VIZE","Baby","Bra Musik",1,54,15,"897562"
60,"spotify:track:0OyQns5ayNK2OVaES0Vb8t","Juice WRLD","Righteous","Grade A Productions/Interscope Records",40,40,3,"893308"
61,"spotify:track:67ojvEGRPAUCOohuMPqoRC","Capital Bra, Samra, LEA","110","Urban",1,60,34,"873201"
62,"spotify:track:3AzjcOeAmA57TIOr9zF1ZW","Dua Lipa","Physical","Urban",25,55,15,"872611"
63,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",5,82,33,"866326"
64,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",40,46,12,"863511"
65,"spotify:track:7ygVaACDENw4PgLbN1awFE","Apache 207","Matrix","Four Music/Two Sides",1,96,12,"862039"
66,"spotify:track:1hoLUVBx0ixX3kn0EX0P5n","Juju, Loredana, Miksu / Macloud","Kein Wort","JINX Music",1,58,17,"859868"
67,"spotify:track:4zLSkwZaiMfzzapPCbdG90","GAMPER & DADONI","Gimme! Gimme! Gimme!","Big Top Amsterdam",52,59,11,"854874"
68,"spotify:track:3wDY34Vq5mOfTA9PPPvS0B","reezy","EXCEL","Four Music/Two Sides",23,23,2,"852201"
69,"spotify:track:14P8s5aiDr32gcQ5ESaYBO","Kontra K","Puste sie weg","BMG Rights Management GmbH",4,43,7,"852062"
70,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,72,54,"850989"
71,"spotify:track:2xLMifQCjDGFmkHkpNLD9h","Travis Scott","SICKO MODE","Cactus Jack / Epic / Grand Hustle",25,39,39,"848871"
72,"spotify:track:3cQ8kXLcGHyPMQXcAnG8iI","NGEE","Kinder der Straße","Epic Local",62,62,2,"841168"
73,"spotify:track:1Cv1YLb4q0RzL6pybtaMLo","Surfaces","Sunday Best","Surfaces, LLC / TenThousand Projects, LLC",41,65,13,"825805"
74,"spotify:track:7N06jo3EnV792VFaG8vuW6","Felix Jaehn, VIZE, Miss Li","Close Your Eyes","Virgin",22,52,21,"818468"
75,"spotify:track:3Dv1eDb0MEgF93GpLXlucZ","Doja Cat","Say So","Kemosabe Records/RCA Records",44,63,17,"817480"
76,"spotify:track:1jaTQ3nqY3oAAYyCTbIvnM","Jack Harlow","WHATS POPPIN","Generation Now/Atlantic",68,75,11,"815725"
77,"spotify:track:3FGiFUJRRp5RGikVrs6kig","Alicia Keys","Underdog","RCA Records Label",53,68,10,"803389"
78,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",12,71,39,"796478"
79,"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Dua Lipa","Break My Heart","Urban",39,67,7,"792905"
80,"spotify:track:1NP7bzm8UksJUWXsuFoOwE","Mark Forster","Übermorgen","Four Music Local",80,91,2,"783488"
81,"spotify:track:7Gxh5SAuoMHkcLoLzlKVhd","Samra","Weiss","Urban",2,69,14,"782621"
82,"spotify:track:7qwWwsa6otLM0UOEamls4s","The Cratez, Bausa, Maxwell, Joshi Mizu","Skifahren (feat. Joshi Mizu)","GOLD LEAGUE/RBK",3,78,26,"772194"
83,"spotify:track:0JjM9bKm4wrwohMslcm892","G-Eazy, Tory Lanez, Tyga","Still Be Friends (feat. Tory Lanez & Tyga)","BPG/RVG/RCA Records",39,74,14,"764608"
84,"spotify:track:6dNB3XdAzx7kTf5wa8Rg89","Apache 207","Wieso tust Du dir das an?","Four Music/Two Sides",1,99,30,"764318"
85,"spotify:track:2alc8VZAzDgdAsL2QMk3hu","DripReport","Skechers","Arista Records",30,64,9,"760212"
86,"spotify:track:1IikW5aCjY08gagX94j3fJ","Pashanim","Hauseingang","Urban",40,86,21,"749479"
87,"spotify:track:4ru1yuNqTbx8MGO5X79Jid","MoTrip","80 Millionen - Aus Sing meinen Song, Vol. 7","Music for Millions",87,-1,1,"736151"
88,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",27,81,71,"725517"
89,"spotify:track:3uhTOxvu2h2YEm0uPNF2vi","Apache 207","Doch in der Nacht","Four Music/Two Sides",6,119,29,"718696"
90,"spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",12,80,18,"718472"
91,"spotify:track:2vDxrqUKTkgSxn7x3JYms9","Felix Jaehn, GASHI, FAANGS","SICKO","Virgin",91,135,5,"713990"
92,"spotify:track:05yTaWPb5rtmcLjc8gh6dB","Samra, Capital Bra","Berlin","Urban",2,77,9,"711097"
93,"spotify:track:2grAr8pWMuLWn8ZYEE9wDV","Tones And I","Never Seen The Rain","Elektra (NEK)",53,83,15,"690781"
94,"spotify:track:3Zigq1lfHmFRlyoRrh9k2s","Apache 207","Kein Problem","Four Music/Two Sides",17,129,53,"682576"
95,"spotify:track:665AK0ovB11McZRwfa852G","Vicetone, Tony Igy","Astronomia","Columbia International",84,84,6,"674432"
96,"spotify:track:71MINiRBFEr7pLzljbDDSZ","Ufo361","Bad Girls, Good Vibes","Stay High",1,66,9,"664476"
97,"spotify:track:7wy8HHkVxt8cahKmKiqiYN","Fard","MOONWALK","Ruhrpott Elite",97,-1,1,"662945"
98,"spotify:track:1kNOYGYeUNIemqnotftMck","Elias","Underdog","Epic Local",30,48,3,"660742"
99,"spotify:track:1GHgDIODujliWFayEhHx1n","Fynn Kliemann","Alles was ich hab","twoFinger Records",36,89,12,"658419"
100,"spotify:track:2RaKlveGCllSaXloN8kmzV","RIN","Alien","GOLD LEAGUE/DIVISION",7,94,23,"656111"
101,"spotify:track:5v4GgrXPMghOnBBLmveLac","Megan Thee Stallion, Beyoncé","Savage Remix (feat. Beyoncé)","300 Entertainment",88,88,2,"651787"
102,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",52,95,25,"647316"
103,"spotify:track:696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE","Arizona Zervas",18,90,28,"645558"
104,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",3,93,59,"644457"
105,"spotify:track:5JdS8Jn08FdPmqeo9p3Cpt","Olexesh","GNGSTR","385ideal",105,-1,1,"644428"
106,"spotify:track:3Ve0ag71EeiQalsl7Ha4Dw","AnnenMayKantereit","Ausgehen","AnnenMayKantereit & Irrsinn Tonträger",50,97,14,"638588"
107,"spotify:track:7Ek9e3eIuktIFjpDRQfmHE","Luciano","Mios mit Bars","Urban",1,101,13,"636524"
108,"spotify:track:1EkcoZn8GA9PRPU9X9sPti","badmómzjay","Move","Vertigo Berlin",17,85,5,"634788"
109,"spotify:track:4OVF6uwZlMOSlZmHDnwliX","RIN, Bausa","Keine Liebe","GOLD LEAGUE/DIVISION",3,107,30,"632663"
110,"spotify:track:0Dlcu2fgHklOnajVu2dUNU","Capital Bra, Samra","Tilidin","Urban",1,103,47,"632592"
111,"spotify:track:4umIPjkehX1r7uhmGvXiSV","Justin Bieber, Quavo","Intentions (feat. Quavo)","RBMG/Def Jam",22,105,14,"632258"
112,"spotify:track:5Bj9rLRVpf5xxQwhlyOOeh","Dardan","D A YYY T O N A","Hypnotize Entertainment",4,98,11,"629392"
113,"spotify:track:5NruCL3mzAlLav6W8WGbpC","Clueso","Sag Mir Was Du Willst","Epic Local",95,100,4,"628272"
114,"spotify:track:55CHeLEfn5iJ0IIkgaa4si","Megan Thee Stallion","Savage","300 Entertainment",37,104,8,"625403"
115,"spotify:track:3jCMdvc8bFOKChETbFV9Zc","Lena, Nico Santos","Better","Polydor",28,142,39,"624990"
116,"spotify:track:3frUvGrmGcay91lvFbOgsN","Kygo, Zara Larsson, Tyga","Like It Is","Kygo",55,106,7,"624058"
117,"spotify:track:0ui2kVwPZKHaZxGhdIzBrp","Nimo","Nur wegen dir","385ideal",13,109,13,"620581"
118,"spotify:track:1ODvFnDBC1c79WF5h0mepn","Mert, Alpa Gun","Ausländer 2020 (feat. Alpa Gun)","Mula Brothers/WM Germany",9,76,4,"615663"
119,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",8,102,17,"613004"
120,"spotify:track:2QfmSvSMwTXcvlIkU0w1Yk","Ufo361","Rich Rich","Stay High",1,61,12,"608948"
121,"spotify:track:5oFqV7RK8agXk9wzhuSZBj","Kianush, PA Sports","KRIMINELL","Life Is Pain",12,114,14,"596849"
122,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",16,110,37,"595529"
123,"spotify:track:2rWnTpXD0jq5lymyg4xIKQ","Jamule","Ich hol dich ab","Life Is Pain",3,124,18,"584846"
124,"spotify:track:4AqN8IdKCfItCSbuaFch81","VIZE, Felix Jaehn","Thank You [Not So Bad]","Virgin",124,128,12,"580787"
125,"spotify:track:1lht8jb3c6rEiVaqX94enH","Jerome","Light","Kontor Records",33,139,31,"573588"
126,"spotify:track:0eeQAVkMj5zIvOmWl2mB8O","Emilio","Roter Sand","Jive",126,130,3,"571493"
127,"spotify:track:7CHi4DtfK4heMlQaudCuHK","MEDUZA, Becky Hill, Goodboys","Lose Control","Virgin",32,123,30,"571386"
128,"spotify:track:4D4tA2ara3ihoOvjupr8cG","Luciano","Sip","Urban",2,121,10,"563607"
129,"spotify:track:0PEwVF6TStGXMTnQMAk9kl","Apache 207","Sex mit dir","Four Music/Two Sides",9,177,29,"561311"
130,"spotify:track:3tSy9yUo0rb1LR61CS5O7l","Soolking, MERO","Hayati","Universal Music Division Capitol Music France",6,116,8,"558553"
131,"spotify:track:7DvTrDWYytzKkKP5WfyhxU","CÉLINE","Für Mich","BTGS / A Million / Groove Attack",73,117,9,"557718"
132,"spotify:track:0qaWEvPkts34WF68r8Dzx9","Riton, Oliver Heldens, Vula","Turn Me On (feat. Vula)","Ministry of Sound Recordings",23,125,29,"555910"
133,"spotify:track:4DpNNXFMMxQEKl7r0ykkWA","Melanie Martinez","Play Date","Atlantic Records",133,191,2,"555098"
134,"spotify:track:7aiClxsDWFRQ0Kzk5KI5ku","blackbear","hot girl bummer","Alamo",15,126,35,"553500"
135,"spotify:track:0A141i02gDs2bG0Nnby51X","Samra, ELIF","Zu Ende","Urban",3,115,16,"551272"
136,"spotify:track:7zjscS3snyHqdDHESPKIVB","Monet192, Hatik","Dämon (feat. Hatik)","WM Germany",63,127,6,"549075"
137,"spotify:track:7My1iCGUznwNztIokee32S","Jerome","Take My Hand","Kontor Records",137,153,9,"541204"
138,"spotify:track:1XyDSivUUm9qUDdElw6stG","King Khalil, KAY AY","BERLIN 2","Sony Music/Team Kuku",138,-1,1,"539167"
139,"spotify:track:3R3rQ7FbTJdsi5She10YvI","Loredana, Rymez","Angst","Loredana",1,122,10,"535520"
140,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",12,120,26,"534262"
141,"spotify:track:1KKooKZBpTAPVFjGvStjsa","Luciano","Trippin’","Urban",6,113,7,"529526"
142,"spotify:track:2kkcJ8tSDV42LdWcPjy6We","Samra, Capital Bra","Wieder Lila","Urban",1,140,52,"529165"
143,"spotify:track:2Jij6ebp6ToNKOn5DWlGxV","Bausa","Mary","WM Germany",10,146,59,"525172"
144,"spotify:track:36J10AwMabBYxgNrV2S8gd","Dardan","6AM.........","Hypnotize Entertainment",4,137,18,"524318"
145,"spotify:track:6LcauUZjF1eXQrgqMUecHX","Tyga","Ayy Macarena","Columbia/Last Kings Records",9,163,26,"524265"
146,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,144,47,"513317"
147,"spotify:track:1fipvP2zmef6vN2IwXfJhY","Sam Smith, Demi Lovato","I’m Ready (with Demi Lovato)","Capitol",102,134,4,"509517"
148,"spotify:track:0H9WHopZ62JeDaGau7REMw","Pashanim","Shababs botten","Urban",71,145,26,"508470"
149,"spotify:track:1FuJKBi6XdFyf8Yzmck468","Kontra K","Letzte Träne","BMG Rights Management GmbH",4,143,52,"506265"
150,"spotify:track:4UOXo3xWnxYdTf3sFyRaUG","Bonez MC, RAF Camora","500 PS","187 Strassenbande",1,152,93,"505847"
151,"spotify:track:0YU17F0BlVXvmx5ytsR43w","LUM!X, Gabry Ponte","Monster","Spinnin' Records",34,154,48,"504447"
152,"spotify:track:5cDPbx1QZnkkWyAs4eRnQy","AK AUSSERKONTROLLE","Das ist für die Diebe","XY Records",24,118,4,"495588"
153,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",80,151,12,"489284"
154,"spotify:track:4HDCLYli2SUdkq9OjmvhSD","PARTYNEXTDOOR, Rihanna","BELIEVE IT","OVO Sound/Warner Records",46,136,7,"488307"
155,"spotify:track:7nkN1tnFIZIIS4P5q4Krmb","The Cratez, Bonez MC","Honda Civic","GOLD LEAGUE/RBK",4,164,33,"484383"
156,"spotify:track:4XqCiPFWwAwGEI7yiq0LvK","Nico Santos","Play With Fire","Virgin",61,-1,17,"483668"
157,"spotify:track:5t5qCzrc2rJh0EWoquqQXq","Farid Bang","NADOR CITY GANG","Farid Bang II/WM Germany",29,133,4,"479874"
158,"spotify:track:7szuecWAPwGoV1e5vGu8tl","The Weeknd","In Your Eyes","Republic Records",30,132,8,"477154"
159,"spotify:track:7k4t7uLgtOxPwTpFmtJNTY","KAROL G, Nicki Minaj","Tusa","TUSA - Karol G & Nicki Minaj",71,175,20,"476469"
160,"spotify:track:2jSEuXO2G4WtLbkHHN5NU2","Samra","6 Uhr","Urban",5,150,10,"473720"
161,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",54,148,88,"470698"
162,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",28,155,34,"469576"
163,"spotify:track:5nmVf5dSgH4A25qsev28Mi","Dardan, Xiara","gENAuSo","Hypnotize Entertainment",4,159,39,"468196"
164,"spotify:track:3cqPu20DGTGUoZtbJH2Dmi","Ali Gatie","What If I Told You That I Love You","Warner Records",9,131,16,"465726"
165,"spotify:track:28SjW23Jrpgok6orjbFWdB","Lil Lano","Kein Grund","AnanasSquad",24,156,7,"465286"
166,"spotify:track:7sVQVuy2cdPfMIHDH9IKaP","JIGGO, Monet192","Para, Money, E's","JIGGO",63,174,18,"464319"
167,"spotify:track:1B89LtaW92jj4AqT7OZ0Fj","Nimo, Hava","KEIN SCHLAF","Urban",1,162,23,"459651"
168,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,170,67,"455789"
169,"spotify:track:6xZ4Q2k2ompmDppyeESIY8","Twenty One Pilots","Level of Concern","Fueled By Ramen",109,158,5,"454879"
170,"spotify:track:04e7gxVx4zMzgQ589bMMim","Ufo361","Fokus auf die Zukunft","Stay High",22,92,4,"446679"
171,"spotify:track:0TId5TSbdcBP32haUV4Aet","VIZE, Laniia","Stars","Kontor Records",20,183,50,"445986"
172,"spotify:track:527k23H0A4Q0UJN3vGs0Da","Don Toliver","After Party","We Run It Ent./Cactus Jack/Atlantic",172,-1,1,"445983"
173,"spotify:track:0K5vPCPPPQYzrKHc17qB1I","Dhurata Dora, Azet","Lass los","Dora",7,171,11,"445217"
174,"spotify:track:5XVPNr0CAoUn1jD033Ucoo","Gzuz","Donuts","187 Strassenbande",2,165,16,"444634"
175,"spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","Dynoro, Gigi D'Agostino","In My Mind","Columbia/B1 Recordings",1,179,105,"441025"
176,"spotify:track:2kJwzbxV2ppxnQoYw4GLBZ","JP Saxe, Julia Michaels","If the World Was Ending (feat. Julia Michaels)","Arista Records",87,169,18,"440067"
177,"spotify:track:058Gim5mR65BceauqFm3oa","Samra","COLT","Urban",2,167,23,"436937"
178,"spotify:track:02itaCXOdC54J0ISjqqFAp","R3HAB, A Touch Of Class","All Around The World (La La La)","Virgin",20,190,51,"435766"
179,"spotify:track:6cy3ki60hLwimwIje7tALf","Black Eyed Peas, J Balvin","RITMO (Bad Boys For Life)","Epic/We The Best",29,178,29,"434997"
180,"spotify:track:72EGc3ULtmj0oxT05PN6dw","BHZ, Longus Mongus, Monk, Dead Dawg","Flasche Luft","Sony Music/BHZ",42,173,6,"433312"
181,"spotify:track:4xuVfUXkHe1YZZZWNICGcV","Kontra K","Erfolg ist kein Glück","Four Music Productions",180,180,8,"433191"
182,"spotify:track:1AoQsB9ezUA8hIX3pK93nO","Ufo361","Rolling Loud","Stay High",31,87,3,"432039"
183,"spotify:track:6Kj17Afjo1OKJYpf5VzCeo","Drake, Playboi Carti","Pain 1993 (with Playboi Carti)","OVO",57,57,2,"431890"
184,"spotify:track:4cSSL3YafYjM3yjgFO1vJg","NLE Choppa, Roddy Ricch","Walk Em Down (feat. Roddy Ricch)","Warner Records",156,193,7,"431281"
185,"spotify:track:7lidXGPXPYLNThITAOTlkK","Halsey","You should be sad","Capitol Records",42,172,18,"430955"
186,"spotify:track:5RqR4ZCCKJDcBLIn4sih9l","StaySolidRocky","Party Girl","Columbia",186,-1,1,"428843"
187,"spotify:track:0vEXgD2oSs5K7fSuk966n6","Kianush, PA Sports","CASINO ROYAL","Life Is Pain",21,184,23,"427616"
188,"spotify:track:1DFD5Fotzgn6yYXkYsKiGs","MEDUZA, Goodboys","Piece Of Your Heart","Virgin",8,199,56,"424559"
189,"spotify:track:6sTYfiAW9gf6Ali3fHEl4D","Ahmad Amin","Sheytana","SME - Andere Liga",189,-1,1,"424281"
190,"spotify:track:033if6Adj8fwBYsQzHOfQ8","Capital Bra, Samra","100k Cash","Bra Musik",2,166,11,"423987"
191,"spotify:track:25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","Atlantic Records",2,198,83,"423910"
192,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","AUF!KEINEN!FALL!",9,192,162,"423130"
193,"spotify:track:6erIvryBSsAdebNU4a7Mrs","Juju","Hi Babe","JINX Music",10,-1,45,"421875"
194,"spotify:track:4wVOKKEHUJxHCFFNUWDn0B","Drake, Giveon","Chicago Freestyle (feat. Giveon)","OVO",79,79,2,"421665"
195,"spotify:track:6xMBPfgaEQKshwp7oYrtP4","AK AUSSERKONTROLLE, Shindy","Hood","XY Records",8,168,7,"421303"
196,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",82,181,23,"416930"
197,"spotify:track:6Q3K9gVUZRMZqZKrXovbM2","Kygo, Sasha Alex Sloan","I'll Wait","Kygo",152,200,6,"416913"
198,"spotify:track:0Cy2x4vkNHiZ2Z3XiZE5Yu","Kontra K, Veysel","Blei (feat. Veysel)","BMG Rights Management GmbH",5,187,49,"411683"
199,"spotify:track:6IwbgA2lca6IZZvo2wCL6Q","KASIMIR1441","KK","Bis Es Klappt Records",59,194,11,"408232"
200,"spotify:track:2a70a8nDkh7pjzkGA8CbQ3","Ufo361","Nur zur Info","Stay High",12,141,19,"405927"
