rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
13,"spotify:track:1bxYhKI5jU1zZHmnHzd1sI","Loredana","Rockstar","Loredana",13,-1,1,"1780903"
14,"spotify:track:7igeByaBM0MgGsgXtNxDJ7","Ariana Grande","positions","Republic Records",14,-1,1,"1774574"
15,"spotify:track:3lDKN6dpCx4pAqjY5XT9aW","Katja Krasavice, Fler","MILLION DOLLAR A$$ (feat. Fler)","Katja Krasavice/WM Germany",15,-1,1,"1649196"
16,"spotify:track:7cI7TqXx1VtNcStWxKiNkw","Capo, Veysel","COCO CHANEL (feat. Veysel)","Capo/WM Germany",16,-1,1,"1643981"
17,"spotify:track:20McUFi8KCIVdNDLrkTDuZ","HVME","Goosebumps","Columbia/B1 Recordings",13,13,15,"1544095"
18,"spotify:track:59qrUpoplZxbIZxk6X0Bm3","Jason Derulo","Take You Dancing","Atlantic Records",17,17,14,"1460054"
19,"spotify:track:1O2gOblgfyostGPbLzqghY","Mark Forster, VIZE","Bist du Okay","Four Music Local",19,29,5,"1452550"
20,"spotify:track:6NpsaQyLvPLjtVLWc26GKu","Samra","Rohdiamant ٢٠٢٠","Urban",1,11,4,"1418849"
21,"spotify:track:2kvJnNMqnimkCZUUWjOINy","Bozza","Elbe","Def Jam Germany",15,27,5,"1383346"
22,"spotify:track:1xQ6trAsedVPCdbtDAmk0c","Jawsh 685, Jason Derulo","Savage Love (Laxed - Siren Beat)","Columbia",2,18,20,"1364432"
23,"spotify:track:2WRTnY0slmFgWcrmEr8dPj","Apache 207","Bläulich","Four Music/Two Sides",1,16,17,"1354023"
24,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",15,19,17,"1351382"
25,"spotify:track:4pmbb2QmCMrfNT9kL0nVtG","Dardan, Hava","mailbox","Hypnotize Entertainment",5,15,4,"1346151"
26,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",2,25,48,"1318242"
27,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",27,31,18,"1315612"
28,"spotify:track:2vS1HmVoOpvWeFKf7HnWdJ","Alligatoah, Sido","Monet","Trailerpark",12,12,2,"1303339"
29,"spotify:track:1XdMp6v9Q3N80WnKSbGfl4","LA Vision, Gigi D'Agostino","Hollywood","Polydor",13,22,16,"1300742"
30,"spotify:track:4ow1etGbQ8kfbAT3QPlmhN","Gentleman, Luciano, Ezhel","Devam (feat. Luciano & Ezhel)","Kingstone Records",8,23,6,"1288822"
31,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",3,24,28,"1276918"
32,"spotify:track:1ddbNJwDjjmCYz1GFGYnsw","Capital Bra, CRO","Frühstück in Paris","URBAN",1,26,10,"1231962"
33,"spotify:track:6bM4daGlfZHtKMQp8tEqVz","Bausa, Juju","2012","WM Germany",3,20,10,"1230383"
34,"spotify:track:5u1n1kITHCxxp8twBcZxWy","Justin Bieber, Chance the Rapper","Holy (feat. Chance The Rapper)","RBMG/Def Jam",26,33,6,"1198755"
35,"spotify:track:51Of5p3lKZeOg6itfs4og4","twocolors","Lovefool","Virgin",14,30,22,"1182458"
36,"spotify:track:7tUTCcqkMCnC9qLqbQeI0T","Felix Jaehn, Nea, Bryn Christopher","No Therapy","Virgin",32,32,10,"1176844"
37,"spotify:track:4EmiHs5KnkApKW8pkfWdWW","Kool Savas, Alies","AMG","Sony Music/Essah Media GmbH",19,28,12,"1172937"
38,"spotify:track:6AGOKlMZWLCaEJGnaROtF9","Ritt Momney","Put Your Records On","Columbia",38,43,6,"1167973"
39,"spotify:track:0vWUhCPxpJOJR5urYbZypB","Purple Disco Machine, Sophie and the Giants","Hypnotized","Columbia Local",38,38,13,"1159034"
40,"spotify:track:1Tqshmc0rnQPaIGJfRp2Da","Dennis Lloyd","Alien","Arista Records",36,36,10,"1153246"
41,"spotify:track:2MlOUXmcofMackX3bxfSwi","Master KG, Nomcebo Zikode","Jerusalema (feat. Nomcebo Zikode)","Elektra France",40,40,10,"1139078"
42,"spotify:track:5TGcyccg8Hkgn9jB7gUpMN","VIZE, Tom Gregory","Never Let Me Down","Kontor Records",8,34,27,"1110063"
43,"spotify:track:3dy7SaVShdnjwtx9IXhtzg","AK AUSSERKONTROLLE, Bonez MC","In meinem Benz","XY Records",1,37,22,"1095144"
44,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",11,39,12,"1089056"
45,"spotify:track:5LOJdJPzuevskkoAtLj8hb","Tujamo, VIZE, MAJAN","Lonely","Virgin",29,41,21,"1074281"
46,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music/Two Sides",1,42,62,"1071393"
47,"spotify:track:43CHdbHYdcbUWP10UFKyZ7","Dermot Kennedy","Giants","Riggins Recording Limited",47,53,4,"1058550"
48,"spotify:track:0y8mJFmm4ogCHnfe0oTuT6","Bonez MC","Fuckst mich nur ab","187 Strassenbande",1,45,8,"1057839"
49,"spotify:track:0t1kP63rueHleOhQkYSXFY","BTS","Dynamite","BIGHIT MUSIC",44,52,10,"1009769"
50,"spotify:track:2Wo6QQD1KMDWeFkkjLqwx5","SAINt JHN, Imanbek","Roses - Imanbek Remix","Columbia/B1 Recordings",4,49,50,"995104"
51,"spotify:track:4AphSM19q86fAqzrXhIJWE","Hava","Auf der Flucht","RCA",51,-1,1,"988545"
52,"spotify:track:2Y0wPrPQBrGhoLn14xRYCG","Juice WRLD, Marshmello","Come & Go (with Marshmello)","Grade A Productions/Interscope Records",20,46,16,"960645"
53,"spotify:track:3H7ihDc1dqLriiWXwsc2po","Topic, A7S","Breaking Me","Virgin",5,51,43,"954632"
54,"spotify:track:27ycaQnQAxaPiyeg3nr2aB","Miley Cyrus","Midnight Sky","RCA Records Label",54,57,11,"913034"
55,"spotify:track:2i4iMzEPsJQoKQC89xKDC4","Bonez MC, LX","NIEMALS UNTER 1000","187 Strassenbande",4,50,5,"911295"
56,"spotify:track:5CqkgDH8QZjSqqI3HmYxDD","Pashanim","Airwaves","Urban",2,48,24,"910086"
57,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",18,54,28,"901871"
58,"spotify:track:5KCbr5ndeby4y4ggthdiAb","Shawn Mendes","Wonder","Shawn Mendes LP4-5 PS/ Island",55,55,4,"884370"
59,"spotify:track:27u7t9d7ZQoyjsCROHuZJ3","Clean Bandit, Mabel, 24kGoldn","Tick Tock (feat. 24kGoldn)","Atlantic Records UK",59,68,9,"847993"
60,"spotify:track:3u3c5Ms9iKmd5QzNEmLsFp","Celo & Abdi, NGEE","ZERO ZERO (feat. NGEE)","385ideal",60,-1,1,"829056"
61,"spotify:track:3gYqs2rirH5M3q4MgBKg7s","KC Rebell, Summer Cem","IRON MAN","Banger Musik II/WM Germany",10,10,2,"824847"
62,"spotify:track:5rZlwNFl01HqLWBQGryKSm","Pop Smoke, Lil Tjay","Mood Swings (feat. Lil Tjay)","Victor Victor Worldwide",23,59,12,"807364"
63,"spotify:track:7kDUspsoYfLkWnZR7qwHZl","Machine Gun Kelly, blackbear","my ex's best friend (with blackbear)","Bad Boy/Interscope Records",62,70,11,"806944"
64,"spotify:track:0jVmZ427YnP3XG5PIDEUPD","Ra'is","Mondlicht","Groove Attack TraX",64,-1,1,"793546"
65,"spotify:track:01qOl2pM8emx1sxdBQc05g","LEA, MAJAN","Beifahrersitz","Four Music/Treppenhaus Records",52,61,7,"785474"
66,"spotify:track:262fMWt54CWPi06d3XFhIb","Asche, Kollegah","NBK Intro","Asche",66,-1,1,"777879"
67,"spotify:track:1FP9s72rDYty6mfoOEYKnE","Robin Schulz, KIDDO","All We Got (feat. KIDDO)","WM Germany",67,82,2,"777346"
68,"spotify:track:2ICse7t8MB60EFk6o9aUyw","Ava Max","Who's Laughing Now","Atlantic Records",68,76,11,"759209"
69,"spotify:track:1NP7bzm8UksJUWXsuFoOwE","Mark Forster","Übermorgen","Four Music Local",28,67,26,"752940"
70,"spotify:track:2SAqBLGA283SUiwJ3xOUVI","Drake, Lil Durk","Laugh Now Cry Later (feat. Lil Durk)","OVO",22,81,11,"751356"
71,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",2,74,65,"748432"
72,"spotify:track:5N92YoWttffe7U5v2j2ZA6","Bonez MC","Papa ist in Hollywood","187 Strassenbande",5,88,7,"739850"
73,"spotify:track:0QjjaCaXE45mvhCnV3C0TA","Apache 207","Fame","Four Music/Two Sides",1,73,25,"733831"
74,"spotify:track:5DhcEJWVdkPNkJUVnbiUKo","WIER, Alexa Feser, Annett Louisan, Bibi Bourelly, Christina Stürmer, Conor Byrne, Glasperlenspiel, ILIRA, Joel Brandenstein, JORIS, Justin Jesso, KAYEF, Kelvin Jones, LOTTE, Milow, Nico Santos, Philipp Dittberner, Sasha, Stefanie Heinzmann","Best of Us","MOKOH Music GmbH",74,85,9,"724711"
75,"spotify:track:2u6Jm2klS4yvAlbSHlxUwI","Robin Schulz, Wes","Alane","WM Germany",11,71,19,"721244"
76,"spotify:track:1JPd9BSiiN7xrKE64Qo30m","Capital Bra","Einsam an der Spitze","URBAN",2,62,6,"719190"
77,"spotify:track:5FNhlq7JSnm1kisNKeuVAP","Capital Bra, Clueso, KC Rebell","Andere Welt","URBAN",2,69,14,"718289"
78,"spotify:track:6HlE9t71z9DjGi7KqSyEpA","Fousheé","Deep End","Not specified",78,103,3,"708841"
79,"spotify:track:1yfH3lBvPoImbq16sQcsxi","CÉLINE","Überall","BTGS / A Million / Groove Attack",77,77,2,"708735"
80,"spotify:track:5IUtvfNvOyVYZUa6AJFrnP","Ty Dolla $ign, Post Malone","Spicy (feat. Post Malone)","Atlantic Records",80,-1,1,"705767"
81,"spotify:track:3CtgqWKgnsrUMlovlZ2uKG","18 Karat","TRAFFIC","Banger Musik III/WM Germany",81,-1,1,"703691"
82,"spotify:track:6lhZLbb0czULpjb2kFryPS","David Guetta, Sia","Let's Love","Parlophone (France)",82,94,5,"702347"
83,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",83,83,21,"701523"
84,"spotify:track:249XLLQSxCTZLh2H54cC0I","Azet, Albi","Fast Life 2","Azet & Albi/WM Germany",6,66,6,"699218"
85,"spotify:track:6ikiAn9th3TUfS3bYS7gDX","ELIF, Samra","AUGEN ZU (feat. Samra)","Jive",9,63,8,"695194"
86,"spotify:track:2r6OAV3WsYtXuXjvJ1lIDi","Pop Smoke, A Boogie Wit da Hoodie","Hello (feat. A Boogie Wit da Hoodie)","Victor Victor Worldwide",72,78,8,"694224"
87,"spotify:track:4aZfvvgfoSfmSZpfwQYzC0","Bonez MC, Maxwell","Ihr Hobby","187 Strassenbande",3,60,7,"694105"
88,"spotify:track:2iNzRQE0MlCaSHbHGzmbN2","Clueso","Flugmodus","Epic Local",86,87,12,"693959"
89,"spotify:track:1XTUu81IEyoi5nU5H6Bf3H","Sarhad","Sinne","Fuchs",23,79,20,"681632"
90,"spotify:track:0p3euGPg5LgFeQGC7bBFuR","Miksu / Macloud, Summer Cem, Luciano, Jamule","XXL","FUTURA",1,86,18,"670422"
91,"spotify:track:5iUveERei5JgBhqWlu3JIN","Georg Stengel","Mars","WE LOVE MUSIC",71,92,16,"662385"
92,"spotify:track:6bRR9tU3WUBsC4aywSgHEO","FOURTY","WEISSER RAUCH","Life Is Pain",14,96,32,"661479"
93,"spotify:track:6Gyf4EvvssnYkhq2OPG1Fl","Monet192","21 Gramm","WM Germany",47,47,2,"652279"
94,"spotify:track:7C1trmcQQ5n5RNy4l6ziCv","Nea, Felix Jaehn","Some Say - Felix Jaehn Remix","Milkshake",24,97,38,"647180"
95,"spotify:track:35RJhm1pEovTBwnNR0zWad","DJ Khaled, Drake","GREECE (feat. Drake)","OVO/We The Best/Epic",22,91,15,"647091"
96,"spotify:track:1InCpEliLCkWHOBdXW7XSx","Ava Max","Kings & Queens","Atlantic Records",23,99,33,"644294"
97,"spotify:track:41p4dR3CEEE0FTJrsJQBhb","Kontra K","Freunde","BMG Rights Management GmbH",10,72,6,"643491"
98,"spotify:track:525GY0mXYnxajolwgS8Eaz","Lucky Luke","Cooler Than Me","Columbia/B1 Recordings",38,90,24,"641642"
99,"spotify:track:0atjNG0rNW2m6zPaiK4Co7","Bonez MC","Roadrunner","187 Strassenbande",1,101,23,"641607"
100,"spotify:track:0F9AHUzzvk7pLxC4Xi3p1t","badmómzjay","Supernova","Vertigo Berlin",49,89,5,"640178"
101,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",98,98,3,"636674"
102,"spotify:track:0atl1h9jmxe937U4HIYqyj","LX, Estikay","Hennessy","187 Strassenbande",35,35,2,"636539"
103,"spotify:track:6rUVHOuK4kmqCzRKYFk76r","SSIO","TBC","Alles Oder Nix Records",11,56,3,"635393"
104,"spotify:track:4LZXRdnA15I5dQt9Zb9S2v","Die Ärzte","TRUE ROMANCE","Hot Action Records",104,-1,2,"634551"
105,"spotify:track:2mQNTfT9IIOgT2fE9GXn91","Die Ärzte","ICH, AM STRAND","Hot Action Records",105,-1,1,"626696"
106,"spotify:track:7idxewQZ24F0gQy2EWE6Ug","Bonez MC","Tilidin Weg","187 Strassenbande",3,104,13,"625789"
107,"spotify:track:38wMP2KeXQXv9Bl3o63HT2","Ufo361, Sonus030","Games","Stay High",4,93,8,"624813"
108,"spotify:track:6EDO9iiTtwNv6waLwa1UUq","DJ Khaled, Drake","POPSTAR (feat. Drake)","OVO/We The Best/Epic",35,100,14,"622506"
109,"spotify:track:3lHuDW8SiPtnIMmaTiDFVe","Bonez MC, Gzuz, Maxwell, LX, Sa4","187 Gang","187 Strassenbande",6,102,7,"609025"
110,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",27,109,95,"600611"
111,"spotify:track:3Xrr0iul4YsZefSJeGikGT","KASIMIR1441, Chapo102, 102 Boyz","WACH","Chucky die Mördertruppe",41,80,3,"595366"
112,"spotify:track:7N06jo3EnV792VFaG8vuW6","Felix Jaehn, VIZE, Miss Li","Close Your Eyes","Virgin",22,106,45,"593591"
113,"spotify:track:3G67H7EzEhwITQn1gPuPwA","Dardan","Ma Bae","Hypnotize Entertainment",11,105,14,"587140"
114,"spotify:track:6cGm0z7kp0YtNiaGgDtmHW","Ufo361, Sonus030","Zweifel","Stay High",8,84,4,"575951"
115,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",80,119,36,"572067"
116,"spotify:track:0MnufMKGIMHNuEl54IaDfn","Die Ärzte","PLAN B","Hot Action Records",116,-1,1,"571100"
117,"spotify:track:2U3cgtPWyQ2AkFASLgSvJ7","Kalazh44, Capital Bra","White Nights","Kalazh44",34,111,4,"564606"
118,"spotify:track:5T2RHnuyK2sa9R0pleO9yP","KAYEF","Ich würd' lügen","Kayef Media",12,152,30,"562342"
119,"spotify:track:3Be7CLdHZpyzsVijme39cW","Kygo, Tina Turner","What's Love Got to Do with It","Kygo",61,107,15,"562179"
120,"spotify:track:72Z8ZjMvJIocWNiGwfpHx0","Seeed","Hale-Bopp","BMG Rights Management GmbH",78,110,13,"560661"
121,"spotify:track:7jMMoHhgq6iwVT5ykyxsJt","Kontra K, Samra","Tiefschwarz (feat. Samra)","BMG Rights Management GmbH",2,117,16,"558015"
122,"spotify:track:0AUvWawuP0ibk4SQ3sIZjk","Ashnikko","Daisy","Parlophone UK",122,133,3,"556057"
123,"spotify:track:67ojvEGRPAUCOohuMPqoRC","Capital Bra, Samra, LEA","110","Urban",1,118,58,"555759"
124,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,122,78,"546678"
125,"spotify:track:34FbkFgAbv4ffvhL2XQMVm","Aya Nakamura","Jolie nana","Rec. 118",98,115,12,"546341"
126,"spotify:track:4SCr4KayFCP0Uq2Ra0KzIY","KASIMIR1441, Chapo102, 102 Boyz","PARKBANK","Chucky die Mördertruppe",41,114,7,"539775"
127,"spotify:track:7oJW8vNkosiWuKJtsq3mZs","Apache 207","Unterwegs","Four Music/Two Sides",1,108,14,"533502"
128,"spotify:track:7hr6WRm7HUlVdkfnhSTm0G","Nico Santos, Topic","Like I Love You","Virgin",31,112,33,"532971"
129,"spotify:track:5Xu06nKdnR6dyZzAMAVRtM","Celo & Abdi, Bonez MC","20 Zoll MAE (feat. Bonez MC)","385ideal",44,44,2,"515745"
130,"spotify:track:3yZCjDTxzZxx1kll1sRjGc","Ufo361, CÉLINE","Emotions 2.0","Stay High",1,125,20,"512538"
131,"spotify:track:1dy0JB5g1AW1W30zbPknZZ","CÉLINE","Tränen aus Kajal","BTGS / A Million / Groove Attack",14,121,30,"512357"
132,"spotify:track:1lht8jb3c6rEiVaqX94enH","Jerome","Light","Kontor Records",33,120,55,"509576"
133,"spotify:track:2LZkAwhlmryq0gmVZLdLy7","Die Ärzte","DAS LETZTE LIED DES SOMMERS","Hot Action Records",133,-1,1,"507702"
134,"spotify:track:1EbdQ54jFLGEH94cUif3TI","LEA, Capital Bra","7 Stunden","Four Music/Treppenhaus Records",10,124,22,"506661"
135,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,134,90,"505533"
136,"spotify:track:3hbHVdyA6cyVUBBLQ0RbUU","Kool Savas, Sido, Nessi","Dicka Was","Sony Music/Essah Media GmbH",16,95,6,"505482"
137,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",51,116,16,"505355"
138,"spotify:track:6nrNo7VNJ5VO8x4hJoDZPY","KC Rebell, Summer Cem","ANANI BACINI","Banger Musik II/WM Germany",16,58,3,"502357"
139,"spotify:track:7feeLzB9KdKJ2ha3OvJ0SZ","Martin Jensen, Alle Farben, Nico Santos","Running Back To You","Virgin",126,126,3,"500870"
140,"spotify:track:55Am8neGJkdj2ADaM3aw5H","James Arthur","Train Wreck","Columbia",140,196,2,"500379"
141,"spotify:track:3AcLY28PYCH8Mod2BHM8m5","Nazar, Kianush","Champagner","Nazar",141,-1,1,"500095"
142,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",8,135,56,"498879"
143,"spotify:track:1H7KnK26kc1YyellpbINEn","Pop Smoke, 50 Cent, Roddy Ricch","The Woo (feat. 50 Cent & Roddy Ricch)","Victor Victor Worldwide",50,127,17,"498362"
144,"spotify:track:74w2Al8Z7sSBtaQf2Kt24U","Die Ärzte","ACHTUNG: BIELEFELD","Hot Action Records",144,-1,1,"498316"
145,"spotify:track:12KENAKQY5JvAsRURN7TzB","Apache 207","Boot","Four Music/Two Sides",1,129,21,"491373"
146,"spotify:track:4KPYXZUCKYLEEcGmKN4Exs","LIZOT, Emelie Cyréus","Weekend (feat. Emelie Cyréus)","NITRON music",91,131,21,"489249"
147,"spotify:track:7qwWwsa6otLM0UOEamls4s","The Cratez, Bausa, Maxwell, Joshi Mizu","Skifahren (feat. Joshi Mizu)","GOLD LEAGUE/RBK",3,132,50,"488974"
148,"spotify:track:5y8wCkmorkqxSdSlbzeke2","Ali471","In meinem Kopf","(SME Germany) Ali471",65,65,2,"486347"
149,"spotify:track:7vQCKAUUJ0zLGYimNltnIZ","Kidda","Malli","Columbia Local",71,187,14,"485920"
150,"spotify:track:63913kYO0al4YJCxsSeHtL","Die Ärzte","WARUM SPRICHT NIEMAND ÜBER GITARRISTEN?","Hot Action Records",150,-1,1,"484321"
151,"spotify:track:1RSzyxqtIO4yX3EyiV4zT5","CJ","Whoopty","Warner Records",151,-1,1,"484141"
152,"spotify:track:5we0roN8JNXTrwujMlOQqt","KC Rebell, Summer Cem","FLY","Banger Musik II/WM Germany",3,113,22,"484083"
153,"spotify:track:5df5qT8EEfvtibAWHvFynt","Die Ärzte","MORGENS PAUKEN","Hot Action Records",153,-1,1,"483904"
154,"spotify:track:64pGUz2fKemahbWzJWkrXm","Scooter","FCK 2020","Sheffield Tunes",154,-1,1,"477648"
155,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",40,138,36,"476871"
156,"spotify:track:1V7JaMp11LKGwKiVmSetf0","Joker Bra, VIZE","Baby","Bra Musik",1,141,39,"475401"
157,"spotify:track:2WOJ7D52Ng3myrKlEf4Azj","Bonez MC","Big Body Benz","187 Strassenbande",1,157,19,"472187"
158,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",158,-1,1,"469563"
159,"spotify:track:2PGA1AsJal6cyMNmKyE56q","Apache 207","200 km/h","Four Music/Two Sides",2,140,58,"467740"
160,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",12,147,63,"466257"
161,"spotify:track:4AqN8IdKCfItCSbuaFch81","VIZE, Felix Jaehn","Thank You [Not So Bad]","Virgin",74,139,36,"463319"
162,"spotify:track:4TkBOn8Mo3BetEx7V1KegV","Die Ärzte","E.V.J.M.F.","Hot Action Records",162,-1,1,"462783"
163,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",15,151,93,"461835"
164,"spotify:track:6lU4BQWZomCWRfKSowfezE","Ufo361","Emotions","Stay High",1,143,27,"458661"
165,"spotify:track:02dXvglgWs3XX5qdew4cqW","Majoe, Silva","STERNENHIMMELDACH","Banger Musik III/WM Germany",165,-1,1,"457018"
166,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",52,166,44,"456235"
167,"spotify:track:4xqrdfXkTW4T0RauPLv3WA","Conan Gray","Heather","Republic Records",148,162,9,"452394"
168,"spotify:track:1IikW5aCjY08gagX94j3fJ","Pashanim","Hauseingang","Urban",40,153,45,"449789"
169,"spotify:track:2A0CxheiQGQdCiKtOR7jMP","LUM!X, D.T.E, Gabry Ponte, MOKABY","The Passenger (LaLaLa) [feat. MOKABY]","Spinnin' Records",47,144,37,"448894"
170,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",5,155,57,"448880"
171,"spotify:track:4CyCHkhRsDXUeP5K4Y3xjU","Apache 207","Sie ruft","Four Music/Two Sides",1,137,13,"446495"
172,"spotify:track:6O0S4MBOQaFrHDOz5gMweJ","Die Ärzte","CLOWN AUS DEM HOSPIZ","Hot Action Records",172,-1,1,"445046"
173,"spotify:track:7iGZofDPzYMOy2vxTekppb","Michael Schulte","For a Second","VERY US RECORDS",173,-1,1,"443731"
174,"spotify:track:3uu7C1czskY0vxOeDvAGsU","Ava Max","Salt","Atlantic Records",12,161,37,"443713"
175,"spotify:track:0Dlcu2fgHklOnajVu2dUNU","Capital Bra, Samra","Tilidin","Urban",1,163,71,"441362"
176,"spotify:track:67w9hklDIBo7R27xFmQUAN","Capital Bra, Bozza","Ich weiß nicht mal wie sie heißt","URBAN",2,142,19,"440510"
177,"spotify:track:4DuUwzP4ALMqpquHU0ltAB","Jack Harlow","Tyler Herro","Generation Now/Atlantic",177,-1,1,"439699"
178,"spotify:track:3aniWcwiiYKHpm3F5TdeKD","Bring Me The Horizon","Teardrops","RCA Records Label",178,-1,1,"439253"
179,"spotify:track:2f0pn9DkEJwAzXApnFh5cr","BANNERS","Someone To You","Island Records",179,182,3,"439017"
180,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",130,179,15,"437736"
181,"spotify:track:4UOXo3xWnxYdTf3sFyRaUG","Bonez MC, RAF Camora","500 PS","187 Strassenbande",1,176,116,"436111"
182,"spotify:track:50Td3qilgs8BLtv8mHyT1t","Zoe Wees","Control","Virgin Music UK LAS (S&D)",41,128,24,"433285"
183,"spotify:track:4zLSkwZaiMfzzapPCbdG90","GAMPER & DADONI","Gimme! Gimme! Gimme!","Big Top Amsterdam",52,167,35,"432522"
184,"spotify:track:0YU17F0BlVXvmx5ytsR43w","LUM!X, Gabry Ponte","Monster","Spinnin' Records",34,171,71,"432090"
185,"spotify:track:5KPnuRrT1y1fGf8HkKMUUO","Tom Gregory","Fingertips","Kontor Records",36,165,33,"429019"
186,"spotify:track:2ketPBZrMipLnqxQUpdOZn","KitschKrieg, Bonez MC, Vybz Kartel, SFR","International Criminal","SoulForce Records",6,170,14,"428786"
187,"spotify:track:6rlT8kK9gloJCQayiLaEoT","Ufo361, Sonus030","Playlist","Stay High",2,150,11,"428765"
188,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",8,180,47,"428590"
189,"spotify:track:5hvwx5i67IwnCkjl9VHkNv","Sam Smith","Diamonds","Capitol",141,174,6,"428474"
190,"spotify:track:7LCElzlYw3myTHvC2MQWve","Samra","24 Stunden","Urban",6,168,12,"427143"
191,"spotify:track:7My1iCGUznwNztIokee32S","Jerome","Take My Hand","Kontor Records",46,149,33,"425542"
192,"spotify:track:57K9HGmU2p1EgvrpiH4RdA","Capital Bra, Loredana","Nicht verdient","URBAN",1,169,27,"425378"
