rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
48,"spotify:track:1kNOYGYeUNIemqnotftMck","Elias","Underdog","Epic Local",30,30,2,"989644"
49,"spotify:track:0X4hMHBj4Ra6h1tIQGl1CH","Tom Gregory","Fingertips","Kontor Records",36,49,9,"982863"
50,"spotify:track:2A0CxheiQGQdCiKtOR7jMP","LUM!X, D.T.E, Gabry Ponte, MOKABY","The Passenger (LaLaLa) [feat. MOKABY]","Spinnin' Records",47,57,12,"975086"
51,"spotify:track:6jX0CXNY3zsIMgw2tEZC5h","Nico Santos, Topic","Like I Love You","Virgin",51,74,8,"934730"
52,"spotify:track:7N06jo3EnV792VFaG8vuW6","Felix Jaehn, VIZE, Miss Li","Close Your Eyes","Virgin",22,51,20,"934706"
53,"spotify:track:4sClRHhZXIuWqCwaXObnMr","Ali471","GOALGETTER","Ali471",30,59,3,"924523"
54,"spotify:track:1V7JaMp11LKGwKiVmSetf0","Joker Bra, VIZE","Baby","Bra Musik",1,55,14,"916862"
55,"spotify:track:3AzjcOeAmA57TIOr9zF1ZW","Dua Lipa","Physical","Urban",25,56,14,"903070"
56,"spotify:track:2PGA1AsJal6cyMNmKyE56q","Apache 207","200 km/h","Four Music/Two Sides",2,68,33,"898324"
57,"spotify:track:6Kj17Afjo1OKJYpf5VzCeo","Drake, Playboi Carti","Pain 1993 (with Playboi Carti)","OVO",57,-1,1,"873089"
58,"spotify:track:1hoLUVBx0ixX3kn0EX0P5n","Juju, Loredana, Miksu / Macloud","Kein Wort","JINX Music",1,64,16,"872502"
59,"spotify:track:4zLSkwZaiMfzzapPCbdG90","GAMPER & DADONI","Gimme! Gimme! Gimme!","Big Top Amsterdam",52,62,10,"869656"
60,"spotify:track:67ojvEGRPAUCOohuMPqoRC","Capital Bra, Samra, LEA","110","Urban",1,70,33,"861338"
61,"spotify:track:2QfmSvSMwTXcvlIkU0w1Yk","Ufo361","Rich Rich","Stay High",1,35,11,"855960"
62,"spotify:track:3cQ8kXLcGHyPMQXcAnG8iI","NGEE","Kinder der Straße","Epic Local",62,-1,1,"854604"
63,"spotify:track:3Dv1eDb0MEgF93GpLXlucZ","Doja Cat","Say So","Kemosabe Records/RCA Records",44,58,16,"854150"
64,"spotify:track:2alc8VZAzDgdAsL2QMk3hu","DripReport","Skechers","Arista Records",30,53,8,"850599"
65,"spotify:track:1Cv1YLb4q0RzL6pybtaMLo","Surfaces","Sunday Best","Surfaces, LLC / TenThousand Projects, LLC",41,61,12,"845700"
66,"spotify:track:71MINiRBFEr7pLzljbDDSZ","Ufo361","Bad Girls, Good Vibes","Stay High",1,39,8,"831709"
67,"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Dua Lipa","Break My Heart","Urban",39,63,6,"820043"
68,"spotify:track:3FGiFUJRRp5RGikVrs6kig","Alicia Keys","Underdog","RCA Records Label",53,75,9,"810567"
69,"spotify:track:7Gxh5SAuoMHkcLoLzlKVhd","Samra","Weiss","Urban",2,67,13,"792226"
70,"spotify:track:14wf185UxfNbSy8dwt4r4q","Black Eyed Peas, Ozuna, J. Rey Soul","MAMACITA","Epic",70,89,3,"789884"
71,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",12,73,38,"783949"
72,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,79,53,"780783"
73,"spotify:track:3Z8FwOEN59mRMxDCtb8N0A","Marshmello, Halsey","Be Kind (with Halsey)","Astralwerks",73,-1,1,"777649"
74,"spotify:track:0JjM9bKm4wrwohMslcm892","G-Eazy, Tory Lanez, Tyga","Still Be Friends (feat. Tory Lanez & Tyga)","BPG/RVG/RCA Records",39,69,13,"772030"
75,"spotify:track:1jaTQ3nqY3oAAYyCTbIvnM","Jack Harlow","WHATS POPPIN","Generation Now/Atlantic",68,82,10,"763249"
76,"spotify:track:1ODvFnDBC1c79WF5h0mepn","Mert, Alpa Gun","Ausländer 2020 (feat. Alpa Gun)","Mula Brothers/WM Germany",9,41,3,"759356"
77,"spotify:track:05yTaWPb5rtmcLjc8gh6dB","Samra, Capital Bra","Berlin","Urban",2,72,8,"759317"
78,"spotify:track:7qwWwsa6otLM0UOEamls4s","The Cratez, Bausa, Maxwell, Joshi Mizu","Skifahren (feat. Joshi Mizu)","GOLD LEAGUE/RBK",3,80,25,"750836"
79,"spotify:track:4wVOKKEHUJxHCFFNUWDn0B","Drake, Giveon","Chicago Freestyle (feat. Giveon)","OVO",79,-1,1,"742671"
80,"spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",12,83,17,"741104"
81,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",27,86,70,"735902"
82,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",5,91,32,"728116"
83,"spotify:track:2grAr8pWMuLWn8ZYEE9wDV","Tones And I","Never Seen The Rain","Elektra (NEK)",53,87,14,"715131"
84,"spotify:track:665AK0ovB11McZRwfa852G","Vicetone, Tony Igy","Astronomia","Columbia International",84,85,5,"712052"
85,"spotify:track:1EkcoZn8GA9PRPU9X9sPti","badmómzjay","Move","Vertigo Berlin",17,71,4,"706790"
86,"spotify:track:1IikW5aCjY08gagX94j3fJ","Pashanim","Hauseingang","Urban",40,93,20,"702998"
87,"spotify:track:1AoQsB9ezUA8hIX3pK93nO","Ufo361","Rolling Loud","Stay High",31,31,2,"697917"
88,"spotify:track:5v4GgrXPMghOnBBLmveLac","Megan Thee Stallion, Beyoncé","Savage Remix (feat. Beyoncé)","300 Entertainment",88,-1,1,"692466"
89,"spotify:track:1GHgDIODujliWFayEhHx1n","Fynn Kliemann","Alles was ich hab","twoFinger Records",36,84,11,"684947"
90,"spotify:track:696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE","Arizona Zervas",18,90,27,"671970"
91,"spotify:track:1NP7bzm8UksJUWXsuFoOwE","Mark Forster","Übermorgen","Four Music Local",91,-1,1,"664809"
92,"spotify:track:04e7gxVx4zMzgQ589bMMim","Ufo361","Fokus auf die Zukunft","Stay High",22,38,3,"662514"
93,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",3,94,58,"657359"
94,"spotify:track:2RaKlveGCllSaXloN8kmzV","RIN","Alien","GOLD LEAGUE/DIVISION",7,99,22,"654461"
95,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",52,108,24,"654448"
96,"spotify:track:7ygVaACDENw4PgLbN1awFE","Apache 207","Matrix","Four Music/Two Sides",1,114,11,"653075"
97,"spotify:track:3Ve0ag71EeiQalsl7Ha4Dw","AnnenMayKantereit","Ausgehen","AnnenMayKantereit & Irrsinn Tonträger",50,97,13,"650658"
98,"spotify:track:5Bj9rLRVpf5xxQwhlyOOeh","Dardan","D A YYY T O N A","Hypnotize Entertainment",4,100,10,"649808"
99,"spotify:track:6dNB3XdAzx7kTf5wa8Rg89","Apache 207","Wieso tust Du dir das an?","Four Music/Two Sides",1,116,29,"646549"
100,"spotify:track:5NruCL3mzAlLav6W8WGbpC","Clueso","Sag Mir Was Du Willst","Epic Local",95,95,3,"645237"
101,"spotify:track:7Ek9e3eIuktIFjpDRQfmHE","Luciano","Mios mit Bars","Urban",1,103,12,"645050"
102,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",8,96,16,"642394"
103,"spotify:track:0Dlcu2fgHklOnajVu2dUNU","Capital Bra, Samra","Tilidin","Urban",1,112,46,"635217"
104,"spotify:track:55CHeLEfn5iJ0IIkgaa4si","Megan Thee Stallion","Savage","300 Entertainment",37,66,7,"629987"
105,"spotify:track:4umIPjkehX1r7uhmGvXiSV","Justin Bieber, Quavo","Intentions (feat. Quavo)","RBMG/Def Jam",22,107,13,"624656"
106,"spotify:track:3frUvGrmGcay91lvFbOgsN","Kygo, Zara Larsson, Tyga","Like It Is","Kygo",55,105,6,"620262"
107,"spotify:track:4OVF6uwZlMOSlZmHDnwliX","RIN, Bausa","Keine Liebe","GOLD LEAGUE/DIVISION",3,115,29,"610063"
108,"spotify:track:5TGcyccg8Hkgn9jB7gUpMN","VIZE, Tom Gregory","Never Let Me Down","Kontor Records",108,171,2,"608469"
109,"spotify:track:0ui2kVwPZKHaZxGhdIzBrp","Nimo","Nur wegen dir","385ideal",13,119,12,"607102"
110,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",16,113,36,"598813"
111,"spotify:track:7kuwGDeUPrNhYsYsQeUunK","Haftbefehl","1999 Pt. 6 (Gabriel vs. Luzifer)","Urban",111,-1,1,"596610"
112,"spotify:track:3qGVwrHmgcXCa8gSLFksCB","Ufo361","Eliantte","Stay High",32,32,2,"589617"
113,"spotify:track:1KKooKZBpTAPVFjGvStjsa","Luciano","Trippin’","Urban",6,110,6,"587348"
114,"spotify:track:5oFqV7RK8agXk9wzhuSZBj","Kianush, PA Sports","KRIMINELL","Life Is Pain",12,118,13,"587032"
115,"spotify:track:0A141i02gDs2bG0Nnby51X","Samra, ELIF","Zu Ende","Urban",3,101,15,"584974"
116,"spotify:track:3tSy9yUo0rb1LR61CS5O7l","Soolking, MERO","Hayati","Universal Music Division Capitol Music France",6,121,7,"579021"
117,"spotify:track:7DvTrDWYytzKkKP5WfyhxU","CÉLINE","Für Mich","BTGS / A Million / Groove Attack",73,111,8,"576053"
118,"spotify:track:5cDPbx1QZnkkWyAs4eRnQy","AK AUSSERKONTROLLE","Das ist für die Diebe","XY Records",24,78,3,"572403"
119,"spotify:track:3uhTOxvu2h2YEm0uPNF2vi","Apache 207","Doch in der Nacht","Four Music/Two Sides",6,139,28,"571237"
120,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",12,125,25,"569705"
121,"spotify:track:4D4tA2ara3ihoOvjupr8cG","Luciano","Sip","Urban",2,123,9,"569460"
122,"spotify:track:3R3rQ7FbTJdsi5She10YvI","Loredana, Rymez","Angst","Loredana",1,98,9,"567874"
123,"spotify:track:7CHi4DtfK4heMlQaudCuHK","MEDUZA, Becky Hill, Goodboys","Lose Control","Virgin",32,104,29,"566242"
124,"spotify:track:2rWnTpXD0jq5lymyg4xIKQ","Jamule","Ich hol dich ab","Life Is Pain",3,132,17,"565570"
125,"spotify:track:0qaWEvPkts34WF68r8Dzx9","Riton, Oliver Heldens, Vula","Turn Me On (feat. Vula)","Ministry of Sound Recordings",23,127,28,"561522"
126,"spotify:track:7aiClxsDWFRQ0Kzk5KI5ku","blackbear","hot girl bummer","Alamo",15,126,34,"561251"
127,"spotify:track:7zjscS3snyHqdDHESPKIVB","Monet192, Hatik","Dämon (feat. Hatik)","WM Germany",63,120,5,"560544"
128,"spotify:track:4AqN8IdKCfItCSbuaFch81","VIZE, Felix Jaehn","Thank You [Not So Bad]","Virgin",128,133,11,"554366"
129,"spotify:track:3Zigq1lfHmFRlyoRrh9k2s","Apache 207","Kein Problem","Four Music/Two Sides",17,143,52,"552983"
130,"spotify:track:0eeQAVkMj5zIvOmWl2mB8O","Emilio","Roter Sand","Jive",130,152,2,"552818"
131,"spotify:track:3cqPu20DGTGUoZtbJH2Dmi","Ali Gatie","What If I Told You That I Love You","Warner Records",9,106,15,"545077"
132,"spotify:track:7szuecWAPwGoV1e5vGu8tl","The Weeknd","In Your Eyes","Republic Records",30,117,7,"544753"
133,"spotify:track:5t5qCzrc2rJh0EWoquqQXq","Farid Bang","NADOR CITY GANG","Farid Bang II/WM Germany",29,81,3,"540562"
134,"spotify:track:1fipvP2zmef6vN2IwXfJhY","Sam Smith, Demi Lovato","I’m Ready (with Demi Lovato)","Capitol",102,102,3,"539572"
135,"spotify:track:2vDxrqUKTkgSxn7x3JYms9","Felix Jaehn, GASHI, FAANGS","SICKO","Virgin",135,176,4,"535320"
136,"spotify:track:4HDCLYli2SUdkq9OjmvhSD","PARTYNEXTDOOR, Rihanna","BELIEVE IT","OVO Sound/Warner Records",46,124,6,"534598"
137,"spotify:track:36J10AwMabBYxgNrV2S8gd","Dardan","6AM.........","Hypnotize Entertainment",4,136,17,"532343"
138,"spotify:track:5T0cMhXZ1lcfBpA6BxYAij","Sinan-G, Azzi Memo","ACTION","7M2-Music",138,-1,1,"532211"
139,"spotify:track:1lht8jb3c6rEiVaqX94enH","Jerome","Light","Kontor Records",33,137,30,"531978"
140,"spotify:track:2kkcJ8tSDV42LdWcPjy6We","Samra, Capital Bra","Wieder Lila","Urban",1,148,51,"531226"
141,"spotify:track:2a70a8nDkh7pjzkGA8CbQ3","Ufo361","Nur zur Info","Stay High",12,65,18,"530560"
142,"spotify:track:3jCMdvc8bFOKChETbFV9Zc","Lena, Nico Santos","Better","Polydor",28,144,38,"528097"
143,"spotify:track:1FuJKBi6XdFyf8Yzmck468","Kontra K","Letzte Träne","BMG Rights Management GmbH",4,177,51,"524412"
144,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,141,46,"516570"
145,"spotify:track:0H9WHopZ62JeDaGau7REMw","Pashanim","Shababs botten","Urban",71,160,25,"512054"
146,"spotify:track:2Jij6ebp6ToNKOn5DWlGxV","Bausa","Mary","WM Germany",10,149,58,"507993"
147,"spotify:track:7HZoWhGQaKg97OsqG7HLOS","Ufo361, Future","Big Drip","Stay High",2,76,13,"507785"
148,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",54,153,87,"499671"
149,"spotify:track:2zHB5UEDgaEGHeiC3Xv3I1","Monet192","Live","WM Germany",60,60,2,"499190"
150,"spotify:track:2jSEuXO2G4WtLbkHHN5NU2","Samra","6 Uhr","Urban",5,130,9,"493703"
151,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",80,151,11,"493498"
152,"spotify:track:4UOXo3xWnxYdTf3sFyRaUG","Bonez MC, RAF Camora","500 PS","187 Strassenbande",1,157,92,"492442"
153,"spotify:track:7My1iCGUznwNztIokee32S","Jerome","Take My Hand","Kontor Records",153,172,8,"487781"
154,"spotify:track:0YU17F0BlVXvmx5ytsR43w","LUM!X, Gabry Ponte","Monster","Spinnin' Records",34,156,47,"485812"
155,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",28,150,33,"482969"
156,"spotify:track:28SjW23Jrpgok6orjbFWdB","Lil Lano","Kein Grund","AnanasSquad",24,145,6,"482227"
157,"spotify:track:46qPyj3p7RLxd3zzOVVeKH","BHZ, Big Pat, Monk, Dead Dawg, Longus Mongus, Ion Miles","Nelly","Sony Music/BHZ",157,-1,1,"477135"
158,"spotify:track:6xZ4Q2k2ompmDppyeESIY8","Twenty One Pilots","Level of Concern","Fueled By Ramen",109,154,4,"470757"
159,"spotify:track:5nmVf5dSgH4A25qsev28Mi","Dardan, Xiara","gENAuSo","Hypnotize Entertainment",4,170,38,"470417"
160,"spotify:track:4gc0hGrVOhDcQtbw3cjI98","Ufo361","Do Not Disturb","Stay High",44,44,2,"470338"
161,"spotify:track:0zmXUu2BMdAfWLrs0QKF6o","Ufo361","Kobe Bryant","Stay High",43,43,2,"467765"
162,"spotify:track:1B89LtaW92jj4AqT7OZ0Fj","Nimo, Hava","KEIN SCHLAF","Urban",1,164,22,"467511"
163,"spotify:track:6LcauUZjF1eXQrgqMUecHX","Tyga","Ayy Macarena","Columbia/Last Kings Records",9,159,25,"466582"
164,"spotify:track:7nkN1tnFIZIIS4P5q4Krmb","The Cratez, Bonez MC","Honda Civic","GOLD LEAGUE/RBK",4,165,32,"464747"
165,"spotify:track:5XVPNr0CAoUn1jD033Ucoo","Gzuz","Donuts","187 Strassenbande",2,168,15,"462784"
166,"spotify:track:033if6Adj8fwBYsQzHOfQ8","Capital Bra, Samra","100k Cash","Bra Musik",2,138,10,"462719"
167,"spotify:track:058Gim5mR65BceauqFm3oa","Samra","COLT","Urban",2,147,22,"460481"
168,"spotify:track:6xMBPfgaEQKshwp7oYrtP4","AK AUSSERKONTROLLE, Shindy","Hood","XY Records",8,158,6,"453383"
169,"spotify:track:2kJwzbxV2ppxnQoYw4GLBZ","JP Saxe, Julia Michaels","If the World Was Ending (feat. Julia Michaels)","Arista Records",87,178,17,"453295"
170,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,175,66,"452617"
171,"spotify:track:0K5vPCPPPQYzrKHc17qB1I","Dhurata Dora, Azet","Lass los","Dora",7,174,10,"451047"
172,"spotify:track:7lidXGPXPYLNThITAOTlkK","Halsey","You should be sad","Capitol Records",42,134,17,"449553"
173,"spotify:track:72EGc3ULtmj0oxT05PN6dw","BHZ, Longus Mongus, Monk, Dead Dawg","Flasche Luft","Sony Music/BHZ",42,167,5,"443275"
174,"spotify:track:7sVQVuy2cdPfMIHDH9IKaP","JIGGO, Monet192","Para, Money, E's","JIGGO",63,188,17,"441312"
175,"spotify:track:7k4t7uLgtOxPwTpFmtJNTY","KAROL G, Nicki Minaj","Tusa","TUSA - Karol G & Nicki Minaj",71,161,19,"441193"
176,"spotify:track:5fHrHoJKfCgBd35zwIBmUK","Future, Drake, Young Thug","D4L","OVO",176,-1,1,"440843"
177,"spotify:track:0PEwVF6TStGXMTnQMAk9kl","Apache 207","Sex mit dir","Four Music/Two Sides",9,197,28,"439288"
178,"spotify:track:6cy3ki60hLwimwIje7tALf","Black Eyed Peas, J Balvin","RITMO (Bad Boys For Life)","Epic/We The Best",29,169,28,"437260"
179,"spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","Dynoro, Gigi D'Agostino","In My Mind","Columbia/B1 Recordings",1,181,104,"434400"
180,"spotify:track:4xuVfUXkHe1YZZZWNICGcV","Kontra K","Erfolg ist kein Glück","Four Music Productions",180,-1,7,"429965"
181,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",82,180,22,"428954"
182,"spotify:track:1fcefvJF4u4LvMkbgO3Mih","Veysel","Wie du siehst","Bela Boyz",50,50,2,"425900"
183,"spotify:track:0TId5TSbdcBP32haUV4Aet","VIZE, Laniia","Stars","Kontor Records",20,185,49,"425598"
184,"spotify:track:0vEXgD2oSs5K7fSuk966n6","Kianush, PA Sports","CASINO ROYAL","Life Is Pain",21,186,22,"425456"
185,"spotify:track:7IGFSGKALyAxmVI8L4vqs9","Pietro Lombardi","Kämpferherz","Polydor",41,155,7,"425064"
186,"spotify:track:7eYAHC0RbBF9eaqWzT34Aq","Drake, Future","Desires (with Future)","OVO",186,-1,1,"424691"
187,"spotify:track:0Cy2x4vkNHiZ2Z3XiZE5Yu","Kontra K, Veysel","Blei (feat. Veysel)","BMG Rights Management GmbH",5,-1,48,"421630"
188,"spotify:track:1Zyj1TtYdxJsXjpwAEvDms","Samra","Mon Ami","Urban",2,163,15,"419121"
189,"spotify:track:05aZ9sAU1YXndHv0FMi9iW","Drake, Fivio Foreign, Sosa Geek","Demons (feat. Fivio Foreign & Sosa Geek)","OVO",189,-1,1,"418754"
190,"spotify:track:02itaCXOdC54J0ISjqqFAp","R3HAB, A Touch Of Class","All Around The World (La La La)","Virgin",20,189,50,"417593"
191,"spotify:track:4DpNNXFMMxQEKl7r0ykkWA","Melanie Martinez","Play Date","Atlantic Records",191,-1,1,"415486"
192,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","AUF!KEINEN!FALL!",9,191,161,"415214"
193,"spotify:track:4cSSL3YafYjM3yjgFO1vJg","NLE Choppa, Roddy Ricch","Walk Em Down (feat. Roddy Ricch)","Warner Records",156,183,6,"412871"
194,"spotify:track:6IwbgA2lca6IZZvo2wCL6Q","KASIMIR1441","KK","Bis Es Klappt Records",59,187,10,"407495"
195,"spotify:track:62DgryWob8DaPfC9XCkjNI","Samra, Capital Bra","Tief in die Nacht","Urban",35,131,3,"407290"
196,"spotify:track:6xcJyGpfZbuuiequtnlKt4","Travis Scott","BUTTERFLY EFFECT","Cactus Jack / Epic / Grand Hustle",86,122,28,"407005"
197,"spotify:track:5H4mXWKcicuLKDn4Jy0sK7","Drake","Time Flies","OVO",197,-1,1,"406490"
198,"spotify:track:25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","Atlantic Records",2,199,82,"406036"
199,"spotify:track:1DFD5Fotzgn6yYXkYsKiGs","MEDUZA, Goodboys","Piece Of Your Heart","Virgin",8,190,55,"404582"
200,"spotify:track:6Q3K9gVUZRMZqZKrXovbM2","Kygo, Sasha Alex Sloan","I'll Wait","Kygo",152,173,5,"399309"
