rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
38,"spotify:track:7C1trmcQQ5n5RNy4l6ziCv","Nea, Felix Jaehn","Some Say - Felix Jaehn Remix","Milkshake",24,32,18,"1320933"
39,"spotify:track:1NP7bzm8UksJUWXsuFoOwE","Mark Forster","Übermorgen","Four Music Local",39,52,6,"1304304"
40,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",15,36,16,"1239636"
41,"spotify:track:4nK5YrxbMGZstTLbvj6Gxw","BENEE, Gus Dapperton","Supalonely","Republic Records",26,38,14,"1232524"
42,"spotify:track:7vgv8KZBSo0TPzyIWG9yzV","Ava Max","Salt","Atlantic Records",12,42,17,"1229699"
43,"spotify:track:4PP0u2Fhzg8NnPW3EZGw2v","Dardan, Monet192","H <3 T E L","Hypnotize Entertainment",1,53,12,"1204608"
44,"spotify:track:61ZM92T2zaXIVsqncThQzC","Robin Schulz, Alida","In Your Eyes (feat. Alida)","WM Germany",12,39,22,"1196788"
45,"spotify:track:7hr6WRm7HUlVdkfnhSTm0G","Nico Santos, Topic","Like I Love You","Virgin",31,41,13,"1191352"
46,"spotify:track:2SlgeuyRTRzucsJx3z9kAj","Hava","Krank","RCA",46,-1,1,"1172169"
47,"spotify:track:0psIeufUtT83Ot2dkLjQ0v","LEA","Treppenhaus","Four Music/Treppenhaus Records",29,47,14,"1155225"
48,"spotify:track:40FC3ZqDiSw3QYH5da1GUI","Dardan","FAVELA","Hypnotize Entertainment",8,33,3,"1129877"
49,"spotify:track:1vZqDXhvyXAwSM8V6MU0N5","CÉLINE","Tränen aus Kajal","BTGS / A Million / Groove Attack",14,35,10,"1127450"
50,"spotify:track:78YdCUtMzJEPdWeFEtTnIO","Luciano","Maison","Urban",8,40,4,"1121080"
51,"spotify:track:7xsbgntfyiAQTsz54WMfNz","Mert","Gewitter","Mula Brothers/WM Germany",51,-1,1,"1101106"
52,"spotify:track:50Td3qilgs8BLtv8mHyT1t","Zoe Wees","Control","Virgin Music UK LAS (S&D)",52,82,4,"1088838"
53,"spotify:track:20rTzps5LFpeylWrzM84zS","Samra","BaeBae","Urban",1,48,9,"1045324"
54,"spotify:track:39Yp9wwQiSRIDOvrVg7mbk","THE SCOTTS, Travis Scott, Kid Cudi","THE SCOTTS","Cactus Jack / Epic",4,45,7,"1037637"
55,"spotify:track:2JRGOG903bxFPVgVIXS3MH","Nimo, Ramo","Alles zu viel","385ideal",28,28,2,"1004201"
56,"spotify:track:2PGA1AsJal6cyMNmKyE56q","Apache 207","200 km/h","Four Music/Two Sides",2,59,38,"998147"
57,"spotify:track:1IikW5aCjY08gagX94j3fJ","Pashanim","Hauseingang","Urban",40,57,25,"997271"
58,"spotify:track:33Sn2Rd42g2Rc6NKmMBZpf","CÉLINE","Wenn ich will","BTGS / A Million / Groove Attack",37,37,2,"979477"
59,"spotify:track:7My1iCGUznwNztIokee32S","Jerome","Take My Hand","Kontor Records",59,62,13,"977139"
60,"spotify:track:1sgDyuLooyvEML4oHspNza","Kygo, OneRepublic","Lose Somebody","Kygo",56,56,4,"968168"
61,"spotify:track:2vDxrqUKTkgSxn7x3JYms9","Felix Jaehn, GASHI, FAANGS","SICKO","Virgin",61,61,9,"967290"
62,"spotify:track:5DvTCC5k50T8InS6xGqW2K","Nimo, Rina","Trendsetter","385ideal",11,54,6,"941767"
63,"spotify:track:5RqR4ZCCKJDcBLIn4sih9l","StaySolidRocky","Party Girl","Columbia",63,81,5,"935710"
64,"spotify:track:5BGNoSjmaufev4ubnT50Dp","Fero47","Anders","Epic/Fero47",17,43,4,"926579"
65,"spotify:track:3ZdDYeaZzeYnrP4crgXzPk","Shirin David","90-60-111","Juicy Money Records",2,46,7,"921962"
66,"spotify:track:2MpaGhvIcWxGpTppgQWM1D","KC Rebell, Summer Cem","GEHT NICH GIBS NICH","Banger Musik II/WM Germany",4,44,4,"904965"
67,"spotify:track:0QEYctQDAQYzbtU13Trxf4","Data Luv, Trippie Redd","Louboutin","Stay High",67,-1,1,"895343"
68,"spotify:track:75sirDREdyUlBBbfAj97tW","Haftbefehl, Shirin David","Conan x Xenia","Urban",5,76,5,"880245"
69,"spotify:track:0dy5NFDnx5fuZvE8ZXEX35","Bonez MC","Shotz Fired","187 Strassenbande",2,60,9,"880118"
70,"spotify:track:2A0CxheiQGQdCiKtOR7jMP","LUM!X, D.T.E, Gabry Ponte, MOKABY","The Passenger (LaLaLa) [feat. MOKABY]","Spinnin' Records",47,63,17,"858416"
71,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",11,67,24,"854042"
72,"spotify:track:0gThlZWwZWkDqRKGOz2CN1","Symba","Angels Sippen","SME - Symba",9,68,11,"852774"
73,"spotify:track:67ojvEGRPAUCOohuMPqoRC","Capital Bra, Samra, LEA","110","Urban",1,88,38,"844472"
74,"spotify:track:5pmXZqUacxdwwF9fdWQEzw","Sarah Engels","Te Amo Mi Amor","Ariola Local",32,50,4,"841413"
75,"spotify:track:0sAJijgwhe74dXgLbfnKOS","Ali471","Tabi Tabi","Ali471",75,-1,1,"827936"
76,"spotify:track:0X4hMHBj4Ra6h1tIQGl1CH","Tom Gregory","Fingertips","Kontor Records",36,72,14,"825588"
77,"spotify:track:254AnlO6Fr8ge2hH0nywp7","Fynn Kliemann","Alles was ich hab","twoFinger Records",36,49,16,"820434"
78,"spotify:track:3UE1ojFN1y0GybCNSyKGdK","Shindy","What's Luv","Sony Music/Friends with Money",1,65,10,"815302"
79,"spotify:track:4zLSkwZaiMfzzapPCbdG90","GAMPER & DADONI","Gimme! Gimme! Gimme!","Big Top Amsterdam",52,79,15,"799184"
80,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",5,94,37,"798353"
81,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",8,77,30,"795965"
82,"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Dua Lipa","Break My Heart","Urban",39,75,11,"789435"
83,"spotify:track:36r86ZEed4930s50wlwkG1","Dardan, Loredana","GIB MIR NICHT DIE SCHULD","Hypnotize Entertainment",83,-1,1,"788056"
84,"spotify:track:1V7JaMp11LKGwKiVmSetf0","Joker Bra, VIZE","Baby","Bra Musik",1,91,19,"781956"
85,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Urban",19,73,32,"781107"
86,"spotify:track:7N06jo3EnV792VFaG8vuW6","Felix Jaehn, VIZE, Miss Li","Close Your Eyes","Virgin",22,85,25,"780790"
87,"spotify:track:1jaTQ3nqY3oAAYyCTbIvnM","Jack Harlow","WHATS POPPIN","Generation Now/Atlantic",62,84,15,"774469"
88,"spotify:track:4w47S36wQGBhGg073q3nt7","ROSALÍA, Travis Scott","TKN (feat. Travis Scott)","Columbia",58,58,2,"774344"
89,"spotify:track:7CrCbzR2uluqMLQaJJitky","Edo Saiya, Lil Lano","Fucked Up","recordJet",89,-1,1,"770199"
90,"spotify:track:2JVToQP3U3vD3NiTJtWUtK","GRiNGO, Capital Bra","Bam Bam","Sony Music/SLS MUSIC",20,20,2,"767095"
91,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",23,86,17,"766713"
92,"spotify:track:78qd8dvwea0Gosb6Fe6j3k","Doja Cat","Boss Bitch","Atlantic Records",26,80,14,"759980"
93,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",8,93,36,"751065"
94,"spotify:track:7qwWwsa6otLM0UOEamls4s","The Cratez, Bausa, Maxwell, Joshi Mizu","Skifahren (feat. Joshi Mizu)","GOLD LEAGUE/RBK",3,95,30,"745989"
95,"spotify:track:4SeuiNnF2n9yA0KztuIFc8","Kontra K","Namen","BMG Rights Management GmbH",4,74,6,"734617"
96,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,102,58,"730486"
97,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",12,83,43,"728918"
98,"spotify:track:0lapcUAia7RnutxUxM4LP0","Ardian Bujupi","Modela","Columbia Local",40,92,3,"721798"
99,"spotify:track:6vFEvkXOnOTUMgPHxogIRK","Fynn Kliemann","Twingo","twoFinger Records",51,55,4,"716762"
100,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",100,113,8,"715957"
101,"spotify:track:3FGiFUJRRp5RGikVrs6kig","Alicia Keys","Underdog","RCA Records Label",53,104,14,"709512"
102,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",27,115,75,"697958"
103,"spotify:track:525GY0mXYnxajolwgS8Eaz","Lucky Luke","Cooler Than Me","Columbia/B1 Recordings",103,138,4,"696352"
104,"spotify:track:4sClRHhZXIuWqCwaXObnMr","Ali471","GOALGETTER","Ali471",30,110,8,"696277"
105,"spotify:track:3uMX3pNDZYjLfbEAHRE3Rs","Dardan","D A YYY T O N A","Hypnotize Entertainment",4,148,15,"690270"
106,"spotify:track:0xEW9gPv5wNuS84pXGG3lc","Ali Gatie","Running On My Mind","Warner Records",97,97,2,"689093"
107,"spotify:track:0H9WHopZ62JeDaGau7REMw","Pashanim","Shababs botten","Urban",71,114,30,"688748"
108,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",40,105,16,"681496"
109,"spotify:track:4HBZA5flZLE435QTztThqH","Ariana Grande, Justin Bieber","Stuck with U (with Justin Bieber)","Ariana Grande & Justin Bieber ""Stuck With U""- Charity",24,87,5,"674430"
110,"spotify:track:3zu4LFZ5qruUJwtDpCRQW4","Ufo361","Allein sein","Stay High",2,108,11,"673802"
111,"spotify:track:719aY5gAzJbx2PHjyalZQu","Zuna, Loredana, SRNO","Du bist mein","KMN Gang",1,90,11,"669380"
112,"spotify:track:4AqN8IdKCfItCSbuaFch81","VIZE, Felix Jaehn","Thank You [Not So Bad]","Virgin",98,98,16,"666916"
113,"spotify:track:2RaKlveGCllSaXloN8kmzV","RIN","Alien","GOLD LEAGUE/DIVISION",7,126,27,"666662"
114,"spotify:track:6pQb1eFwDLM3B3L6yySpGk","TheDoDo","Endorphine","pbb",114,141,2,"666659"
115,"spotify:track:1hoLUVBx0ixX3kn0EX0P5n","Juju, Loredana, Miksu / Macloud","Kein Wort","JINX Music",1,112,21,"665822"
116,"spotify:track:1K5KBOgreBi5fkEHvg5ap3","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",12,103,22,"660303"
117,"spotify:track:6dNB3XdAzx7kTf5wa8Rg89","Apache 207","Wieso tust Du dir das an?","Four Music/Two Sides",1,122,34,"656154"
118,"spotify:track:3AzjcOeAmA57TIOr9zF1ZW","Dua Lipa","Physical","Urban",25,107,19,"651435"
119,"spotify:track:7ygVaACDENw4PgLbN1awFE","Apache 207","Matrix","Four Music/Two Sides",1,134,16,"644060"
120,"spotify:track:6FNmtq67D1oBL2ujomXIzJ","Manuellsen","Toss It","König im Schatten Records",51,51,2,"636907"
121,"spotify:track:0JjM9bKm4wrwohMslcm892","G-Eazy, Tory Lanez, Tyga","Still Be Friends (feat. Tory Lanez & Tyga)","BPG/RVG/RCA Records",39,100,18,"627343"
122,"spotify:track:4OVF6uwZlMOSlZmHDnwliX","RIN, Bausa","Keine Liebe","GOLD LEAGUE/DIVISION",3,131,34,"627089"
123,"spotify:track:7Gxh5SAuoMHkcLoLzlKVhd","Samra","Weiss","Urban",2,117,18,"610830"
124,"spotify:track:1Cv1YLb4q0RzL6pybtaMLo","Surfaces","Sunday Best","Surfaces, LLC / TenThousand Projects, LLC",41,111,17,"599755"
125,"spotify:track:6l15fvZdCB1pvNgeuFk6Fw","Gabry Ponte, Jerome","Lonely","Kontor Records",125,-1,1,"597956"
126,"spotify:track:3w9WZxylFWIwk2F0A8CgVQ","Maestro","AFFET","Keller GmbH/WM Germany",126,-1,1,"596399"
127,"spotify:track:2cLHnxLRLpIGgRnFRChnpr","BHZ, Longus Mongus, Monk, Dead Dawg","Flasche Luft","Sony Music/BHZ",42,106,10,"590828"
128,"spotify:track:0Dlcu2fgHklOnajVu2dUNU","Capital Bra, Samra","Tilidin","Urban",1,128,51,"589330"
129,"spotify:track:3uhTOxvu2h2YEm0uPNF2vi","Apache 207","Doch in der Nacht","Four Music/Two Sides",6,140,33,"589113"
130,"spotify:track:3Zigq1lfHmFRlyoRrh9k2s","Apache 207","Kein Problem","Four Music/Two Sides",17,146,57,"587477"
131,"spotify:track:3Z8FwOEN59mRMxDCtb8N0A","Marshmello, Halsey","Be Kind (with Halsey)","Astralwerks",53,119,6,"586163"
132,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",52,129,29,"582922"
133,"spotify:track:1lht8jb3c6rEiVaqX94enH","Jerome","Light","Kontor Records",33,130,35,"577246"
134,"spotify:track:6I2jabBRzwhiYHsSTqnrRC","Samra, Capital Bra","365 Tage","Urban",2,123,8,"576330"
135,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",3,135,63,"575260"
136,"spotify:track:2xLMifQCjDGFmkHkpNLD9h","Travis Scott","SICKO MODE","Cactus Jack / Epic / Grand Hustle",25,127,43,"572704"
137,"spotify:track:3Dv1eDb0MEgF93GpLXlucZ","Doja Cat","Say So","Kemosabe Records/RCA Records",44,118,21,"569910"
138,"spotify:track:0NpbrFW2rY8Rg0U0cGzZ66","Dardan, Veysel","VIELE","Hypnotize Entertainment",9,136,6,"569353"
139,"spotify:track:56CwrjAled0IB9pMbdKhn6","FOURTY, Monet192","WIEDER MAL","Life Is Pain",28,96,3,"560387"
140,"spotify:track:6qXXcSYQDjm7TeypBRvJJe","Dardan","6AM.........","Hypnotize Entertainment",4,191,22,"559118"
141,"spotify:track:3jCMdvc8bFOKChETbFV9Zc","Lena, Nico Santos","Better","Polydor",28,161,43,"544979"
142,"spotify:track:4mzt0Cl67k2FrmM8phFFpG","Dardan","WIE LANG?????????","Hypnotize Entertainment",7,133,8,"544786"
143,"spotify:track:5khyC630mmR4kNoI0dyonV","Musso","Plastik","Press Play",143,-1,1,"542241"
144,"spotify:track:5oFqV7RK8agXk9wzhuSZBj","Kianush, PA Sports","KRIMINELL","Life Is Pain",12,151,18,"542097"
145,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",8,163,21,"529593"
146,"spotify:track:696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE","Arizona Zervas",18,143,32,"526732"
147,"spotify:track:4DpNNXFMMxQEKl7r0ykkWA","Melanie Martinez","Play Date","Atlantic Records",97,121,6,"525612"
148,"spotify:track:4UOXo3xWnxYdTf3sFyRaUG","Bonez MC, RAF Camora","500 PS","187 Strassenbande",1,164,97,"525564"
149,"spotify:track:7CHi4DtfK4heMlQaudCuHK","MEDUZA, Becky Hill, Goodboys","Lose Control","Virgin",32,155,34,"522699"
150,"spotify:track:1IWNylpZ477gIVUDpJL66u","Lady Gaga, BLACKPINK","Sour Candy (with BLACKPINK)","Interscope",64,64,2,"518929"
151,"spotify:track:05yTaWPb5rtmcLjc8gh6dB","Samra, Capital Bra","Berlin","Urban",2,153,13,"508963"
152,"spotify:track:5NruCL3mzAlLav6W8WGbpC","Clueso","Sag Mir Was Du Willst","Epic Local",95,149,8,"508001"
153,"spotify:track:7nkN1tnFIZIIS4P5q4Krmb","The Cratez, Bonez MC","Honda Civic","GOLD LEAGUE/RBK",4,165,37,"505540"
154,"spotify:track:3hdi8jKRVTTP1TB28WZyZK","Haftbefehl","Morgenstern","Urban",101,101,2,"504717"
155,"spotify:track:4KPYXZUCKYLEEcGmKN4Exs","LIZOT, Emelie Cyréus","Weekend (feat. Emelie Cyréus)","NITRON music",155,-1,1,"504519"
156,"spotify:track:7aiClxsDWFRQ0Kzk5KI5ku","blackbear","hot girl bummer","Alamo",15,175,39,"501471"
157,"spotify:track:2Jij6ebp6ToNKOn5DWlGxV","Bausa","Mary","WM Germany",10,177,63,"500465"
158,"spotify:track:51Of5p3lKZeOg6itfs4og4","twocolors","Lovefool","Virgin",158,173,2,"497975"
159,"spotify:track:2kkcJ8tSDV42LdWcPjy6We","Samra, Capital Bra","Wieder Lila","Urban",1,168,56,"497899"
160,"spotify:track:7Ek9e3eIuktIFjpDRQfmHE","Luciano","Mios mit Bars","Urban",1,139,17,"497287"
161,"spotify:track:4umIPjkehX1r7uhmGvXiSV","Justin Bieber, Quavo","Intentions (feat. Quavo)","RBMG/Def Jam",22,152,18,"496511"
162,"spotify:track:14P8s5aiDr32gcQ5ESaYBO","Kontra K","Puste sie weg","BMG Rights Management GmbH",4,174,11,"492506"
163,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",16,157,41,"489900"
164,"spotify:track:5xriaucXVtMxzoxIg7aAFR","LEA","Okay","Four Music/Treppenhaus Records",125,125,3,"488225"
165,"spotify:track:0YU17F0BlVXvmx5ytsR43w","LUM!X, Gabry Ponte","Monster","Spinnin' Records",34,181,52,"487373"
166,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,176,51,"486261"
167,"spotify:track:2LtD83L2gaZxvAqTaNw7EO","Haftbefehl","RADW","Urban",26,-1,3,"480544"
168,"spotify:track:0PEwVF6TStGXMTnQMAk9kl","Apache 207","Sex mit dir","Four Music/Two Sides",9,-1,32,"477009"
169,"spotify:track:597Pjxz7nNRipplL4IBJEH","Brudi030, Maxwell","Täter","Sony Music/SLS MUSIC",169,-1,1,"476495"
170,"spotify:track:2grAr8pWMuLWn8ZYEE9wDV","Tones And I","Never Seen The Rain","Elektra (NEK)",53,182,19,"475617"
171,"spotify:track:0qaWEvPkts34WF68r8Dzx9","Riton, Oliver Heldens, Vula","Turn Me On (feat. Vula)","Ministry of Sound Recordings",23,172,33,"473763"
172,"spotify:track:665AK0ovB11McZRwfa852G","Vicetone, Tony Igy","Astronomia","Columbia International",84,170,10,"473625"
173,"spotify:track:527k23H0A4Q0UJN3vGs0Da","Don Toliver","After Party","We Run It Ent./Cactus Jack/Atlantic",150,183,5,"471664"
174,"spotify:track:6jdjLHFVoTY5rfEEcDPCX3","BHZ, Longus Mongus, Monk, Dead Dawg","Bald Ist Es Vorbei","Sony Music/BHZ",156,156,2,"460773"
175,"spotify:track:5G0cX5Uka1Z2uS4hlu6Wxt","Haftbefehl, Ufo361","Trapking","Urban",175,-1,1,"458189"
176,"spotify:track:5nmVf5dSgH4A25qsev28Mi","Dardan, Xiara","gENAuSo","Hypnotize Entertainment",4,195,43,"456783"
177,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","AUF!KEINEN!FALL!",9,198,166,"453947"
178,"spotify:track:4ru1yuNqTbx8MGO5X79Jid","MoTrip","80 Millionen - Aus Sing meinen Song, Vol. 7","Music for Millions",87,147,5,"453645"
179,"spotify:track:2alc8VZAzDgdAsL2QMk3hu","DripReport","Skechers","Arista Records",30,178,13,"452588"
180,"spotify:track:0ui2kVwPZKHaZxGhdIzBrp","Nimo","Nur wegen dir","385ideal",13,162,17,"452080"
181,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",80,197,16,"451190"
182,"spotify:track:5AQsR3sgWH22HHUHY9Otqe","Dardan, Heuss L'enfoiré","ALEXANDER MCQUEEN","Hypnotize Entertainment",182,-1,1,"449764"
183,"spotify:track:0wPnsn16R7zREmywxEwvnM","Garagen Larrys","Karl Ess von dem Mount Everest","Epic Local",88,166,4,"448600"
184,"spotify:track:5LOJdJPzuevskkoAtLj8hb","Tujamo, VIZE, MAJAN","Lonely","Virgin",184,-1,1,"448047"
185,"spotify:track:6LcauUZjF1eXQrgqMUecHX","Tyga","Ayy Macarena","Columbia/Last Kings Records",9,186,30,"447208"
186,"spotify:track:4wVOKKEHUJxHCFFNUWDn0B","Drake, Giveon","Chicago Freestyle (feat. Giveon)","OVO",79,-1,5,"446941"
187,"spotify:track:7DvTrDWYytzKkKP5WfyhxU","CÉLINE","Für Mich","BTGS / A Million / Groove Attack",73,-1,12,"446763"
188,"spotify:track:3Ve0ag71EeiQalsl7Ha4Dw","AnnenMayKantereit","Ausgehen","AnnenMayKantereit & Irrsinn Tonträger",50,193,18,"446193"
189,"spotify:track:4LTOtwBvBfUdkIY6xJGLzu","Fynn Kliemann","Regen","twoFinger Records",70,70,2,"441674"
190,"spotify:track:5gFCFZnV0QTt1YfjY7dJBY","David Puentez, Albert Neve","Superstar","Virgin",171,171,3,"441618"
191,"spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","Dynoro, Gigi D'Agostino","In My Mind","Columbia/B1 Recordings",1,199,109,"437836"
192,"spotify:track:0TId5TSbdcBP32haUV4Aet","VIZE, Laniia","Stars","Kontor Records",20,-1,53,"436485"
193,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,-1,70,"435523"
194,"spotify:track:7k4t7uLgtOxPwTpFmtJNTY","KAROL G, Nicki Minaj","Tusa","TUSA - Karol G & Nicki Minaj",71,179,24,"433066"
195,"spotify:track:7pFUgqEzGiyMiUJ2aAQ9h9","Farid Bang, Samra, Capital Bra","Guerilla (feat. Samra & Capital Bra)","Farid Bang II/WM Germany",69,69,2,"432407"
196,"spotify:track:5FtUPmn2paXJWyoUeKRp2F","Farid Bang, SSIO","Casanova (feat. SSIO)","Farid Bang II/WM Germany",71,71,2,"432153"
197,"spotify:track:7sVQVuy2cdPfMIHDH9IKaP","JIGGO, Monet192","Para, Money, E's","JIGGO",63,194,22,"430177"
198,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",12,-1,29,"428508"
199,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",27,-1,68,"428493"
