rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
21,"spotify:track:4y4spB9m0Q6026KfkAvy9Q","Justin Bieber, benny blanco","Lonely (with benny blanco)","Friends Keep Secrets/Def Jam Recordings/Interscope Records",21,-1,1,"1414367"
22,"spotify:track:1XdMp6v9Q3N80WnKSbGfl4","LA Vision, Gigi D'Agostino","Hollywood","Polydor",13,20,15,"1405092"
23,"spotify:track:4ow1etGbQ8kfbAT3QPlmhN","Gentleman, Luciano, Ezhel","Devam (feat. Luciano & Ezhel)","Kingstone Records",8,18,5,"1376452"
24,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",3,24,27,"1324925"
25,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",2,25,47,"1323964"
26,"spotify:track:1ddbNJwDjjmCYz1GFGYnsw","Capital Bra, CRO","Frühstück in Paris","URBAN",1,22,9,"1317505"
27,"spotify:track:2kvJnNMqnimkCZUUWjOINy","Bozza","Elbe","Def Jam Germany",15,28,4,"1300410"
28,"spotify:track:4EmiHs5KnkApKW8pkfWdWW","Kool Savas, Alies","AMG","Sony Music/Essah Media GmbH",19,21,11,"1285052"
29,"spotify:track:1O2gOblgfyostGPbLzqghY","Mark Forster, VIZE","Bist du Okay","Four Music Local",29,46,4,"1262890"
30,"spotify:track:51Of5p3lKZeOg6itfs4og4","twocolors","Lovefool","Virgin",14,26,21,"1254467"
31,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",31,36,17,"1237700"
32,"spotify:track:7tUTCcqkMCnC9qLqbQeI0T","Felix Jaehn, Nea, Bryn Christopher","No Therapy","Virgin",32,32,9,"1225794"
33,"spotify:track:5u1n1kITHCxxp8twBcZxWy","Justin Bieber, Chance the Rapper","Holy (feat. Chance The Rapper)","RBMG/Def Jam",26,34,5,"1223257"
34,"spotify:track:5TGcyccg8Hkgn9jB7gUpMN","VIZE, Tom Gregory","Never Let Me Down","Kontor Records",8,35,26,"1208674"
35,"spotify:track:74LMLiWb0whGaawAXeESMJ","LX, Estikay","Hennessy","187 Strassenbande",35,-1,1,"1182327"
36,"spotify:track:1Tqshmc0rnQPaIGJfRp2Da","Dennis Lloyd","Alien","Arista Records",36,39,9,"1181912"
37,"spotify:track:3dy7SaVShdnjwtx9IXhtzg","AK AUSSERKONTROLLE, Bonez MC","In meinem Benz","XY Records",1,31,21,"1172117"
38,"spotify:track:0vWUhCPxpJOJR5urYbZypB","Purple Disco Machine, Sophie and the Giants","Hypnotized","Columbia Local",38,43,12,"1167477"
39,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",11,30,11,"1155312"
40,"spotify:track:2MlOUXmcofMackX3bxfSwi","Master KG, Nomcebo Zikode","Jerusalema (feat. Nomcebo Zikode)","Elektra France",40,42,9,"1138680"
41,"spotify:track:5LOJdJPzuevskkoAtLj8hb","Tujamo, VIZE, MAJAN","Lonely","Virgin",29,37,20,"1135471"
42,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music/Two Sides",1,38,61,"1119123"
43,"spotify:track:6AGOKlMZWLCaEJGnaROtF9","Ritt Momney","Put Your Records On","Columbia",43,47,5,"1111653"
44,"spotify:track:5Xu06nKdnR6dyZzAMAVRtM","Celo & Abdi, Bonez MC","20 Zoll MAE (feat. Bonez MC)","385ideal",44,-1,1,"1088235"
45,"spotify:track:0y8mJFmm4ogCHnfe0oTuT6","Bonez MC","Fuckst mich nur ab","187 Strassenbande",1,27,7,"1080797"
46,"spotify:track:2Y0wPrPQBrGhoLn14xRYCG","Juice WRLD, Marshmello","Come & Go (with Marshmello)","Grade A Productions/Interscope Records",20,45,15,"1079545"
47,"spotify:track:6Gyf4EvvssnYkhq2OPG1Fl","Monet192","21 Gramm","WM Germany",47,-1,1,"1052005"
48,"spotify:track:5CqkgDH8QZjSqqI3HmYxDD","Pashanim","Airwaves","Urban",2,44,23,"1025414"
49,"spotify:track:2Wo6QQD1KMDWeFkkjLqwx5","SAINt JHN, Imanbek","Roses - Imanbek Remix","Columbia/B1 Recordings",4,49,49,"1013524"
50,"spotify:track:2i4iMzEPsJQoKQC89xKDC4","Bonez MC, LX","NIEMALS UNTER 1000","187 Strassenbande",4,29,4,"996689"
51,"spotify:track:3H7ihDc1dqLriiWXwsc2po","Topic, A7S","Breaking Me","Virgin",5,55,42,"987069"
52,"spotify:track:0t1kP63rueHleOhQkYSXFY","BTS","Dynamite","BIGHIT MUSIC",44,51,9,"969194"
53,"spotify:track:43CHdbHYdcbUWP10UFKyZ7","Dermot Kennedy","Giants","Riggins Recording Limited",53,67,3,"928152"
54,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",18,54,27,"912482"
55,"spotify:track:5KCbr5ndeby4y4ggthdiAb","Shawn Mendes","Wonder","Shawn Mendes LP4-5 PS/ Island",55,58,3,"892115"
56,"spotify:track:6rUVHOuK4kmqCzRKYFk76r","SSIO","TBC","Alles Oder Nix Records",11,11,2,"883340"
57,"spotify:track:27ycaQnQAxaPiyeg3nr2aB","Miley Cyrus","Midnight Sky","RCA Records Label",57,66,10,"874363"
58,"spotify:track:6nrNo7VNJ5VO8x4hJoDZPY","KC Rebell, Summer Cem","ANANI BACINI","Banger Musik II/WM Germany",16,16,2,"873975"
59,"spotify:track:5rZlwNFl01HqLWBQGryKSm","Pop Smoke, Lil Tjay","Mood Swings (feat. Lil Tjay)","Victor Victor Worldwide",23,57,11,"871909"
60,"spotify:track:4aZfvvgfoSfmSZpfwQYzC0","Bonez MC, Maxwell","Ihr Hobby","187 Strassenbande",3,50,6,"857239"
61,"spotify:track:01qOl2pM8emx1sxdBQc05g","LEA, MAJAN","Beifahrersitz","Four Music/Treppenhaus Records",52,63,6,"828483"
62,"spotify:track:1JPd9BSiiN7xrKE64Qo30m","Capital Bra","Einsam an der Spitze","URBAN",2,48,5,"825153"
63,"spotify:track:6ikiAn9th3TUfS3bYS7gDX","ELIF, Samra","AUGEN ZU (feat. Samra)","Jive",9,56,7,"821817"
64,"spotify:track:4wppzLcR6dSRsI10j6vxwl","Azad, Farid Bang","ZU WILD","BOZZ MUSIC",64,-1,1,"805678"
65,"spotify:track:5y8wCkmorkqxSdSlbzeke2","Ali471","In meinem Kopf","(SME Germany) Ali471",65,-1,1,"798321"
66,"spotify:track:249XLLQSxCTZLh2H54cC0I","Azet, Albi","Fast Life 2","Azet & Albi/WM Germany",6,59,5,"796585"
67,"spotify:track:1NP7bzm8UksJUWXsuFoOwE","Mark Forster","Übermorgen","Four Music Local",28,71,25,"794546"
68,"spotify:track:27u7t9d7ZQoyjsCROHuZJ3","Clean Bandit, Mabel, 24kGoldn","Tick Tock (feat. 24kGoldn)","Atlantic Records UK",68,82,8,"793741"
69,"spotify:track:5FNhlq7JSnm1kisNKeuVAP","Capital Bra, Clueso, KC Rebell","Andere Welt","URBAN",2,64,13,"790254"
70,"spotify:track:7kDUspsoYfLkWnZR7qwHZl","Machine Gun Kelly, blackbear","my ex's best friend (with blackbear)","Bad Boy/Interscope Records",62,74,10,"785089"
71,"spotify:track:2u6Jm2klS4yvAlbSHlxUwI","Robin Schulz, Wes","Alane","WM Germany",11,68,18,"776756"
72,"spotify:track:41p4dR3CEEE0FTJrsJQBhb","Kontra K","Freunde","BMG Rights Management GmbH",10,60,5,"768931"
73,"spotify:track:0QjjaCaXE45mvhCnV3C0TA","Apache 207","Fame","Four Music/Two Sides",1,65,24,"768744"
74,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",2,79,64,"765760"
75,"spotify:track:0l74sC5mNDeJfC1jMAr6AR","Ramo, Joker Bra","FRANK LUCAS","Qualität'er Music",75,-1,1,"763069"
76,"spotify:track:2ICse7t8MB60EFk6o9aUyw","Ava Max","Who's Laughing Now","Atlantic Records",76,80,10,"762889"
77,"spotify:track:1yfH3lBvPoImbq16sQcsxi","CÉLINE","Überall","BTGS / A Million / Groove Attack",77,-1,1,"757271"
78,"spotify:track:2r6OAV3WsYtXuXjvJ1lIDi","Pop Smoke, A Boogie Wit da Hoodie","Hello (feat. A Boogie Wit da Hoodie)","Victor Victor Worldwide",72,72,7,"748562"
79,"spotify:track:1XTUu81IEyoi5nU5H6Bf3H","Sarhad","Sinne","Fuchs",23,76,19,"747268"
80,"spotify:track:3Xrr0iul4YsZefSJeGikGT","KASIMIR1441, Chapo102, 102 Boyz","WACH","Chucky die Mördertruppe",41,41,2,"741511"
81,"spotify:track:2SAqBLGA283SUiwJ3xOUVI","Drake, Lil Durk","Laugh Now Cry Later (feat. Lil Durk)","OVO",22,69,10,"734275"
82,"spotify:track:1FP9s72rDYty6mfoOEYKnE","Robin Schulz, KIDDO","All We Got (feat. KIDDO)","WM Germany",82,-1,1,"728250"
83,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",83,90,20,"727863"
84,"spotify:track:6cGm0z7kp0YtNiaGgDtmHW","Ufo361, Sonus030","Zweifel","Stay High",8,33,3,"724002"
85,"spotify:track:5DhcEJWVdkPNkJUVnbiUKo","WIER, Alexa Feser, Annett Louisan, Bibi Bourelly, Christina Stürmer, Conor Byrne, Glasperlenspiel, ILIRA, Joel Brandenstein, JORIS, Justin Jesso, KAYEF, Kelvin Jones, LOTTE, Milow, Nico Santos, Philipp Dittberner, Sasha, Stefanie Heinzmann","Best of Us","MOKOH Music GmbH",85,96,8,"722007"
86,"spotify:track:0p3euGPg5LgFeQGC7bBFuR","Miksu / Macloud, Summer Cem, Luciano, Jamule","XXL","FUTURA",1,73,17,"720851"
87,"spotify:track:2iNzRQE0MlCaSHbHGzmbN2","Clueso","Flugmodus","Epic Local",86,86,11,"719433"
88,"spotify:track:5N92YoWttffe7U5v2j2ZA6","Bonez MC","Papa ist in Hollywood","187 Strassenbande",5,70,6,"711558"
89,"spotify:track:0F9AHUzzvk7pLxC4Xi3p1t","badmómzjay","Supernova","Vertigo Berlin",49,89,4,"700370"
90,"spotify:track:525GY0mXYnxajolwgS8Eaz","Lucky Luke","Cooler Than Me","Columbia/B1 Recordings",38,91,23,"696964"
91,"spotify:track:35RJhm1pEovTBwnNR0zWad","DJ Khaled, Drake","GREECE (feat. Drake)","OVO/We The Best/Epic",22,78,14,"694804"
92,"spotify:track:5iUveERei5JgBhqWlu3JIN","Georg Stengel","Mars","WE LOVE MUSIC",71,92,15,"694472"
93,"spotify:track:38wMP2KeXQXv9Bl3o63HT2","Ufo361, Sonus030","Games","Stay High",4,62,7,"692410"
94,"spotify:track:6lhZLbb0czULpjb2kFryPS","David Guetta, Sia","Let's Love","Parlophone (France)",94,98,4,"688411"
95,"spotify:track:3hbHVdyA6cyVUBBLQ0RbUU","Kool Savas, Sido, Nessi","Dicka Was","Sony Music/Essah Media GmbH",16,75,5,"687189"
96,"spotify:track:6bRR9tU3WUBsC4aywSgHEO","FOURTY","WEISSER RAUCH","Life Is Pain",14,85,31,"686433"
97,"spotify:track:7C1trmcQQ5n5RNy4l6ziCv","Nea, Felix Jaehn","Some Say - Felix Jaehn Remix","Milkshake",24,93,37,"680356"
98,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",98,114,2,"669637"
99,"spotify:track:1InCpEliLCkWHOBdXW7XSx","Ava Max","Kings & Queens","Atlantic Records",23,95,32,"665579"
100,"spotify:track:6EDO9iiTtwNv6waLwa1UUq","DJ Khaled, Drake","POPSTAR (feat. Drake)","OVO/We The Best/Epic",35,81,13,"665308"
101,"spotify:track:0atjNG0rNW2m6zPaiK4Co7","Bonez MC","Roadrunner","187 Strassenbande",1,87,22,"657919"
102,"spotify:track:3lHuDW8SiPtnIMmaTiDFVe","Bonez MC, Gzuz, Maxwell, LX, Sa4","187 Gang","187 Strassenbande",6,83,6,"649520"
103,"spotify:track:6HlE9t71z9DjGi7KqSyEpA","Fousheé","Deep End","Not specified",103,164,2,"648291"
104,"spotify:track:7idxewQZ24F0gQy2EWE6Ug","Bonez MC","Tilidin Weg","187 Strassenbande",3,88,12,"634286"
105,"spotify:track:3G67H7EzEhwITQn1gPuPwA","Dardan","Ma Bae","Hypnotize Entertainment",11,94,13,"632145"
106,"spotify:track:7N06jo3EnV792VFaG8vuW6","Felix Jaehn, VIZE, Miss Li","Close Your Eyes","Virgin",22,103,44,"631588"
107,"spotify:track:3Be7CLdHZpyzsVijme39cW","Kygo, Tina Turner","What's Love Got to Do with It","Kygo",61,100,14,"630859"
108,"spotify:track:7oJW8vNkosiWuKJtsq3mZs","Apache 207","Unterwegs","Four Music/Two Sides",1,97,13,"608641"
109,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",27,109,94,"595965"
110,"spotify:track:72Z8ZjMvJIocWNiGwfpHx0","Seeed","Hale-Bopp","BMG Rights Management GmbH",78,102,12,"593690"
111,"spotify:track:2U3cgtPWyQ2AkFASLgSvJ7","Kalazh44, Capital Bra","White Nights","Kalazh44",34,77,3,"592520"
112,"spotify:track:7hr6WRm7HUlVdkfnhSTm0G","Nico Santos, Topic","Like I Love You","Virgin",31,120,32,"585825"
113,"spotify:track:5we0roN8JNXTrwujMlOQqt","KC Rebell, Summer Cem","FLY","Banger Musik II/WM Germany",3,124,21,"583496"
114,"spotify:track:4SCr4KayFCP0Uq2Ra0KzIY","KASIMIR1441, Chapo102, 102 Boyz","PARKBANK","Chucky die Mördertruppe",41,84,6,"581825"
115,"spotify:track:34FbkFgAbv4ffvhL2XQMVm","Aya Nakamura","Jolie nana","Rec. 118",98,104,11,"581324"
116,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",51,112,15,"575535"
117,"spotify:track:7jMMoHhgq6iwVT5ykyxsJt","Kontra K, Samra","Tiefschwarz (feat. Samra)","BMG Rights Management GmbH",2,99,15,"572838"
118,"spotify:track:67ojvEGRPAUCOohuMPqoRC","Capital Bra, Samra, LEA","110","Urban",1,111,57,"565156"
119,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",80,118,35,"561361"
120,"spotify:track:1lht8jb3c6rEiVaqX94enH","Jerome","Light","Kontor Records",33,127,54,"551255"
121,"spotify:track:1dy0JB5g1AW1W30zbPknZZ","CÉLINE","Tränen aus Kajal","BTGS / A Million / Groove Attack",14,132,29,"548001"
122,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,121,77,"547542"
123,"spotify:track:31RyvoQS5Jmv0GU8WK7yfm","Milonair, Haftbefehl","STASH","Blockpanorama",123,-1,1,"545111"
124,"spotify:track:1EbdQ54jFLGEH94cUif3TI","LEA, Capital Bra","7 Stunden","Four Music/Treppenhaus Records",10,119,21,"539280"
125,"spotify:track:3yZCjDTxzZxx1kll1sRjGc","Ufo361, CÉLINE","Emotions 2.0","Stay High",1,110,19,"537806"
126,"spotify:track:7feeLzB9KdKJ2ha3OvJ0SZ","Martin Jensen, Alle Farben, Nico Santos","Running Back To You","Virgin",126,135,2,"535237"
127,"spotify:track:1H7KnK26kc1YyellpbINEn","Pop Smoke, 50 Cent, Roddy Ricch","The Woo (feat. 50 Cent & Roddy Ricch)","Victor Victor Worldwide",50,122,16,"528843"
128,"spotify:track:50Td3qilgs8BLtv8mHyT1t","Zoe Wees","Control","Virgin Music UK LAS (S&D)",41,123,23,"525053"
129,"spotify:track:12KENAKQY5JvAsRURN7TzB","Apache 207","Boot","Four Music/Two Sides",1,115,20,"523772"
130,"spotify:track:0CjaKLuMNzDnzxmY77yRN0","NGEE","Leben","Epic Local",53,53,2,"522726"
131,"spotify:track:4KPYXZUCKYLEEcGmKN4Exs","LIZOT, Emelie Cyréus","Weekend (feat. Emelie Cyréus)","NITRON music",91,129,20,"521845"
132,"spotify:track:7qwWwsa6otLM0UOEamls4s","The Cratez, Bausa, Maxwell, Joshi Mizu","Skifahren (feat. Joshi Mizu)","GOLD LEAGUE/RBK",3,128,49,"514842"
133,"spotify:track:0AUvWawuP0ibk4SQ3sIZjk","Ashnikko","Daisy","Parlophone UK",133,171,2,"513875"
134,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,136,89,"509002"
135,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",8,137,55,"504347"
136,"spotify:track:4jVBIpuOiMj1crqd8LoCrJ","Travis Scott, Young Thug, M.I.A.","FRANCHISE (feat. Young Thug & M.I.A.)","Cactus Jack / Epic",34,113,4,"501933"
137,"spotify:track:4CyCHkhRsDXUeP5K4Y3xjU","Apache 207","Sie ruft","Four Music/Two Sides",1,125,12,"496250"
138,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",40,138,35,"493712"
139,"spotify:track:4AqN8IdKCfItCSbuaFch81","VIZE, Felix Jaehn","Thank You [Not So Bad]","Virgin",74,142,35,"491811"
140,"spotify:track:2PGA1AsJal6cyMNmKyE56q","Apache 207","200 km/h","Four Music/Two Sides",2,134,57,"490191"
141,"spotify:track:1V7JaMp11LKGwKiVmSetf0","Joker Bra, VIZE","Baby","Bra Musik",1,139,38,"488857"
142,"spotify:track:67w9hklDIBo7R27xFmQUAN","Capital Bra, Bozza","Ich weiß nicht mal wie sie heißt","URBAN",2,130,18,"488495"
143,"spotify:track:6lU4BQWZomCWRfKSowfezE","Ufo361","Emotions","Stay High",1,133,26,"478693"
144,"spotify:track:2A0CxheiQGQdCiKtOR7jMP","LUM!X, D.T.E, Gabry Ponte, MOKABY","The Passenger (LaLaLa) [feat. MOKABY]","Spinnin' Records",47,145,36,"478268"
145,"spotify:track:1n8QvUnhPtuiH5HcpR0mKv","KC Rebell, Summer Cem","PUSH","Banger Musik II/WM Germany",145,-1,1,"476260"
146,"spotify:track:7oV2f7tusAb9cMGSiA8XuQ","XATAR","Ohne Reden","Alles Oder Nix Records",40,40,2,"475691"
147,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",12,150,62,"473313"
148,"spotify:track:1Mu0qs9DQ8OfhiPvHxZMMM","Topic, A7S, Lil Baby","Why Do You Lie To Me (feat. Lil Baby)","Virgin",124,162,8,"468679"
149,"spotify:track:7My1iCGUznwNztIokee32S","Jerome","Take My Hand","Kontor Records",46,156,32,"468214"
150,"spotify:track:6rlT8kK9gloJCQayiLaEoT","Ufo361, Sonus030","Playlist","Stay High",2,108,10,"466037"
151,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",15,146,92,"465784"
152,"spotify:track:5T2RHnuyK2sa9R0pleO9yP","KAYEF","Ich würd' lügen","Kayef Media",12,101,29,"464629"
153,"spotify:track:1IikW5aCjY08gagX94j3fJ","Pashanim","Hauseingang","Urban",40,149,44,"464376"
154,"spotify:track:3QGppKBPd9gHOgHJzRbVIw","G-Eazy, blackbear","Hate The Way (feat. blackbear)","BPG/RVG/RCA Records",154,-1,1,"464063"
155,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",5,153,56,"463108"
156,"spotify:track:6du77YHyGWoFjbuHCFBHU3","Ufo361, Sonus030","Shit Changed","Stay High",4,116,13,"460843"
157,"spotify:track:2WOJ7D52Ng3myrKlEf4Azj","Bonez MC","Big Body Benz","187 Strassenbande",1,141,18,"460098"
158,"spotify:track:5qw4APHP5RxJjWDpyEiiWf","Kontra K, Capital Bra","Alles dreht sich (feat. Capital Bra)","BMG Rights Management GmbH",7,106,4,"460091"
159,"spotify:track:68lAxWGvGc9yGheEkFDFiT","Pietro Lombardi","Cinderella","Polydor",10,148,14,"459029"
160,"spotify:track:4JmGzmjxql0YtvlQhJXQCd","KC Rebell, Summer Cem","WOW","Banger Musik II/WM Germany",22,154,5,"458449"
161,"spotify:track:3uu7C1czskY0vxOeDvAGsU","Ava Max","Salt","Atlantic Records",12,160,36,"458074"
162,"spotify:track:4xqrdfXkTW4T0RauPLv3WA","Conan Gray","Heather","Republic Records",148,161,8,"457794"
163,"spotify:track:0Dlcu2fgHklOnajVu2dUNU","Capital Bra, Samra","Tilidin","Urban",1,155,70,"455543"
164,"spotify:track:2BdwWW8CAEH4a64glvcyZb","KC Rebell, Summer Cem","QN","Banger Musik II/WM Germany",8,-1,10,"455005"
165,"spotify:track:5KPnuRrT1y1fGf8HkKMUUO","Tom Gregory","Fingertips","Kontor Records",36,159,32,"453396"
166,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",52,173,43,"452782"
167,"spotify:track:4zLSkwZaiMfzzapPCbdG90","GAMPER & DADONI","Gimme! Gimme! Gimme!","Big Top Amsterdam",52,167,34,"452105"
168,"spotify:track:7LCElzlYw3myTHvC2MQWve","Samra","24 Stunden","Urban",6,147,11,"451740"
169,"spotify:track:57K9HGmU2p1EgvrpiH4RdA","Capital Bra, Loredana","Nicht verdient","URBAN",1,143,26,"451172"
170,"spotify:track:2ketPBZrMipLnqxQUpdOZn","KitschKrieg, Bonez MC, Vybz Kartel, SFR","International Criminal","SoulForce Records",6,158,13,"448393"
171,"spotify:track:0YU17F0BlVXvmx5ytsR43w","LUM!X, Gabry Ponte","Monster","Spinnin' Records",34,170,70,"445372"
172,"spotify:track:2dApplRxwTjKQbhec3nytB","Kontra K, AK AUSSERKONTROLLE","Sirenen (feat. AK Ausserkontrolle)","BMG Rights Management GmbH",5,131,8,"445261"
173,"spotify:track:6AhBfFjAQ1HRfVrX4jt5nq","Azet, Albi","Zehnte Etage","Azet & Albi/WM Germany",20,140,6,"444708"
174,"spotify:track:5hvwx5i67IwnCkjl9VHkNv","Sam Smith","Diamonds","Capitol",141,163,5,"443302"
175,"spotify:track:466cKvZn1j45IpxDdYZqdA","Drake","Toosie Slide","OVO",1,166,29,"441678"
176,"spotify:track:4UOXo3xWnxYdTf3sFyRaUG","Bonez MC, RAF Camora","500 PS","187 Strassenbande",1,168,115,"439621"
177,"spotify:track:61ZM92T2zaXIVsqncThQzC","Robin Schulz, Alida","In Your Eyes (feat. Alida)","WM Germany",12,169,41,"439491"
178,"spotify:track:7xvofve6KAoCIsqVVxH20J","Jamule, SANTOS","fastlane","Life Is Pain",9,117,12,"437221"
179,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",130,175,14,"433770"
180,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",8,174,46,"430082"
181,"spotify:track:350aUOZhGtTOK1dQbQFKNc","Ezhel","Allah’ından Bul","StageArt Europe",179,179,2,"427998"
182,"spotify:track:2f0pn9DkEJwAzXApnFh5cr","BANNERS","Someone To You","Island Records",182,188,2,"426282"
183,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","AUF!KEINEN!FALL!",9,178,183,"421161"
184,"spotify:track:4SCM1b1vS70TtNQmO7Lo7B","Ufo361","04:30","Stay High",12,126,18,"418757"
185,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",15,176,34,"418401"
186,"spotify:track:3rxFFtIbmz4QXZGGEEsuSj","TheDoDo","Endorphine","pbb",102,198,17,"417807"
187,"spotify:track:7vQCKAUUJ0zLGYimNltnIZ","Kidda","Malli","Columbia Local",71,165,13,"417640"
188,"spotify:track:4brnf3ep3jpagLvbeRUZQW","KC Rebell, Summer Cem, Luciano","VALLA NEIN (feat. Luciano)","Banger Musik II/WM Germany",2,-1,15,"416947"
189,"spotify:track:2YnUB2mFDQRZSFzo73UNxd","Jamule, Chilla","13","Life Is Pain",6,157,9,"415197"
190,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",190,194,4,"413796"
191,"spotify:track:4Lwi3F00837XS2N4BRaikx","VIZE, Imanbek, Dieter Bohlen, Leony","Brother Louie","Kontor Records",53,184,15,"411560"
