rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
26,"spotify:track:5BGNoSjmaufev4ubnT50Dp","Fero47","Anders","Epic/Fero47",17,17,2,"1469191"
27,"spotify:track:39Yp9wwQiSRIDOvrVg7mbk","THE SCOTTS, Travis Scott, Kid Cudi","THE SCOTTS","Cactus Jack / Epic",4,22,5,"1457437"
28,"spotify:track:7AEvIcvuFeQr3iuCICrFgS","FOURTY, Monet192","WIEDER MAL","Life Is Pain",28,-1,1,"1445240"
29,"spotify:track:7C1trmcQQ5n5RNy4l6ziCv","Nea, Felix Jaehn","Some Say - Felix Jaehn Remix","Milkshake",24,24,16,"1441957"
30,"spotify:track:3ZdDYeaZzeYnrP4crgXzPk","Shirin David","90-60-111","Juicy Money Records",2,18,5,"1430998"
31,"spotify:track:7vgv8KZBSo0TPzyIWG9yzV","Ava Max","Salt","Atlantic Records",12,26,15,"1401228"
32,"spotify:track:5pmXZqUacxdwwF9fdWQEzw","Sarah Engels","Te Amo Mi Amor","Ariola Local",32,35,2,"1396930"
33,"spotify:track:20rTzps5LFpeylWrzM84zS","Samra","BaeBae","Urban",1,21,7,"1391241"
34,"spotify:track:14wf185UxfNbSy8dwt4r4q","Black Eyed Peas, Ozuna, J. Rey Soul","MAMACITA","Epic",34,37,6,"1375218"
35,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",2,27,43,"1372966"
36,"spotify:track:61ZM92T2zaXIVsqncThQzC","Robin Schulz, Alida","In Your Eyes (feat. Alida)","WM Germany",12,29,20,"1324986"
37,"spotify:track:7hr6WRm7HUlVdkfnhSTm0G","Nico Santos, Topic","Like I Love You","Virgin",31,31,11,"1274869"
38,"spotify:track:4nK5YrxbMGZstTLbvj6Gxw","BENEE, Gus Dapperton","Supalonely","Republic Records",26,33,12,"1273166"
39,"spotify:track:5DvTCC5k50T8InS6xGqW2K","Nimo, Rina","Trendsetter","385ideal",11,30,4,"1257539"
40,"spotify:track:0lapcUAia7RnutxUxM4LP0","Ardian Bujupi","Modela","Columbia Local",40,-1,1,"1185228"
41,"spotify:track:4n0Ke1KJsPHvd7xRoU29E2","Dardan, Monet192","H <3 T E L","Hypnotize Entertainment",1,39,10,"1167838"
42,"spotify:track:4SeuiNnF2n9yA0KztuIFc8","Kontra K","Namen","BMG Rights Management GmbH",4,34,4,"1115120"
43,"spotify:track:1mfmCQWZhV30L4Aj8ytMLz","Haftbefehl, Shirin David","Conan x Xenia","Urban",5,23,3,"1090927"
44,"spotify:track:4j13mrwctaHuhWc6tMpH7a","badmómzjay","Rollercoaster","Vertigo Berlin",44,-1,1,"1090835"
45,"spotify:track:1tZ3erHffxPjwCIrFhfl52","Sinan-G","Rückspiegel","7M2-Music",45,-1,1,"1075983"
46,"spotify:track:0dy5NFDnx5fuZvE8ZXEX35","Bonez MC","Shotz Fired","187 Strassenbande",2,45,7,"1075338"
47,"spotify:track:2ur33DlGMVIuHDWQppRltP","Ra'is, XATAR","Sehe schwarz","Groove Attack TraX",47,-1,1,"1071900"
48,"spotify:track:3UE1ojFN1y0GybCNSyKGdK","Shindy","What's Luv","Sony Music/Friends with Money",1,40,8,"1046621"
49,"spotify:track:2PGA1AsJal6cyMNmKyE56q","Apache 207","200 km/h","Four Music/Two Sides",2,43,36,"1041326"
50,"spotify:track:1IikW5aCjY08gagX94j3fJ","Pashanim","Hauseingang","Urban",40,50,23,"1036301"
51,"spotify:track:0gThlZWwZWkDqRKGOz2CN1","Symba","Angels Sippen","SME - Symba",9,44,9,"1023174"
52,"spotify:track:4HBZA5flZLE435QTztThqH","Ariana Grande, Justin Bieber","Stuck with U (with Justin Bieber)","Ariana Grande & Justin Bieber ""Stuck With U""- Charity",24,38,3,"997632"
53,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",11,46,22,"981717"
54,"spotify:track:2A0CxheiQGQdCiKtOR7jMP","LUM!X, D.T.E, Gabry Ponte, MOKABY","The Passenger (LaLaLa) [feat. MOKABY]","Spinnin' Records",47,48,15,"980781"
55,"spotify:track:1NP7bzm8UksJUWXsuFoOwE","Mark Forster","Übermorgen","Four Music Local",55,62,4,"934058"
56,"spotify:track:78qd8dvwea0Gosb6Fe6j3k","Doja Cat","Boss Bitch","Atlantic Records",26,47,12,"933981"
57,"spotify:track:719aY5gAzJbx2PHjyalZQu","Zuna, Loredana, SRNO","Du bist mein","KMN Gang",1,41,9,"923781"
58,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",8,49,28,"909734"
59,"spotify:track:7xbWAw3LMgRMn4omR5yVn3","Kygo, OneRepublic","Lose Somebody","Kygo",59,60,2,"892826"
60,"spotify:track:29h5iihKpahcTTSzaUji1R","Olexesh, Manuellsen","Click Click","385ideal",60,-1,1,"884446"
61,"spotify:track:2vDxrqUKTkgSxn7x3JYms9","Felix Jaehn, GASHI, FAANGS","SICKO","Virgin",61,64,7,"881742"
62,"spotify:track:1jaTQ3nqY3oAAYyCTbIvnM","Jack Harlow","WHATS POPPIN","Generation Now/Atlantic",62,65,13,"872881"
63,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Urban",19,57,30,"865420"
64,"spotify:track:0X4hMHBj4Ra6h1tIQGl1CH","Tom Gregory","Fingertips","Kontor Records",36,56,12,"856407"
65,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",23,55,15,"845981"
66,"spotify:track:3l72nWivgNKYMFC7OwMEO0","LEA","Treppenhaus","Four Music/Treppenhaus Records",29,54,12,"830251"
67,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",8,71,34,"824551"
68,"spotify:track:4zLSkwZaiMfzzapPCbdG90","GAMPER & DADONI","Gimme! Gimme! Gimme!","Big Top Amsterdam",52,59,13,"823391"
69,"spotify:track:4sClRHhZXIuWqCwaXObnMr","Ali471","GOALGETTER","Ali471",30,53,6,"816041"
70,"spotify:track:7My1iCGUznwNztIokee32S","Jerome","Take My Hand","Kontor Records",70,100,11,"808517"
71,"spotify:track:1V7JaMp11LKGwKiVmSetf0","Joker Bra, VIZE","Baby","Bra Musik",1,61,17,"807182"
72,"spotify:track:67ojvEGRPAUCOohuMPqoRC","Capital Bra, Samra, LEA","110","Urban",1,73,36,"793129"
73,"spotify:track:7N06jo3EnV792VFaG8vuW6","Felix Jaehn, VIZE, Miss Li","Close Your Eyes","Virgin",22,67,23,"789655"
74,"spotify:track:6I2jabBRzwhiYHsSTqnrRC","Samra, Capital Bra","365 Tage","Urban",2,58,6,"786434"
75,"spotify:track:5MGwvgh1hqUah3nrjLsNh2","KASIMIR1441","KICKDOWN","1441",75,-1,1,"775859"
76,"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Dua Lipa","Break My Heart","Urban",39,74,9,"775558"
77,"spotify:track:3zu4LFZ5qruUJwtDpCRQW4","Ufo361","Allein sein","Stay High",2,63,9,"771432"
78,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",5,70,35,"768684"
79,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",12,75,41,"753856"
80,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",40,80,14,"753638"
81,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,79,56,"748924"
82,"spotify:track:1hoLUVBx0ixX3kn0EX0P5n","Juju, Loredana, Miksu / Macloud","Kein Wort","JINX Music",1,77,19,"744034"
83,"spotify:track:3FGiFUJRRp5RGikVrs6kig","Alicia Keys","Underdog","RCA Records Label",53,78,12,"742555"
84,"spotify:track:1K5KBOgreBi5fkEHvg5ap3","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",12,72,20,"737291"
85,"spotify:track:7qwWwsa6otLM0UOEamls4s","The Cratez, Bausa, Maxwell, Joshi Mizu","Skifahren (feat. Joshi Mizu)","GOLD LEAGUE/RBK",3,81,28,"736594"
86,"spotify:track:1oZjXgscUfOnM6BItjiXdX","Dardan, Veysel","VIELE","Hypnotize Entertainment",9,52,4,"734339"
87,"spotify:track:3AzjcOeAmA57TIOr9zF1ZW","Dua Lipa","Physical","Urban",25,68,17,"729962"
88,"spotify:track:0wPnsn16R7zREmywxEwvnM","Garagen Larrys","Karl Ess von dem Mount Everest","Epic Local",88,99,2,"718460"
89,"spotify:track:1Cv1YLb4q0RzL6pybtaMLo","Surfaces","Sunday Best","Surfaces, LLC / TenThousand Projects, LLC",41,82,15,"710881"
90,"spotify:track:7sMe3DBnBppU4COnQJHRV5","Dardan","WIE LANG?????????","Hypnotize Entertainment",7,69,6,"709950"
91,"spotify:track:0JjM9bKm4wrwohMslcm892","G-Eazy, Tory Lanez, Tyga","Still Be Friends (feat. Tory Lanez & Tyga)","BPG/RVG/RCA Records",39,83,16,"707930"
92,"spotify:track:5RqR4ZCCKJDcBLIn4sih9l","StaySolidRocky","Party Girl","Columbia",92,135,3,"707795"
93,"spotify:track:7Gxh5SAuoMHkcLoLzlKVhd","Samra","Weiss","Urban",2,86,16,"703584"
94,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",27,95,73,"700719"
95,"spotify:track:4ru1yuNqTbx8MGO5X79Jid","MoTrip","80 Millionen - Aus Sing meinen Song, Vol. 7","Music for Millions",87,88,3,"695592"
96,"spotify:track:50Td3qilgs8BLtv8mHyT1t","Zoe Wees","Control","Virgin Music UK LAS (S&D)",96,166,2,"693918"
97,"spotify:track:2xLMifQCjDGFmkHkpNLD9h","Travis Scott","SICKO MODE","Cactus Jack / Epic / Grand Hustle",25,90,41,"693088"
98,"spotify:track:3Z8FwOEN59mRMxDCtb8N0A","Marshmello, Halsey","Be Kind (with Halsey)","Astralwerks",53,76,4,"691748"
99,"spotify:track:0H9WHopZ62JeDaGau7REMw","Pashanim","Shababs botten","Urban",71,104,28,"671299"
100,"spotify:track:4AqN8IdKCfItCSbuaFch81","VIZE, Felix Jaehn","Thank You [Not So Bad]","Virgin",98,98,14,"663249"
101,"spotify:track:7ygVaACDENw4PgLbN1awFE","Apache 207","Matrix","Four Music/Two Sides",1,85,14,"658566"
102,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",52,101,27,"658053"
103,"spotify:track:3Dv1eDb0MEgF93GpLXlucZ","Doja Cat","Say So","Kemosabe Records/RCA Records",44,89,19,"657054"
104,"spotify:track:0SkGIhZtmDJ5ggyeDsCNkf","Fynn Kliemann","Twingo","twoFinger Records",51,51,2,"651023"
105,"spotify:track:6dNB3XdAzx7kTf5wa8Rg89","Apache 207","Wieso tust Du dir das an?","Four Music/Two Sides",1,94,32,"645080"
106,"spotify:track:1zUtXt0o5gOHzOfju4QKS5","Jalil, Samra","45","GOLD LEAGUE/SWISH",36,36,2,"643719"
107,"spotify:track:4DpNNXFMMxQEKl7r0ykkWA","Melanie Martinez","Play Date","Atlantic Records",97,97,4,"643257"
108,"spotify:track:4rD3luOvJQ9meRCBG7WPER","Ufo361","Final Fantasy","Stay High",6,84,6,"641356"
109,"spotify:track:0OyQns5ayNK2OVaES0Vb8t","Juice WRLD","Righteous","Grade A Productions/Interscope Records",40,93,5,"636898"
110,"spotify:track:14P8s5aiDr32gcQ5ESaYBO","Kontra K","Puste sie weg","BMG Rights Management GmbH",4,91,9,"626596"
111,"spotify:track:05yTaWPb5rtmcLjc8gh6dB","Samra, Capital Bra","Berlin","Urban",2,112,11,"619461"
112,"spotify:track:2RaKlveGCllSaXloN8kmzV","RIN","Alien","GOLD LEAGUE/DIVISION",7,113,25,"616838"
113,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",3,109,61,"612666"
114,"spotify:track:0Dlcu2fgHklOnajVu2dUNU","Capital Bra, Samra","Tilidin","Urban",1,116,49,"612264"
115,"spotify:track:2grAr8pWMuLWn8ZYEE9wDV","Tones And I","Never Seen The Rain","Elektra (NEK)",53,96,17,"612252"
116,"spotify:track:1EkcoZn8GA9PRPU9X9sPti","badmómzjay","Move","Vertigo Berlin",17,125,7,"607258"
117,"spotify:track:3cQ8kXLcGHyPMQXcAnG8iI","NGEE","Kinder der Straße","Epic Local",62,114,4,"606077"
118,"spotify:track:7Ek9e3eIuktIFjpDRQfmHE","Luciano","Mios mit Bars","Urban",1,120,15,"603579"
119,"spotify:track:5oFqV7RK8agXk9wzhuSZBj","Kianush, PA Sports","KRIMINELL","Life Is Pain",12,127,16,"597102"
120,"spotify:track:1GHgDIODujliWFayEhHx1n","Fynn Kliemann","Alles was ich hab","twoFinger Records",36,103,14,"596638"
121,"spotify:track:5v4GgrXPMghOnBBLmveLac","Megan Thee Stallion, Beyoncé","Savage Remix (feat. Beyoncé)","300 Entertainment",88,124,4,"592484"
122,"spotify:track:3uhTOxvu2h2YEm0uPNF2vi","Apache 207","Doch in der Nacht","Four Music/Two Sides",6,102,31,"591472"
123,"spotify:track:4OVF6uwZlMOSlZmHDnwliX","RIN, Bausa","Keine Liebe","GOLD LEAGUE/DIVISION",3,118,32,"591086"
124,"spotify:track:3Zigq1lfHmFRlyoRrh9k2s","Apache 207","Kein Problem","Four Music/Two Sides",17,111,55,"583139"
125,"spotify:track:696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE","Arizona Zervas",18,121,30,"582800"
126,"spotify:track:5Bj9rLRVpf5xxQwhlyOOeh","Dardan","D A YYY T O N A","Hypnotize Entertainment",4,130,13,"573513"
127,"spotify:track:2znBPmcijuNOcF3twC5Bhl","BHZ, Ion Miles, Big Pat, Longus Mongus","Muddy","Sony Music/BHZ",127,-1,1,"571293"
128,"spotify:track:16PtciDusm0JSYKpF5qj3Z","ANNA, Maxwell","Bando (feat. Maxwell) - Remix","Universal Music Italia srL.",87,87,2,"569660"
129,"spotify:track:0ui2kVwPZKHaZxGhdIzBrp","Nimo","Nur wegen dir","385ideal",13,131,15,"565593"
130,"spotify:track:4umIPjkehX1r7uhmGvXiSV","Justin Bieber, Quavo","Intentions (feat. Quavo)","RBMG/Def Jam",22,122,16,"564536"
131,"spotify:track:1lht8jb3c6rEiVaqX94enH","Jerome","Light","Kontor Records",33,123,33,"560188"
132,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",16,126,39,"559121"
133,"spotify:track:3jCMdvc8bFOKChETbFV9Zc","Lena, Nico Santos","Better","Polydor",28,115,41,"557852"
134,"spotify:track:5NruCL3mzAlLav6W8WGbpC","Clueso","Sag Mir Was Du Willst","Epic Local",95,108,6,"557112"
135,"spotify:track:2alc8VZAzDgdAsL2QMk3hu","DripReport","Skechers","Arista Records",30,107,11,"555034"
136,"spotify:track:665AK0ovB11McZRwfa852G","Vicetone, Tony Igy","Astronomia","Columbia International",84,117,8,"553798"
137,"spotify:track:3Ve0ag71EeiQalsl7Ha4Dw","AnnenMayKantereit","Ausgehen","AnnenMayKantereit & Irrsinn Tonträger",50,105,16,"553126"
138,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",8,134,19,"552954"
139,"spotify:track:6qisM8y5cFholQ6WJQUtBb","Xiara, Noah","Junkie","Sony Music - Extra Records",139,-1,1,"552858"
140,"spotify:track:7CHi4DtfK4heMlQaudCuHK","MEDUZA, Becky Hill, Goodboys","Lose Control","Virgin",32,133,32,"549925"
141,"spotify:track:71MINiRBFEr7pLzljbDDSZ","Ufo361","Bad Girls, Good Vibes","Stay High",1,129,11,"537843"
142,"spotify:track:7nkN1tnFIZIIS4P5q4Krmb","The Cratez, Bonez MC","Honda Civic","GOLD LEAGUE/RBK",4,165,35,"537507"
143,"spotify:track:2rWnTpXD0jq5lymyg4xIKQ","Jamule","Ich hol dich ab","Life Is Pain",3,137,20,"537113"
144,"spotify:track:2kkcJ8tSDV42LdWcPjy6We","Samra, Capital Bra","Wieder Lila","Urban",1,147,54,"530327"
145,"spotify:track:2iRUscC5xU7FVkx05yulFZ","Jamule","Scheiss Drauf","Life Is Pain",21,66,3,"527090"
146,"spotify:track:4UOXo3xWnxYdTf3sFyRaUG","Bonez MC, RAF Camora","500 PS","187 Strassenbande",1,154,95,"526914"
147,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",122,-1,6,"522254"
148,"spotify:track:7aiClxsDWFRQ0Kzk5KI5ku","blackbear","hot girl bummer","Alamo",15,138,37,"518488"
149,"spotify:track:0qaWEvPkts34WF68r8Dzx9","Riton, Oliver Heldens, Vula","Turn Me On (feat. Vula)","Ministry of Sound Recordings",23,132,31,"517171"
150,"spotify:track:527k23H0A4Q0UJN3vGs0Da","Don Toliver","After Party","We Run It Ent./Cactus Jack/Atlantic",150,156,3,"515167"
151,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",80,163,14,"510437"
152,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,146,49,"505222"
153,"spotify:track:55CHeLEfn5iJ0IIkgaa4si","Megan Thee Stallion","Savage","300 Entertainment",37,140,10,"500059"
154,"spotify:track:4wVOKKEHUJxHCFFNUWDn0B","Drake, Giveon","Chicago Freestyle (feat. Giveon)","OVO",79,184,4,"499921"
155,"spotify:track:4D4tA2ara3ihoOvjupr8cG","Luciano","Sip","Urban",2,142,12,"498705"
156,"spotify:track:2Jij6ebp6ToNKOn5DWlGxV","Bausa","Mary","WM Germany",10,141,61,"494076"
157,"spotify:track:72EGc3ULtmj0oxT05PN6dw","BHZ, Longus Mongus, Monk, Dead Dawg","Flasche Luft","Sony Music/BHZ",42,173,8,"493837"
158,"spotify:track:36J10AwMabBYxgNrV2S8gd","Dardan","6AM.........","Hypnotize Entertainment",4,157,20,"491586"
159,"spotify:track:0y7Ao3CVJsyKFmqdjutiIF","Gunna","WUNNA","300 Entertainment",159,-1,1,"487285"
160,"spotify:track:7zjscS3snyHqdDHESPKIVB","Monet192, Hatik","Dämon (feat. Hatik)","WM Germany",63,162,8,"483063"
161,"spotify:track:0YU17F0BlVXvmx5ytsR43w","LUM!X, Gabry Ponte","Monster","Spinnin' Records",34,151,50,"481313"
162,"spotify:track:6LcauUZjF1eXQrgqMUecHX","Tyga","Ayy Macarena","Columbia/Last Kings Records",9,150,28,"473329"
163,"spotify:track:3tSy9yUo0rb1LR61CS5O7l","Soolking, MERO","Hayati","Universal Music Division Capitol Music France",6,143,10,"468295"
164,"spotify:track:0PEwVF6TStGXMTnQMAk9kl","Apache 207","Sex mit dir","Four Music/Two Sides",9,145,31,"467925"
165,"spotify:track:7k4t7uLgtOxPwTpFmtJNTY","KAROL G, Nicki Minaj","Tusa","TUSA - Karol G & Nicki Minaj",71,155,22,"466898"
166,"spotify:track:2QfmSvSMwTXcvlIkU0w1Yk","Ufo361","Rich Rich","Stay High",1,149,14,"465066"
167,"spotify:track:4XqCiPFWwAwGEI7yiq0LvK","Nico Santos","Play With Fire","Virgin",61,144,19,"461824"
168,"spotify:track:7sVQVuy2cdPfMIHDH9IKaP","JIGGO, Monet192","Para, Money, E's","JIGGO",63,183,20,"460710"
169,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",12,168,28,"460464"
170,"spotify:track:0A141i02gDs2bG0Nnby51X","Samra, ELIF","Zu Ende","Urban",3,158,18,"459777"
171,"spotify:track:5nmVf5dSgH4A25qsev28Mi","Dardan, Xiara","gENAuSo","Hypnotize Entertainment",4,171,41,"459176"
172,"spotify:track:7DvTrDWYytzKkKP5WfyhxU","CÉLINE","Für Mich","BTGS / A Million / Groove Attack",73,160,11,"459165"
173,"spotify:track:4GluDxVhTUIRQCHWlaJxKB","Kollegah, Young Latino","Money Stack$","ALPHA MUSIC EMPIRE",42,42,2,"457615"
174,"spotify:track:1KKooKZBpTAPVFjGvStjsa","Luciano","Trippin’","Urban",6,167,9,"456007"
175,"spotify:track:3R3rQ7FbTJdsi5She10YvI","Loredana, Rymez","Angst","Loredana",1,159,12,"451742"
176,"spotify:track:1mYh9lsgyUgP2KefvuFpzD","Milano","ICH WEISS","7M2-Music",35,92,3,"451210"
177,"spotify:track:0eeQAVkMj5zIvOmWl2mB8O","Emilio","Roter Sand","Jive",126,153,5,"449998"
178,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","AUF!KEINEN!FALL!",9,187,164,"447728"
179,"spotify:track:3wDY34Vq5mOfTA9PPPvS0B","reezy","EXCEL","Four Music/Two Sides",23,139,4,"444112"
180,"spotify:track:3nS9a01VvXHQriLqJYwRqG","Gunna, Young Thug","DOLLAZ ON MY HEAD (feat. Young Thug)","300 Entertainment",180,-1,1,"442332"
181,"spotify:track:5t5qCzrc2rJh0EWoquqQXq","Farid Bang","NADOR CITY GANG","Farid Bang II/WM Germany",29,-1,5,"442244"
182,"spotify:track:525GY0mXYnxajolwgS8Eaz","Lucky Luke","Cooler Than Me","Columbia/B1 Recordings",181,181,2,"441854"
183,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,190,69,"441846"
184,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",28,177,36,"440753"
185,"spotify:track:09O7rWJClDiM1bmGnuvqAX","MoTrip","Standort","Urban",185,-1,1,"435001"
186,"spotify:track:1FuJKBi6XdFyf8Yzmck468","Kontra K","Letzte Träne","BMG Rights Management GmbH",4,176,54,"432770"
187,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",54,198,90,"431116"
188,"spotify:track:11VApNQCWLJdzxWrlmwzUa","Doja Cat, Nicki Minaj","Say So (feat. Nicki Minaj)","Kemosabe Records/RCA Records",169,169,2,"430743"
189,"spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","Dynoro, Gigi D'Agostino","In My Mind","Columbia/B1 Recordings",1,178,107,"430203"
190,"spotify:track:0TId5TSbdcBP32haUV4Aet","VIZE, Laniia","Stars","Kontor Records",20,172,52,"426039"
191,"spotify:track:4kfeRwpq5KUaqTkgi4TbDF","Future, Travis Scott","Solitaires (feat. Travis Scott)","Epic/Freebandz",110,110,2,"425844"
192,"spotify:track:5XVPNr0CAoUn1jD033Ucoo","Gzuz","Donuts","187 Strassenbande",2,189,18,"425025"
193,"spotify:track:4cSSL3YafYjM3yjgFO1vJg","NLE Choppa, Roddy Ricch","Walk Em Down (feat. Roddy Ricch)","Warner Records",156,-1,8,"424261"
194,"spotify:track:02itaCXOdC54J0ISjqqFAp","R3HAB, A Touch Of Class","All Around The World (La La La)","Virgin",20,179,53,"421239"
195,"spotify:track:1B89LtaW92jj4AqT7OZ0Fj","Nimo, Hava","KEIN SCHLAF","Urban",1,191,25,"420971"
196,"spotify:track:12SH8NE1e17yItgsb2gitp","MoTrip, Lary","So wie du bist","Urban",196,-1,1,"419543"
197,"spotify:track:6cy3ki60hLwimwIje7tALf","Black Eyed Peas, J Balvin","RITMO (Bad Boys For Life)","Epic/We The Best",29,182,31,"417693"
198,"spotify:track:5gFCFZnV0QTt1YfjY7dJBY","David Puentez, Albert Neve","Superstar","Virgin",198,-1,1,"413656"
199,"spotify:track:4uqh9bualXNHXXwO2wPorc","Katy Perry","Daisies","Capitol Records",174,174,2,"411091"
200,"spotify:track:25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","Atlantic Records",2,196,85,"410551"
