rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
62,"spotify:track:7hr6WRm7HUlVdkfnhSTm0G","Nico Santos, Topic","Like I Love You","Virgin",31,54,20,"953843"
63,"spotify:track:6EDO9iiTtwNv6waLwa1UUq","DJ Khaled, Drake","POPSTAR (feat. Drake)","OVO/We The Best/Epic",35,35,2,"937132"
64,"spotify:track:6RWISvoKtWAwhTJ4aU20Hm","Luciano","Late Night","Urban",3,89,13,"932064"
65,"spotify:track:5LOJdJPzuevskkoAtLj8hb","Tujamo, VIZE, MAJAN","Lonely","Virgin",65,73,8,"914641"
66,"spotify:track:1Up7k1Bq6CSKPJoSkq05i7","Luciano","Maison","Urban",8,115,11,"903228"
67,"spotify:track:5gFCFZnV0QTt1YfjY7dJBY","David Puentez, Albert Neve","Superstar","Virgin",62,62,10,"900596"
68,"spotify:track:3NYSvGWpdCcGPuih3ue4g3","Luciano, Jamule, Yung Hurn","Diamond Grillz (feat. Jamule & Yung Hurn)","Urban",68,-1,1,"898953"
69,"spotify:track:5t3PF7pHuiwwLbNCJ8mn4N","Jamule","MedMen","Life Is Pain",11,46,6,"889685"
70,"spotify:track:50Td3qilgs8BLtv8mHyT1t","Zoe Wees","Control","Virgin Music UK LAS (S&D)",41,57,11,"888533"
71,"spotify:track:2vDxrqUKTkgSxn7x3JYms9","Felix Jaehn, GASHI, FAANGS","SICKO","Virgin",55,61,16,"884541"
72,"spotify:track:6o3QUC5oAE4g6WxRIFcZtb","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",51,51,3,"875975"
73,"spotify:track:5UDK6yzqiW4kJU3YQauYR5","reezy, Bausa","SANDMANN","Four Music/Two Sides",13,56,9,"874952"
74,"spotify:track:7ju97lgwC2rKQ6wwsf9no9","Lady Gaga, Ariana Grande","Rain On Me (with Ariana Grande)","Interscope",21,53,10,"871422"
75,"spotify:track:466cKvZn1j45IpxDdYZqdA","Drake","Toosie Slide","OVO",1,58,17,"858647"
76,"spotify:track:4R2kfaDFhslZEMJqAFNpdd","Taylor Swift","cardigan","Taylor Swift",76,-1,1,"855663"
77,"spotify:track:2PGA1AsJal6cyMNmKyE56q","Apache 207","200 km/h","Four Music/Two Sides",2,70,45,"851109"
78,"spotify:track:2A0CxheiQGQdCiKtOR7jMP","LUM!X, D.T.E, Gabry Ponte, MOKABY","The Passenger (LaLaLa) [feat. MOKABY]","Spinnin' Records",47,65,24,"842588"
79,"spotify:track:1H7KnK26kc1YyellpbINEn","Pop Smoke, 50 Cent, Roddy Ricch","The Woo (feat. 50 Cent & Roddy Ricch)","Victor Victor Worldwide",50,63,4,"840958"
80,"spotify:track:5pfzb7BxAQReEjkEtIwt4J","Dhurata Dora, Azet","Fajet","Epic/Two Sides",29,29,2,"839487"
81,"spotify:track:2rxxXYtTIFKyrhJpofeoIX","KC Rebell, Summer Cem, Luciano","VALLA NEIN (feat. Luciano)","Banger Musik II/WM Germany",2,59,8,"838631"
82,"spotify:track:17Jm0HKkU2Qh7K264pSSXW","AK AUSSERKONTROLLE, Jugglerz","Gangster Queen","XY Records",11,50,4,"832082"
83,"spotify:track:0dZpw3h6KZhcHec61qwevZ","Conkarah, Shaggy, DJ Fle","Banana (feat. Shaggy) - DJ FLe - Minisiren Remix","S-Curve Records",68,68,7,"824439"
84,"spotify:track:4nK5YrxbMGZstTLbvj6Gxw","BENEE, Gus Dapperton","Supalonely","Republic Records",26,67,21,"793328"
85,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",5,75,44,"784357"
86,"spotify:track:1noU9duBwVtBWH4YgaNmbW","Milonair, Haftbefehl","JA!NEIN!","Blockpanorama",86,-1,1,"782589"
87,"spotify:track:4AqN8IdKCfItCSbuaFch81","VIZE, Felix Jaehn","Thank You [Not So Bad]","Virgin",74,74,23,"775994"
88,"spotify:track:3ZjkQbe5JzzQbzRtkXyZNv","Lost Frequencies, Zonderling, Kelvin Jones","Love to Go","Kontor Records",88,116,6,"775317"
89,"spotify:track:1IikW5aCjY08gagX94j3fJ","Pashanim","Hauseingang","Urban",40,72,32,"752017"
90,"spotify:track:1XdMp6v9Q3N80WnKSbGfl4","LA Vision, Gigi D'Agostino","Hollywood","Polydor",90,122,3,"744642"
91,"spotify:track:1vZqDXhvyXAwSM8V6MU0N5","CÉLINE","Tränen aus Kajal","BTGS / A Million / Groove Attack",14,85,17,"743874"
92,"spotify:track:52BoEcA1JE2Q4cosNsb5gy","Luciano","Mios mit Bars","Urban",1,-1,20,"740759"
93,"spotify:track:5duf2NsABczC5cHAe0zwLn","Ra'is","Hayat","Groove Attack TraX",47,76,7,"738234"
94,"spotify:track:1g2Qlfga2ejKNoeQryGejS","Luciano","Block Life","Urban",94,-1,1,"732715"
95,"spotify:track:7v8OynJxOxHoeS5C2UA9Y7","Capital Bra, Loredana","Nicht verdient","URBAN",1,79,14,"731974"
96,"spotify:track:2MbdDtCv5LUVjYy9RuGTgC","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Generation Now/Atlantic",96,99,5,"730448"
97,"spotify:track:5ErkJCvcSmvQ7E7VM5JMnh","VIZE, Imanbek, Dieter Bohlen, Leony","Brother Louie","Kontor Records",97,102,3,"717028"
98,"spotify:track:4zLSkwZaiMfzzapPCbdG90","GAMPER & DADONI","Gimme! Gimme! Gimme!","Big Top Amsterdam",52,81,22,"715003"
99,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",99,106,5,"713996"
100,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",15,78,23,"710560"
101,"spotify:track:0X4hMHBj4Ra6h1tIQGl1CH","Tom Gregory","Fingertips","Kontor Records",36,87,21,"707573"
102,"spotify:track:7N06jo3EnV792VFaG8vuW6","Felix Jaehn, VIZE, Miss Li","Close Your Eyes","Virgin",22,95,32,"703861"
103,"spotify:track:4NhDYoQTYCdWHTvlbGVgwo","6ix9ine","GOOBA","Create Music Group",3,82,12,"703433"
104,"spotify:track:61ZM92T2zaXIVsqncThQzC","Robin Schulz, Alida","In Your Eyes (feat. Alida)","WM Germany",12,83,29,"702927"
105,"spotify:track:4KPYXZUCKYLEEcGmKN4Exs","LIZOT, Emelie Cyréus","Weekend (feat. Emelie Cyréus)","NITRON music",97,97,8,"700432"
106,"spotify:track:1NIZfoTuiAHIm9VUAwsPZy","Azet, Albi","Sin City","Azet & Albi/WM Germany",12,60,3,"699294"
107,"spotify:track:1CJL9YatMP1gTgl8D1nd7S","EREN CAN","4 Uhr","C.R.E.A.M.",107,-1,1,"698295"
108,"spotify:track:4tfLFDGypUWad5AT6772If","Michael Patrick Kelly","Beautiful Madness","Columbia Local",101,101,5,"697993"
109,"spotify:track:4pvb0WLRcMtbPGmtejJJ6y","Taylor Swift, Bon Iver","exile (feat. Bon Iver)","Taylor Swift",109,-1,1,"696367"
110,"spotify:track:7vgv8KZBSo0TPzyIWG9yzV","Ava Max","Salt","Atlantic Records",12,91,24,"693250"
111,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",12,100,50,"692511"
112,"spotify:track:0U9dP3BUlAgq9KkJXOijBH","KALIM, Ufo361","SKRR","Urban",5,93,9,"688069"
113,"spotify:track:67ojvEGRPAUCOohuMPqoRC","Capital Bra, Samra, LEA","110","Urban",1,98,45,"682185"
114,"spotify:track:7qwWwsa6otLM0UOEamls4s","The Cratez, Bausa, Maxwell, Joshi Mizu","Skifahren (feat. Joshi Mizu)","GOLD LEAGUE/RBK",3,103,37,"680933"
115,"spotify:track:4OENnoidV0h8gJV6bhrw7r","Headie One, Drake","Only You Freestyle","Relentless Records",115,-1,1,"667802"
116,"spotify:track:7a5acZgQMOrYSpkbUtqQEZ","PA Sports","MONTRACHET","Life Is Pain",116,-1,1,"660924"
117,"spotify:track:0iqichhGnbEy9w6p4sytpW","Bozza, Samra","Unbekannt","Def Jam Germany",7,52,4,"659204"
118,"spotify:track:1aajquBH1YSEgUQYZVxPtX","JURI, Sun Diego, Mavie, Scenzah","Red Bottoms","BBM Records",118,-1,1,"657664"
119,"spotify:track:5iUveERei5JgBhqWlu3JIN","Georg Stengel","Mars","WE LOVE MUSIC",118,118,3,"656820"
120,"spotify:track:05ubRpm7LPZcyNuuDhnM8p","Luciano","John Travolta","Urban",120,-1,1,"652931"
121,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,104,65,"649511"
122,"spotify:track:3IJYUaN3tx04S4TYyZHKoP","StaySolidRocky","Party Girl","Columbia",49,-1,10,"647569"
123,"spotify:track:5l5uNA5e7rxorennm4PISk","Luciano, reezy","Paranoia (feat. reezy)","Urban",123,-1,1,"643360"
124,"spotify:track:3qT2eKpWNq5cze7kGGORDZ","RIN","DAS RENNEN","GOLD LEAGUE/DIVISION",5,90,8,"643130"
125,"spotify:track:1V7JaMp11LKGwKiVmSetf0","Joker Bra, VIZE","Baby","Bra Musik",1,108,26,"642395"
126,"spotify:track:0gThlZWwZWkDqRKGOz2CN1","Symba","Angels Sippen","SME - Symba",9,105,18,"638710"
127,"spotify:track:4PP0u2Fhzg8NnPW3EZGw2v","Dardan, Monet192","H <3 T E L","Hypnotize Entertainment",1,110,19,"638612"
128,"spotify:track:4JB0EAT4BkLShTyTt50FmO","Ty Dolla $ign, FKA twigs, Skrillex, Kanye West","Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Atlantic Records",91,113,4,"638273"
129,"spotify:track:3Be7CLdHZpyzsVijme39cW","Kygo, Tina Turner","What's Love Got to Do with It","Kygo",80,80,2,"634818"
130,"spotify:track:5oQS5XxRqjVcfFWKAHqcnF","Luciano","Shake It","Urban",130,-1,1,"634774"
131,"spotify:track:4RGONrvm5EaDsk81EXlEXN","Luciano","John Gotti","Urban",131,-1,1,"630480"
132,"spotify:track:1sgDyuLooyvEML4oHspNza","Kygo, OneRepublic","Lose Somebody","Kygo",54,92,11,"622860"
133,"spotify:track:4TITsVhZB5tnnpdw7wx2jX","Fero47","Alles Cool","Epic/Fero47",133,-1,1,"617498"
134,"spotify:track:0psIeufUtT83Ot2dkLjQ0v","LEA","Treppenhaus","Four Music/Treppenhaus Records",29,88,21,"610536"
135,"spotify:track:0H9WHopZ62JeDaGau7REMw","Pashanim","Shababs botten","Urban",71,107,37,"610148"
136,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",80,111,23,"609626"
137,"spotify:track:56I2y9GyTYmCZo6vrH1PPS","Luciano","Belly Dance","Urban",137,-1,1,"603555"
138,"spotify:track:7AAt2NDyAnv2Ni2decYxgh","CRISPIE, ILIRA","Ladida (My Heart Goes Boom)","JINX Music",138,151,3,"602117"
139,"spotify:track:3UE1ojFN1y0GybCNSyKGdK","Shindy","What's Luv","Sony Music/Friends with Money",1,112,17,"601536"
140,"spotify:track:1lht8jb3c6rEiVaqX94enH","Jerome","Light","Kontor Records",33,123,42,"595233"
141,"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Dua Lipa","Break My Heart","Urban",39,96,18,"594910"
142,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",23,114,24,"593470"
143,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",68,86,4,"592217"
144,"spotify:track:5cszMpZ6bTongdPbu65vQH","Luciano","Hennessy Vitamin","Urban",144,-1,1,"587975"
145,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",8,125,43,"586580"
146,"spotify:track:28T00JFohD7nJXGm6QJhii","Luciano","Galaxie","Urban",146,-1,1,"585928"
147,"spotify:track:66W1rVTnEv86dIkFhoiElg","Regard, RAYE","Secrets","Ministry of Sound Recordings",128,128,7,"585037"
148,"spotify:track:6RYPJUBsL3w0k1CHKYtrRF","Monet192, Dardan","SoSo (feat. Dardan)","WM Germany",27,117,6,"584801"
149,"spotify:track:59qrUpoplZxbIZxk6X0Bm3","Jason Derulo","Take You Dancing","Atlantic Records",149,-1,1,"577066"
150,"spotify:track:33Sn2Rd42g2Rc6NKmMBZpf","CÉLINE","Wenn ich will","BTGS / A Million / Groove Attack",37,121,9,"575874"
151,"spotify:track:254AnlO6Fr8ge2hH0nywp7","Fynn Kliemann","Alles was ich hab","twoFinger Records",36,130,23,"559450"
152,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",136,136,2,"556454"
153,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",27,134,82,"555271"
154,"spotify:track:1gFGqvl1rix6VWEFgKrVZQ","Luciano","LL Cool J","Urban",154,-1,1,"554756"
155,"spotify:track:20rTzps5LFpeylWrzM84zS","Samra","BaeBae","Urban",1,119,16,"552727"
156,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",40,135,23,"546615"
157,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Urban",19,127,39,"546135"
158,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",11,126,31,"540577"
159,"spotify:track:6pQb1eFwDLM3B3L6yySpGk","TheDoDo","Endorphine","pbb",102,132,9,"540171"
160,"spotify:track:0YU17F0BlVXvmx5ytsR43w","LUM!X, Gabry Ponte","Monster","Spinnin' Records",34,138,59,"538598"
161,"spotify:track:0EhpEsp4L0oRGM0vmeaN5e","J Balvin, Dua Lipa, Bad Bunny, Tainy","UN DIA (ONE DAY) (Feat. Tainy)","Universal Music Latino/ NEON16",161,-1,1,"535605"
162,"spotify:track:6dNB3XdAzx7kTf5wa8Rg89","Apache 207","Wieso tust Du dir das an?","Four Music/Two Sides",1,144,41,"533224"
163,"spotify:track:20McUFi8KCIVdNDLrkTDuZ","HVME","Goosebumps","Columbia/B1 Recordings",163,175,2,"532035"
164,"spotify:track:5DvTCC5k50T8InS6xGqW2K","Nimo, Rina","Trendsetter","385ideal",11,133,13,"526946"
165,"spotify:track:126jIHe1uzahC3EsuNvGrJ","Kidda","Malli","Columbia Local",165,-1,1,"524615"
166,"spotify:track:3Zigq1lfHmFRlyoRrh9k2s","Apache 207","Kein Problem","Four Music/Two Sides",17,161,64,"522903"
167,"spotify:track:0dy5NFDnx5fuZvE8ZXEX35","Bonez MC","Shotz Fired","187 Strassenbande",2,145,16,"520293"
168,"spotify:track:6BlEbLEklINGnPsIcM8wmO","Veysel","Bronx","Bela Boyz",42,94,3,"518750"
169,"spotify:track:7ygVaACDENw4PgLbN1awFE","Apache 207","Matrix","Four Music/Two Sides",1,170,23,"518664"
170,"spotify:track:30JbH6QIyG618r7z5V7BFQ","Luciano","Trippin’","Urban",6,-1,10,"516800"
171,"spotify:track:39Yp9wwQiSRIDOvrVg7mbk","THE SCOTTS, Travis Scott, Kid Cudi","THE SCOTTS","Cactus Jack / Epic",4,129,14,"515997"
172,"spotify:track:3uhTOxvu2h2YEm0uPNF2vi","Apache 207","Doch in der Nacht","Four Music/Two Sides",6,163,40,"513898"
173,"spotify:track:1hoLUVBx0ixX3kn0EX0P5n","Juju, Loredana, Miksu / Macloud","Kein Wort","JINX Music",1,140,28,"513310"
174,"spotify:track:6WlNHfwPxdHF3MvhYj0GA7","Lil Lano","OCB","AnanasSquad",54,109,4,"513170"
175,"spotify:track:0Dlcu2fgHklOnajVu2dUNU","Capital Bra, Samra","Tilidin","Urban",1,147,58,"510447"
176,"spotify:track:1dtq10cb8NY06RSJTQepEC","JURI, Sun Diego","Death Row","BBM Records",49,49,2,"509957"
177,"spotify:track:2RaKlveGCllSaXloN8kmzV","RIN","Alien","GOLD LEAGUE/DIVISION",7,149,34,"509409"
178,"spotify:track:4UOXo3xWnxYdTf3sFyRaUG","Bonez MC, RAF Camora","500 PS","187 Strassenbande",1,160,104,"507796"
179,"spotify:track:4slSrbTK1sNK4I1mDYEthf","S1mba, DTG","Rover (feat. DTG)","Parlophone UK",162,162,6,"503178"
180,"spotify:track:0x8nGiYVoJDABQ35xl1921","Luciano","Sip","Urban",2,-1,14,"502807"
181,"spotify:track:3ZdDYeaZzeYnrP4crgXzPk","Shirin David","90-60-111","Juicy Money Records",2,141,14,"502400"
182,"spotify:track:0Jlcvv8IykzHaSmj49uNW8","Taylor Swift","the 1","Taylor Swift",182,-1,1,"501129"
183,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",8,158,37,"498893"
184,"spotify:track:4h5N4KyWZMtpeH9vhXSXjd","Juice WRLD, Halsey","Life's A Mess (feat. Halsey)","Grade A Productions/Interscope Records",43,84,3,"493524"
185,"spotify:track:4OVF6uwZlMOSlZmHDnwliX","RIN, Bausa","Keine Liebe","GOLD LEAGUE/DIVISION",3,153,41,"493168"
186,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,154,77,"488649"
187,"spotify:track:02itaCXOdC54J0ISjqqFAp","R3HAB, A Touch Of Class","All Around The World (La La La)","Virgin",20,180,60,"487719"
188,"spotify:track:6i7zAdNhzUN2k1HcrBxPHG","Ofenbach, Quarterhead, Norma Jean Martine","Head Shoulders Knees & Toes (feat. Norma Jean Martine)","Elektra France",188,-1,1,"485282"
189,"spotify:track:2D0dj3hVkRQJCp63cxCPEx","Curtis Waters, Harm Franklin","Stunnin' (feat. Harm Franklin)","BMG Rights Management (US) LLC",150,150,4,"485182"
190,"spotify:track:5pmXZqUacxdwwF9fdWQEzw","Sarah Engels","Te Amo Mi Amor","Ariola Local",32,164,11,"483001"
191,"spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","Dynoro, Gigi D'Agostino","In My Mind","Columbia/B1 Recordings",1,176,116,"480679"
192,"spotify:track:3uZhMdG4F0WIlDiAfUw2f3","Kalazh44","Dupont","Kalazh44",192,-1,1,"477623"
193,"spotify:track:7CHi4DtfK4heMlQaudCuHK","MEDUZA, Becky Hill, Goodboys","Lose Control","Virgin",32,169,41,"475790"
194,"spotify:track:205M9RkLKErmy1vMcXm3RO","Giant Rooks","Watershed","IRRSINN Tonträger",137,178,8,"472719"
195,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",3,171,70,"469742"
196,"spotify:track:3dVvWnj4D8JGkKvo6Hucso","6ix9ine, Nicki Minaj","TROLLZ (with Nicki Minaj)","Create Music Group",17,139,7,"469634"
