rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
94,"spotify:track:0xEW9gPv5wNuS84pXGG3lc","Ali Gatie","Running On My Mind","Warner Records",94,106,3,"720819"
95,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",12,97,44,"716979"
96,"spotify:track:2SlgeuyRTRzucsJx3z9kAj","Hava","Krank","RCA",46,46,2,"711689"
97,"spotify:track:0lapcUAia7RnutxUxM4LP0","Ardian Bujupi","Modela","Columbia Local",40,98,4,"703761"
98,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,96,59,"701155"
99,"spotify:track:4w47S36wQGBhGg073q3nt7","ROSALÍA, Travis Scott","TKN (feat. Travis Scott)","Columbia",58,88,3,"700578"
100,"spotify:track:2JRGOG903bxFPVgVIXS3MH","Nimo, Ramo","Alles zu viel","385ideal",28,55,3,"696941"
101,"spotify:track:2MpaGhvIcWxGpTppgQWM1D","KC Rebell, Summer Cem","GEHT NICH GIBS NICH","Banger Musik II/WM Germany",4,66,5,"695543"
102,"spotify:track:6pQb1eFwDLM3B3L6yySpGk","TheDoDo","Endorphine","pbb",102,114,3,"679905"
103,"spotify:track:78qd8dvwea0Gosb6Fe6j3k","Doja Cat","Boss Bitch","Atlantic Records",26,92,15,"679494"
104,"spotify:track:4sClRHhZXIuWqCwaXObnMr","Ali471","GOALGETTER","Ali471",30,104,9,"674129"
105,"spotify:track:3FGiFUJRRp5RGikVrs6kig","Alicia Keys","Underdog","RCA Records Label",53,101,15,"673968"
106,"spotify:track:4HBZA5flZLE435QTztThqH","Ariana Grande, Justin Bieber","Stuck with U (with Justin Bieber)","Ariana Grande & Justin Bieber ""Stuck With U""- Charity",24,109,6,"661513"
107,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",27,102,76,"660882"
108,"spotify:track:51Of5p3lKZeOg6itfs4og4","twocolors","Lovefool","Virgin",108,158,3,"657219"
109,"spotify:track:3zu4LFZ5qruUJwtDpCRQW4","Ufo361","Allein sein","Stay High",2,110,12,"653414"
110,"spotify:track:1K5KBOgreBi5fkEHvg5ap3","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",12,116,23,"653104"
111,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",40,108,17,"642489"
112,"spotify:track:1hoLUVBx0ixX3kn0EX0P5n","Juju, Loredana, Miksu / Macloud","Kein Wort","JINX Music",1,115,22,"628859"
113,"spotify:track:719aY5gAzJbx2PHjyalZQu","Zuna, Loredana, SRNO","Du bist mein","KMN Gang",1,111,12,"626385"
114,"spotify:track:75sirDREdyUlBBbfAj97tW","Haftbefehl, Shirin David","Conan x Xenia","Urban",5,68,6,"622663"
115,"spotify:track:2RaKlveGCllSaXloN8kmzV","RIN","Alien","GOLD LEAGUE/DIVISION",7,113,28,"620659"
116,"spotify:track:6dNB3XdAzx7kTf5wa8Rg89","Apache 207","Wieso tust Du dir das an?","Four Music/Two Sides",1,117,35,"613547"
117,"spotify:track:1Cv1YLb4q0RzL6pybtaMLo","Surfaces","Sunday Best","Surfaces, LLC / TenThousand Projects, LLC",41,124,18,"610780"
118,"spotify:track:4KPYXZUCKYLEEcGmKN4Exs","LIZOT, Emelie Cyréus","Weekend (feat. Emelie Cyréus)","NITRON music",118,155,2,"603653"
119,"spotify:track:7Gxh5SAuoMHkcLoLzlKVhd","Samra","Weiss","Urban",2,123,19,"597522"
120,"spotify:track:6vFEvkXOnOTUMgPHxogIRK","Fynn Kliemann","Twingo","twoFinger Records",51,99,5,"585918"
121,"spotify:track:4SeuiNnF2n9yA0KztuIFc8","Kontra K","Namen","BMG Rights Management GmbH",4,95,7,"582993"
122,"spotify:track:3Z8FwOEN59mRMxDCtb8N0A","Marshmello, Halsey","Be Kind (with Halsey)","Astralwerks",53,131,7,"581507"
123,"spotify:track:4OVF6uwZlMOSlZmHDnwliX","RIN, Bausa","Keine Liebe","GOLD LEAGUE/DIVISION",3,122,35,"579574"
124,"spotify:track:1lht8jb3c6rEiVaqX94enH","Jerome","Light","Kontor Records",33,133,36,"574414"
125,"spotify:track:7ygVaACDENw4PgLbN1awFE","Apache 207","Matrix","Four Music/Two Sides",1,119,17,"573629"
126,"spotify:track:2cLHnxLRLpIGgRnFRChnpr","BHZ, Longus Mongus, Monk, Dead Dawg","Flasche Luft","Sony Music/BHZ",42,127,11,"572463"
127,"spotify:track:3Dv1eDb0MEgF93GpLXlucZ","Doja Cat","Say So","Kemosabe Records/RCA Records",44,137,22,"571639"
128,"spotify:track:0Dlcu2fgHklOnajVu2dUNU","Capital Bra, Samra","Tilidin","Urban",1,128,52,"570661"
129,"spotify:track:7CrCbzR2uluqMLQaJJitky","Edo Saiya, Lil Lano","Fucked Up","recordJet",89,89,2,"561262"
130,"spotify:track:3uhTOxvu2h2YEm0uPNF2vi","Apache 207","Doch in der Nacht","Four Music/Two Sides",6,129,34,"560789"
131,"spotify:track:2xLMifQCjDGFmkHkpNLD9h","Travis Scott","SICKO MODE","Cactus Jack / Epic / Grand Hustle",25,136,44,"559947"
132,"spotify:track:7xsbgntfyiAQTsz54WMfNz","Mert","Gewitter","Mula Brothers/WM Germany",51,51,2,"556236"
133,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",52,132,30,"555613"
134,"spotify:track:0JjM9bKm4wrwohMslcm892","G-Eazy, Tory Lanez, Tyga","Still Be Friends (feat. Tory Lanez & Tyga)","BPG/RVG/RCA Records",39,121,19,"554611"
135,"spotify:track:3uMX3pNDZYjLfbEAHRE3Rs","Dardan","D A YYY T O N A","Hypnotize Entertainment",4,105,16,"552786"
136,"spotify:track:3Zigq1lfHmFRlyoRrh9k2s","Apache 207","Kein Problem","Four Music/Two Sides",17,130,58,"552608"
137,"spotify:track:3AzjcOeAmA57TIOr9zF1ZW","Dua Lipa","Physical","Urban",25,118,20,"544722"
138,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",3,135,64,"541331"
139,"spotify:track:2JVToQP3U3vD3NiTJtWUtK","GRiNGO, Capital Bra","Bam Bam","Sony Music/SLS MUSIC",20,90,3,"538818"
140,"spotify:track:5QZKcQDp0tCcvMdyqEciBV","Tyla Yaweh, Post Malone","Tommy Lee (feat. Post Malone)","Epic/London Ent.",140,-1,1,"530625"
141,"spotify:track:5oFqV7RK8agXk9wzhuSZBj","Kianush, PA Sports","KRIMINELL","Life Is Pain",12,144,19,"527793"
142,"spotify:track:4UOXo3xWnxYdTf3sFyRaUG","Bonez MC, RAF Camora","500 PS","187 Strassenbande",1,148,98,"521028"
143,"spotify:track:7CHi4DtfK4heMlQaudCuHK","MEDUZA, Becky Hill, Goodboys","Lose Control","Virgin",32,149,35,"520277"
144,"spotify:track:74q8N8HVpigzl6WIaCMQg0","Hamzo 500, PA Sports","ICH KENNE MICH AUS (Feat. PA Sports)","Life Is Pain",144,-1,1,"517692"
145,"spotify:track:3nrxsQEntBXdY5JoqA39ES","Michele Morrone","Hard For Me","Polydor",145,-1,1,"510875"
146,"spotify:track:696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE","Arizona Zervas",18,146,33,"506312"
147,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",8,145,22,"505155"
148,"spotify:track:0dZpw3h6KZhcHec61qwevZ","Conkarah, Shaggy, DJ Fle","Banana (feat. Shaggy) - DJ FLe - Minisiren Remix","S-Curve Records",148,-1,1,"504702"
149,"spotify:track:4umIPjkehX1r7uhmGvXiSV","Justin Bieber, Quavo","Intentions (feat. Quavo)","RBMG/Def Jam",22,161,19,"501442"
150,"spotify:track:205M9RkLKErmy1vMcXm3RO","Giant Rooks","Watershed","IRRSINN Tonträger",150,-1,2,"497711"
151,"spotify:track:5NruCL3mzAlLav6W8WGbpC","Clueso","Sag Mir Was Du Willst","Epic Local",95,152,9,"495494"
152,"spotify:track:6KiEsqGg0HBOSMflVH7Onx","Tones And I","Ur So F**kInG cOoL","Elektra (NEK)",152,-1,1,"494846"
153,"spotify:track:3jCMdvc8bFOKChETbFV9Zc","Lena, Nico Santos","Better","Polydor",28,141,44,"492816"
154,"spotify:track:05yTaWPb5rtmcLjc8gh6dB","Samra, Capital Bra","Berlin","Urban",2,151,14,"491239"
155,"spotify:track:7nkN1tnFIZIIS4P5q4Krmb","The Cratez, Bonez MC","Honda Civic","GOLD LEAGUE/RBK",4,153,38,"491027"
156,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,166,52,"489636"
157,"spotify:track:5iofMFiNhKxjWWAkZEHISG","Zuna","Benzema","KMN Gang",33,33,2,"488850"
158,"spotify:track:56CwrjAled0IB9pMbdKhn6","FOURTY, Monet192","WIEDER MAL","Life Is Pain",28,139,4,"487264"
159,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",27,199,69,"487024"
160,"spotify:track:6l15fvZdCB1pvNgeuFk6Fw","Gabry Ponte, Jerome","Lonely","Kontor Records",125,125,2,"486447"
161,"spotify:track:0YU17F0BlVXvmx5ytsR43w","LUM!X, Gabry Ponte","Monster","Spinnin' Records",34,165,53,"484536"
162,"spotify:track:7aiClxsDWFRQ0Kzk5KI5ku","blackbear","hot girl bummer","Alamo",15,156,40,"482582"
163,"spotify:track:2Jij6ebp6ToNKOn5DWlGxV","Bausa","Mary","WM Germany",10,157,64,"480878"
164,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",16,163,42,"479871"
165,"spotify:track:6qXXcSYQDjm7TeypBRvJJe","Dardan","6AM.........","Hypnotize Entertainment",4,140,23,"479296"
166,"spotify:track:5gFCFZnV0QTt1YfjY7dJBY","David Puentez, Albert Neve","Superstar","Virgin",166,190,4,"476694"
167,"spotify:track:2kkcJ8tSDV42LdWcPjy6We","Samra, Capital Bra","Wieder Lila","Urban",1,159,57,"475251"
168,"spotify:track:7Ek9e3eIuktIFjpDRQfmHE","Luciano","Mios mit Bars","Urban",1,160,18,"467875"
169,"spotify:track:0qaWEvPkts34WF68r8Dzx9","Riton, Oliver Heldens, Vula","Turn Me On (feat. Vula)","Ministry of Sound Recordings",23,171,34,"467794"
170,"spotify:track:14P8s5aiDr32gcQ5ESaYBO","Kontra K","Puste sie weg","BMG Rights Management GmbH",4,162,12,"463484"
171,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",80,181,17,"458043"
172,"spotify:track:7k4t7uLgtOxPwTpFmtJNTY","KAROL G, Nicki Minaj","Tusa","TUSA - Karol G & Nicki Minaj",71,194,25,"457936"
173,"spotify:track:0NpbrFW2rY8Rg0U0cGzZ66","Dardan, Veysel","VIELE","Hypnotize Entertainment",9,138,7,"453940"
174,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","AUF!KEINEN!FALL!",9,177,167,"449215"
175,"spotify:track:6bPIjSzFP9WqCU69yGo91d","Gewitter im Kopf","Krieger","recordJet",175,-1,1,"446853"
176,"spotify:track:0PEwVF6TStGXMTnQMAk9kl","Apache 207","Sex mit dir","Four Music/Two Sides",9,168,33,"445043"
177,"spotify:track:7DvTrDWYytzKkKP5WfyhxU","CÉLINE","Für Mich","BTGS / A Million / Groove Attack",73,187,13,"444818"
178,"spotify:track:6I2jabBRzwhiYHsSTqnrRC","Samra, Capital Bra","365 Tage","Urban",2,134,9,"444807"
179,"spotify:track:6LcauUZjF1eXQrgqMUecHX","Tyga","Ayy Macarena","Columbia/Last Kings Records",9,185,31,"443942"
180,"spotify:track:0Y9qJSwdV2LvPnFmAbNIc8","Sam Feldt, VIZE, Leony","Far Away From Home (feat. Leony)","Heartfeldt Records",180,-1,1,"442584"
181,"spotify:track:36r86ZEed4930s50wlwkG1","Dardan, Loredana","GIB MIR NICHT DIE SCHULD","Hypnotize Entertainment",83,83,2,"442495"
182,"spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","Dynoro, Gigi D'Agostino","In My Mind","Columbia/B1 Recordings",1,191,110,"441606"
183,"spotify:track:5ksHKSmCucMmiiN5XLBRol","Erabi, NGEE","Schicksal","BOZZ MUSIC",183,-1,1,"441234"
184,"spotify:track:527k23H0A4Q0UJN3vGs0Da","Don Toliver","After Party","We Run It Ent./Cactus Jack/Atlantic",150,173,6,"441109"
185,"spotify:track:2grAr8pWMuLWn8ZYEE9wDV","Tones And I","Never Seen The Rain","Elektra (NEK)",53,170,20,"440514"
186,"spotify:track:4mzt0Cl67k2FrmM8phFFpG","Dardan","WIE LANG?????????","Hypnotize Entertainment",7,142,9,"437522"
187,"spotify:track:5nmVf5dSgH4A25qsev28Mi","Dardan, Xiara","gENAuSo","Hypnotize Entertainment",4,176,44,"436178"
188,"spotify:track:497yv4AOpPcJdANpWJ4Em3","Nullzweizwei","Sorry","WM Germany",188,-1,1,"436112"
189,"spotify:track:66W1rVTnEv86dIkFhoiElg","Regard, RAYE","Secrets","Ministry of Sound Recordings",189,-1,1,"435803"
190,"spotify:track:5LOJdJPzuevskkoAtLj8hb","Tujamo, VIZE, MAJAN","Lonely","Virgin",184,184,2,"435802"
191,"spotify:track:5v4GgrXPMghOnBBLmveLac","Megan Thee Stallion, Beyoncé","Savage Remix (feat. Beyoncé)","300 Entertainment",88,-1,6,"432656"
192,"spotify:track:3Ve0ag71EeiQalsl7Ha4Dw","AnnenMayKantereit","Ausgehen","AnnenMayKantereit & Irrsinn Tonträger",50,188,19,"432124"
193,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,193,71,"428847"
194,"spotify:track:4wVOKKEHUJxHCFFNUWDn0B","Drake, Giveon","Chicago Freestyle (feat. Giveon)","OVO",79,186,6,"428406"
195,"spotify:track:02itaCXOdC54J0ISjqqFAp","R3HAB, A Touch Of Class","All Around The World (La La La)","Virgin",20,-1,54,"427923"
196,"spotify:track:665AK0ovB11McZRwfa852G","Vicetone, Tony Igy","Astronomia","Columbia International",84,172,11,"424995"
197,"spotify:track:1XTUu81IEyoi5nU5H6Bf3H","Sarhad","Sinne","Fuchs",197,-1,1,"424474"
198,"spotify:track:0TId5TSbdcBP32haUV4Aet","VIZE, Laniia","Stars","Kontor Records",20,192,54,"422128"
199,"spotify:track:5XVPNr0CAoUn1jD033Ucoo","Gzuz","Donuts","187 Strassenbande",2,-1,19,"421875"
