rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
24,"spotify:track:1XTUu81IEyoi5nU5H6Bf3H","Sarhad","Sinne","Fuchs",23,28,10,"1652399"
25,"spotify:track:12KENAKQY5JvAsRURN7TzB","Apache 207","Boot","Four Music/Two Sides",1,16,11,"1642088"
26,"spotify:track:7EN5yE1l414pRyz4AkCEYD","KC Rebell, Summer Cem","QN","Banger Musik II/WM Germany",8,8,2,"1637475"
27,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",27,34,6,"1608345"
28,"spotify:track:4EmiHs5KnkApKW8pkfWdWW","Kool Savas, Alies","AMG","Sony Music/Essah Media GmbH",19,19,2,"1597092"
29,"spotify:track:3JDPPLA5oReVAkrEDcBllG","Ufo361, Sonus030","Shit Changed","Stay High",4,20,4,"1593908"
30,"spotify:track:3H7ihDc1dqLriiWXwsc2po","Topic, A7S","Breaking Me","Virgin",5,27,33,"1531050"
31,"spotify:track:2Y0wPrPQBrGhoLn14xRYCG","Juice WRLD, Marshmello","Come & Go (with Marshmello)","Grade A Productions/Interscope Records",20,35,6,"1502324"
32,"spotify:track:1XdMp6v9Q3N80WnKSbGfl4","LA Vision, Gigi D'Agostino","Hollywood","Polydor",32,44,6,"1488980"
33,"spotify:track:6bRR9tU3WUBsC4aywSgHEO","FOURTY","WEISSER RAUCH","Life Is Pain",14,31,22,"1488306"
34,"spotify:track:3G67H7EzEhwITQn1gPuPwA","Dardan","Ma Bae","Hypnotize Entertainment",11,32,4,"1462741"
35,"spotify:track:2Wo6QQD1KMDWeFkkjLqwx5","SAINt JHN, Imanbek","Roses - Imanbek Remix","Columbia/B1 Recordings",4,30,40,"1453904"
36,"spotify:track:0p3euGPg5LgFeQGC7bBFuR","Miksu / Macloud, Summer Cem, Luciano, Jamule","XXL","FUTURA",1,33,8,"1426306"
37,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music/Two Sides",1,39,52,"1394084"
38,"spotify:track:5LOJdJPzuevskkoAtLj8hb","Tujamo, VIZE, MAJAN","Lonely","Virgin",38,50,11,"1386028"
39,"spotify:track:68lAxWGvGc9yGheEkFDFiT","Pietro Lombardi","Cinderella","Polydor",10,24,5,"1385835"
40,"spotify:track:7C1trmcQQ5n5RNy4l6ziCv","Nea, Felix Jaehn","Some Say - Felix Jaehn Remix","Milkshake",24,36,28,"1365338"
41,"spotify:track:012iHyRvQQquWQGUTYvDxy","CRO, badchieff","Fall Auf","Urban",41,-1,1,"1323582"
42,"spotify:track:13f8rS0rJDigpM8pPidh7d","Nimo","To The Moon","385ideal",42,-1,1,"1321699"
43,"spotify:track:2ketPBZrMipLnqxQUpdOZn","KitschKrieg, Bonez MC, Vybz Kartel, SFR","International Criminal","SoulForce Records",6,25,4,"1313206"
44,"spotify:track:7bDSLyTjZ1VjU5kPHTL3Ko","Kontra K, Samra","Tiefschwarz (feat. Samra)","BMG Rights Management GmbH",2,37,6,"1291231"
45,"spotify:track:1NP7bzm8UksJUWXsuFoOwE","Mark Forster","Übermorgen","Four Music Local",28,42,16,"1279412"
46,"spotify:track:76nqCfJOcFFWBJN32PAksn","Ava Max","Kings & Queens","Atlantic Records",23,45,23,"1243439"
47,"spotify:track:6M6Zzch8COuCiIjdn5EhI4","Symba","Mario Run","Sony Music - Symba",28,43,3,"1238279"
48,"spotify:track:525GY0mXYnxajolwgS8Eaz","Lucky Luke","Cooler Than Me","Columbia/B1 Recordings",38,46,14,"1198329"
49,"spotify:track:2WOJ7D52Ng3myrKlEf4Azj","Bonez MC","Big Body Benz","187 Strassenbande",1,48,9,"1166985"
50,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",50,83,2,"1160920"
51,"spotify:track:5rZlwNFl01HqLWBQGryKSm","Pop Smoke, Lil Tjay","Mood Swings (feat. Lil Tjay)","Victor Victor Worldwide",51,86,2,"1148964"
52,"spotify:track:3yZCjDTxzZxx1kll1sRjGc","Ufo361, CÉLINE","Emotions 2.0","Stay High",1,41,10,"1125171"
53,"spotify:track:5DV4ZSCqbFv74ui3ZhimXo","Jason Derulo, Puri, Jhorrmountain","Coño","Spinnin' Records",53,54,7,"1110456"
54,"spotify:track:6wQlQrTY5mVS8EGaFZVwVF","Juice WRLD, The Weeknd","Smile (with The Weeknd)","Grade A Productions/Interscope Records",54,58,2,"1101819"
55,"spotify:track:0BwO44CBPFWxAIO5ZbPf3N","Bonez MC","Roadrunner","187 Strassenbande",1,57,13,"1036758"
56,"spotify:track:5ErkJCvcSmvQ7E7VM5JMnh","VIZE, Imanbek, Dieter Bohlen, Leony","Brother Louie","Kontor Records",56,68,6,"1029799"
57,"spotify:track:6KiEsqGg0HBOSMflVH7Onx","Tones And I","Ur So F**kInG cOoL","Elektra (NEK)",44,59,10,"1028766"
58,"spotify:track:0Dw8hUbjXORzIWp7mjbh0t","Luciano, Shirin David","Never Know (feat. SHIRIN DAVID)","Urban",2,47,5,"1004013"
59,"spotify:track:24IgCW19L8lXKyFZwzFtD3","Black Eyed Peas, Ozuna, J. Rey Soul","MAMACITA","Epic",28,51,18,"998192"
60,"spotify:track:4AzHvMzbHMCHC1UAoULT49","Azet, Albi","Xhep","Azet & Albi/WM Germany",22,22,2,"993825"
61,"spotify:track:3Be7CLdHZpyzsVijme39cW","Kygo, Tina Turner","What's Love Got to Do with It","Kygo",61,64,5,"991105"
62,"spotify:track:1WoM4mof0Nl1xPtwf6h6ow","KC Rebell, Summer Cem","FLY","Banger Musik II/WM Germany",3,62,12,"981828"
63,"spotify:track:1EbdQ54jFLGEH94cUif3TI","LEA, Capital Bra","7 Stunden","Four Music/Treppenhaus Records",10,63,12,"958814"
64,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",2,61,55,"954218"
65,"spotify:track:79U3Tcew2svAEJTnpEVwvL","FOURTY","VOR DER TÜR","Life Is Pain",65,-1,1,"952682"
66,"spotify:track:6i7zAdNhzUN2k1HcrBxPHG","Ofenbach, Quarterhead, Norma Jean Martine","Head Shoulders Knees & Toes (feat. Norma Jean Martine)","Elektra France",66,107,4,"946136"
67,"spotify:track:62aP9fBQKYKxi7PDXwcUAS","Surf Mesa, Emilee","ily (i love you baby) (feat. Emilee)","Astralwerks",11,56,24,"937186"
68,"spotify:track:6ZIfKSsEOdcJn7VHRoXKUw","badmómzjay","Signal","Vertigo Berlin",25,55,3,"919808"
69,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",68,93,7,"910423"
70,"spotify:track:1Y8V7yhFFrFjzBQtOH4ap7","Apache 207","28 Liter","Four Music/Two Sides",8,40,3,"895105"
71,"spotify:track:126jIHe1uzahC3EsuNvGrJ","Kidda","Malli","Columbia Local",71,82,4,"888003"
72,"spotify:track:5gFCFZnV0QTt1YfjY7dJBY","David Puentez, Albert Neve","Superstar","Virgin",62,69,13,"867627"
73,"spotify:track:5iUveERei5JgBhqWlu3JIN","Georg Stengel","Mars","WE LOVE MUSIC",73,80,6,"865654"
74,"spotify:track:0Jh40A8WJdGXwkEDgxhaKo","Kynda Gray, RIN","Ayo Technology","GOLD LEAGUE/DIVISION",8,75,8,"846107"
75,"spotify:track:4KfL3Ne8bc9bC2PUB8QGwA","Capital Bra, Bozza","Ich weiß nicht mal wie sie heißt","URBAN",2,65,9,"839512"
76,"spotify:track:3ZjkQbe5JzzQbzRtkXyZNv","Lost Frequencies, Zonderling, Kelvin Jones","Love to Go","Kontor Records",72,72,9,"839338"
77,"spotify:track:3m1qhCojt8JAnykBgCOJA0","Mert","Mahalle","Mula Brothers/WM Germany",77,-1,1,"839088"
78,"spotify:track:6lU4BQWZomCWRfKSowfezE","Ufo361","Emotions","Stay High",1,73,17,"838105"
79,"spotify:track:27ycaQnQAxaPiyeg3nr2aB","Miley Cyrus","Midnight Sky","RCA Records Label",79,-1,1,"826799"
80,"spotify:track:5B9CtjeguIO9LeOk8Xs1J3","KAYEF","Ich würd' lügen","Kayef Media",12,77,20,"820117"
81,"spotify:track:7My1iCGUznwNztIokee32S","Jerome","Take My Hand","Kontor Records",46,70,23,"815037"
82,"spotify:track:72Z8ZjMvJIocWNiGwfpHx0","Seeed","Hale-Bopp","BMG Rights Management GmbH",78,78,3,"786390"
83,"spotify:track:3EmCRdONSwuGJJJWPghRjd","Apache 207","Auf und Ab","Four Music/Two Sides",17,53,3,"774708"
84,"spotify:track:6TL7b76AWgto4ulxoUB3qB","Apache 207","Nie verstehen","Four Music/Two Sides",15,49,3,"766345"
85,"spotify:track:59qrUpoplZxbIZxk6X0Bm3","Jason Derulo","Take You Dancing","Atlantic Records",85,131,4,"758357"
86,"spotify:track:0vWUhCPxpJOJR5urYbZypB","Purple Disco Machine, Sophie and the Giants","Hypnotized","Columbia Local",86,105,3,"752022"
87,"spotify:track:0EhpEsp4L0oRGM0vmeaN5e","J Balvin, Dua Lipa, Bad Bunny, Tainy","UN DIA (ONE DAY) (Feat. Tainy)","Universal Music Latino/ NEON16",87,98,4,"749114"
88,"spotify:track:1H7KnK26kc1YyellpbINEn","Pop Smoke, 50 Cent, Roddy Ricch","The Woo (feat. 50 Cent & Roddy Ricch)","Victor Victor Worldwide",50,90,7,"747952"
89,"spotify:track:02kDW379Yfd5PzW5A6vuGt","Internet Money, Gunna, Don Toliver, NAV","Lemonade","Internet Money Records/ TenThousand Projects",89,-1,1,"746821"
90,"spotify:track:4AqN8IdKCfItCSbuaFch81","VIZE, Felix Jaehn","Thank You [Not So Bad]","Virgin",74,85,26,"745181"
91,"spotify:track:50Td3qilgs8BLtv8mHyT1t","Zoe Wees","Control","Virgin Music UK LAS (S&D)",41,96,14,"743179"
92,"spotify:track:4KPYXZUCKYLEEcGmKN4Exs","LIZOT, Emelie Cyréus","Weekend (feat. Emelie Cyréus)","NITRON music",91,91,11,"737275"
93,"spotify:track:0DRBQsCUcl3H3NTRPxXsU2","Apache 207","Beifahrersitz","Four Music/Two Sides",14,52,3,"736261"
94,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",94,120,8,"735448"
95,"spotify:track:2PGA1AsJal6cyMNmKyE56q","Apache 207","200 km/h","Four Music/Two Sides",2,88,48,"735392"
96,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",51,92,6,"732587"
97,"spotify:track:7hr6WRm7HUlVdkfnhSTm0G","Nico Santos, Topic","Like I Love You","Virgin",31,74,23,"729048"
98,"spotify:track:5t3PF7pHuiwwLbNCJ8mn4N","Jamule","MedMen","Life Is Pain",11,95,9,"710793"
99,"spotify:track:6orywzGMZCF4D8Ck7RLc6e","Bonez MC","Hollywood - Snippet","187 Strassenbande",99,-1,1,"709217"
100,"spotify:track:5UDK6yzqiW4kJU3YQauYR5","reezy, Bausa","SANDMANN","Four Music/Two Sides",13,97,12,"698735"
101,"spotify:track:35jdHCzOuZp6dBaKzUKXPS","Shindy","Crispy","Sony Music/Friends with Money",26,26,2,"685789"
102,"spotify:track:7tFKDlatjvRM5b9Dj0lCzy","Ardian Bujupi","Reggaeton","Columbia Local",102,-1,1,"681487"
103,"spotify:track:2A0CxheiQGQdCiKtOR7jMP","LUM!X, D.T.E, Gabry Ponte, MOKABY","The Passenger (LaLaLa) [feat. MOKABY]","Spinnin' Records",47,87,27,"681123"
104,"spotify:track:466cKvZn1j45IpxDdYZqdA","Drake","Toosie Slide","OVO",1,99,20,"674599"
105,"spotify:track:1ueWZubKpdTGEz3AzgefB5","Juju","Vertrau mir","JINX Music",7,67,5,"671558"
106,"spotify:track:0U9dP3BUlAgq9KkJXOijBH","KALIM, Ufo361","SKRR","Urban",5,118,12,"661846"
107,"spotify:track:4w47S36wQGBhGg073q3nt7","ROSALÍA, Travis Scott","TKN (feat. Travis Scott)","Columbia",44,84,12,"660968"
108,"spotify:track:0CflhdVVA63j3oxaqNSUzC","Apache 207","Matrix","Four Music/Two Sides",1,76,26,"655310"
109,"spotify:track:3yFmG1luaLjuHWI6BGmwxJ","KC Rebell, Summer Cem, Loredana","GEH DEIN WEG (feat. Loredana)","Banger Musik II/WM Germany",4,79,6,"649382"
110,"spotify:track:0dZpw3h6KZhcHec61qwevZ","Conkarah, Shaggy, DJ Fle","Banana (feat. Shaggy) - DJ FLe - Minisiren Remix","S-Curve Records",68,89,10,"647980"
111,"spotify:track:4nK5YrxbMGZstTLbvj6Gxw","BENEE, Gus Dapperton","Supalonely","Republic Records",26,94,24,"640940"
112,"spotify:track:67ojvEGRPAUCOohuMPqoRC","Capital Bra, Samra, LEA","110","Urban",1,122,48,"640443"
113,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",12,103,53,"637759"
114,"spotify:track:4zLSkwZaiMfzzapPCbdG90","GAMPER & DADONI","Gimme! Gimme! Gimme!","Big Top Amsterdam",52,108,25,"635454"
115,"spotify:track:4tfLFDGypUWad5AT6772If","Michael Patrick Kelly","Beautiful Madness","Columbia Local",101,117,8,"633132"
116,"spotify:track:2xONexCnnJ9DppbNVQZMIl","AK AUSSERKONTROLLE, Sonus030","Kristall 2","XY Records",38,38,2,"629483"
117,"spotify:track:20opc3dykV1sSxVwaGLUMc","KAYEF","Warum","Kayef Media",117,123,2,"625547"
118,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",15,116,26,"624422"
119,"spotify:track:1vZqDXhvyXAwSM8V6MU0N5","CÉLINE","Tränen aus Kajal","BTGS / A Million / Groove Attack",14,124,20,"624029"
120,"spotify:track:7N06jo3EnV792VFaG8vuW6","Felix Jaehn, VIZE, Miss Li","Close Your Eyes","Virgin",22,110,35,"618017"
121,"spotify:track:7AAt2NDyAnv2Ni2decYxgh","CRISPIE, ILIRA","Ladida (My Heart Goes Boom)","JINX Music",104,104,6,"615862"
122,"spotify:track:3pbtJpsTZEX2NEnpl2nu4X","EREN CAN","Frei sein","C.R.E.A.M.",122,-1,1,"613422"
123,"spotify:track:7ju97lgwC2rKQ6wwsf9no9","Lady Gaga, Ariana Grande","Rain On Me (with Ariana Grande)","Interscope",21,112,13,"610311"
124,"spotify:track:2MbdDtCv5LUVjYy9RuGTgC","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Generation Now/Atlantic",96,127,8,"609994"
125,"spotify:track:3VXJy5nUYOuOw4nXsAIHrH","Apache 207","Stimmen","Four Music/Two Sides",20,66,3,"607694"
126,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,137,68,"603842"
127,"spotify:track:7vgv8KZBSo0TPzyIWG9yzV","Ava Max","Salt","Atlantic Records",12,121,27,"603212"
128,"spotify:track:61ZM92T2zaXIVsqncThQzC","Robin Schulz, Alida","In Your Eyes (feat. Alida)","WM Germany",12,111,32,"603108"
129,"spotify:track:7qwWwsa6otLM0UOEamls4s","The Cratez, Bausa, Maxwell, Joshi Mizu","Skifahren (feat. Joshi Mizu)","GOLD LEAGUE/RBK",3,130,40,"595080"
130,"spotify:track:3IJYUaN3tx04S4TYyZHKoP","StaySolidRocky","Party Girl","Columbia",49,128,13,"590844"
131,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",5,119,47,"590263"
132,"spotify:track:4NhDYoQTYCdWHTvlbGVgwo","6ix9ine","GOOBA","Create Music Group",3,134,15,"589224"
133,"spotify:track:2iNzRQE0MlCaSHbHGzmbN2","Clueso","Flugmodus","Epic Local",133,140,2,"587098"
134,"spotify:track:1eNyHqFFfC3NrRmXQCn83K","Luciano","Nacht zu kurz","Urban",4,115,7,"585933"
135,"spotify:track:6EDO9iiTtwNv6waLwa1UUq","DJ Khaled, Drake","POPSTAR (feat. Drake)","OVO/We The Best/Epic",35,136,5,"583133"
136,"spotify:track:2hkOwMb5AzWK8aW2wKQZ7t","Apache 207","Nur noch einen Schluck","Four Music/Two Sides",22,71,3,"581024"
137,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",85,156,11,"578682"
138,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",136,141,5,"571113"
139,"spotify:track:7v8OynJxOxHoeS5C2UA9Y7","Capital Bra, Loredana","Nicht verdient","URBAN",1,135,17,"570966"
140,"spotify:track:66W1rVTnEv86dIkFhoiElg","Regard, RAYE","Secrets","Ministry of Sound Recordings",125,125,10,"566142"
141,"spotify:track:1IikW5aCjY08gagX94j3fJ","Pashanim","Hauseingang","Urban",40,144,35,"565830"
142,"spotify:track:5duf2NsABczC5cHAe0zwLn","Ra'is","Hayat","Groove Attack TraX",47,129,10,"563604"
143,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",80,149,26,"563422"
144,"spotify:track:41xKiK40e7MFu1bqcGSz1d","6ix9ine","PUNANI","Create Music Group",81,81,3,"560444"
145,"spotify:track:2HL2FbqOuX0nmcPPvp9I2z","Kianush","2M Distanz","Life Is Pain",145,-1,1,"558440"
146,"spotify:track:17Jm0HKkU2Qh7K264pSSXW","AK AUSSERKONTROLLE, Jugglerz","Gangster Queen","XY Records",11,132,7,"553250"
147,"spotify:track:73h4oe03sZy8bXfQLfnqMv","Ava Max","Who's Laughing Now","Atlantic Records",147,-1,1,"552732"
148,"spotify:track:7oqvRZNv4dUV8CgQWtIAMe","KitschKrieg, Peter Fox, SFR, Trettmann","Lambo Lambo","SoulForce Records",60,60,2,"546467"
149,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",27,161,85,"545131"
150,"spotify:track:4PP0u2Fhzg8NnPW3EZGw2v","Dardan, Monet192","H <3 T E L","Hypnotize Entertainment",1,148,22,"543782"
151,"spotify:track:1V7JaMp11LKGwKiVmSetf0","Joker Bra, VIZE","Baby","Bra Musik",1,146,29,"542720"
152,"spotify:track:0gThlZWwZWkDqRKGOz2CN1","Symba","Angels Sippen","SME - Symba",9,147,21,"542568"
153,"spotify:track:0X4hMHBj4Ra6h1tIQGl1CH","Tom Gregory","Fingertips","Kontor Records",36,145,24,"540055"
154,"spotify:track:7yJLc4dA0VObbLE88lZZ5q","Samra","Miskin","Urban",8,106,5,"540052"
155,"spotify:track:0psIeufUtT83Ot2dkLjQ0v","LEA","Treppenhaus","Four Music/Treppenhaus Records",29,155,24,"532493"
156,"spotify:track:2rxxXYtTIFKyrhJpofeoIX","KC Rebell, Summer Cem, Luciano","VALLA NEIN (feat. Luciano)","Banger Musik II/WM Germany",2,114,11,"528107"
157,"spotify:track:3tjFYV6RSFtuktYl3ZtYcq","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",157,-1,1,"527957"
158,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",8,157,46,"526589"
159,"spotify:track:1lht8jb3c6rEiVaqX94enH","Jerome","Light","Kontor Records",33,152,45,"526371"
160,"spotify:track:20McUFi8KCIVdNDLrkTDuZ","HVME","Goosebumps","Columbia/B1 Recordings",160,165,5,"523530"
161,"spotify:track:2vDxrqUKTkgSxn7x3JYms9","Felix Jaehn, GASHI, FAANGS","SICKO","Virgin",55,109,19,"520813"
162,"spotify:track:2ygvZOXrIeVL4xZmAWJT2C","Billie Eilish","my future","Darkroom/Interscope Records",67,101,3,"516229"
163,"spotify:track:34FbkFgAbv4ffvhL2XQMVm","Aya Nakamura","Jolie nana","Rec. 118",163,170,2,"515424"
164,"spotify:track:5zDEsfsz5Ih3EKqYFbWGWy","CÉLINE","Blue Jeans","BTGS / A Million / Groove Attack",38,138,4,"514825"
165,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,175,80,"513825"
166,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",40,169,26,"512670"
167,"spotify:track:3qT2eKpWNq5cze7kGGORDZ","RIN","DAS RENNEN","GOLD LEAGUE/DIVISION",5,154,11,"509729"
168,"spotify:track:4dYoZfSK7BwVr6CCjPoVPE","Azet, Albi","Zwei","Azet & Albi/WM Germany",10,102,4,"508837"
169,"spotify:track:1aBi2cwSWOaYz0kC0P27ok","Harris & Ford, FiNCH","Nachbarn","Kontor Records",78,139,3,"503737"
170,"spotify:track:0H9WHopZ62JeDaGau7REMw","Pashanim","Shababs botten","Urban",71,166,40,"502626"
171,"spotify:track:4UOXo3xWnxYdTf3sFyRaUG","Bonez MC, RAF Camora","500 PS","187 Strassenbande",1,176,107,"486357"
172,"spotify:track:0YU17F0BlVXvmx5ytsR43w","LUM!X, Gabry Ponte","Monster","Spinnin' Records",34,179,62,"485965"
173,"spotify:track:5pfzb7BxAQReEjkEtIwt4J","Dhurata Dora, Azet","Fajet","Epic/Two Sides",29,142,5,"482410"
174,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",23,151,27,"482152"
175,"spotify:track:0dy5NFDnx5fuZvE8ZXEX35","Bonez MC","Shotz Fired","187 Strassenbande",2,183,19,"478859"
176,"spotify:track:20rTzps5LFpeylWrzM84zS","Samra","BaeBae","Urban",1,188,19,"478253"
177,"spotify:track:70rFIfYN7lU6iTgUIVP42w","Machine Gun Kelly, blackbear","my ex's best friend (with blackbear)","Bad Boy/Interscope Records",143,143,2,"474926"
178,"spotify:track:0JqbpesudPE6j901fBEzo2","KitschKrieg, RIN, Kool Savas, SFR","Oh Junge","SoulForce Records",19,100,4,"471063"
179,"spotify:track:6AzKhCHOms83jvNVLsz0Bt","Aya Nakamura, Maluma","Djadja (feat. Maluma) - Remix","Rec. 118",164,164,2,"469800"
180,"spotify:track:6pQb1eFwDLM3B3L6yySpGk","TheDoDo","Endorphine","pbb",102,194,12,"469072"
181,"spotify:track:0Dlcu2fgHklOnajVu2dUNU","Capital Bra, Samra","Tilidin","Urban",1,195,61,"468515"
182,"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Dua Lipa","Break My Heart","Urban",39,168,21,"463723"
183,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",11,174,34,"462427"
184,"spotify:track:6dNB3XdAzx7kTf5wa8Rg89","Apache 207","Wieso tust Du dir das an?","Four Music/Two Sides",1,182,44,"460126"
185,"spotify:track:60kRngoF681aoDmRvL9X8p","Luciano, Miksu / Macloud","Halb 3 (feat. Miksu / Macloud)","Urban",17,160,4,"457718"
186,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",8,-1,39,"455735"
187,"spotify:track:2RaKlveGCllSaXloN8kmzV","RIN","Alien","GOLD LEAGUE/DIVISION",7,197,37,"455454"
188,"spotify:track:5id3Rqn7SPj1LX4FfY4nGz","Sia","Together","Monkey Puzzle/Atlantic",188,200,4,"450959"
189,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","AUF!KEINEN!FALL!",9,198,176,"449565"
190,"spotify:track:2D0dj3hVkRQJCp63cxCPEx","Curtis Waters, Harm Franklin","Stunnin' (feat. Harm Franklin)","BMG Rights Management (US) LLC",150,-1,6,"448690"
191,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",52,-1,36,"447951"
192,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Urban",19,173,42,"447770"
193,"spotify:track:6RWISvoKtWAwhTJ4aU20Hm","Luciano","Late Night","Urban",3,172,16,"447677"
194,"spotify:track:4kgCCDIUjZd59KlgubuDnS","Morpheuz, JIGGO","Timeline","igroovemusic.com",194,-1,1,"446685"
195,"spotify:track:3UE1ojFN1y0GybCNSyKGdK","Shindy","What's Luv","Sony Music/Friends with Money",1,186,20,"446011"
