rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
59,"spotify:track:5ErkJCvcSmvQ7E7VM5JMnh","VIZE, Imanbek, Dieter Bohlen, Leony","Brother Louie","Kontor Records",53,53,9,"997381"
60,"spotify:track:12KENAKQY5JvAsRURN7TzB","Apache 207","Boot","Four Music/Two Sides",1,47,14,"983175"
61,"spotify:track:0BwO44CBPFWxAIO5ZbPf3N","Bonez MC","Roadrunner","187 Strassenbande",1,62,16,"979693"
62,"spotify:track:7LCElzlYw3myTHvC2MQWve","Samra","24 Stunden","Urban",6,46,5,"960687"
63,"spotify:track:3yZCjDTxzZxx1kll1sRjGc","Ufo361, CÉLINE","Emotions 2.0","Stay High",1,60,13,"959257"
64,"spotify:track:525GY0mXYnxajolwgS8Eaz","Lucky Luke","Cooler Than Me","Columbia/B1 Recordings",38,57,17,"946098"
65,"spotify:track:3JDPPLA5oReVAkrEDcBllG","Ufo361, Sonus030","Shit Changed","Stay High",4,55,7,"937580"
66,"spotify:track:2WOJ7D52Ng3myrKlEf4Azj","Bonez MC","Big Body Benz","187 Strassenbande",1,68,12,"926055"
67,"spotify:track:79LSCoRUAcW8EadiKqd2AZ","NGEE, Ra'is","NADA","Epic Local",67,-1,1,"919737"
68,"spotify:track:76nqCfJOcFFWBJN32PAksn","Ava Max","Kings & Queens","Atlantic Records",23,65,26,"914245"
69,"spotify:track:0t1kP63rueHleOhQkYSXFY","BTS","Dynamite","BIGHIT MUSIC",44,58,3,"903292"
70,"spotify:track:3Be7CLdHZpyzsVijme39cW","Kygo, Tina Turner","What's Love Got to Do with It","Kygo",61,64,8,"894654"
71,"spotify:track:5iUveERei5JgBhqWlu3JIN","Georg Stengel","Mars","WE LOVE MUSIC",71,72,9,"891644"
72,"spotify:track:7bDSLyTjZ1VjU5kPHTL3Ko","Kontra K, Samra","Tiefschwarz (feat. Samra)","BMG Rights Management GmbH",2,63,9,"885850"
73,"spotify:track:7C1trmcQQ5n5RNy4l6ziCv","Nea, Felix Jaehn","Some Say - Felix Jaehn Remix","Milkshake",24,51,31,"874489"
74,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",2,70,58,"863083"
75,"spotify:track:6EDO9iiTtwNv6waLwa1UUq","DJ Khaled, Drake","POPSTAR (feat. Drake)","OVO/We The Best/Epic",35,-1,7,"851422"
76,"spotify:track:1WoM4mof0Nl1xPtwf6h6ow","KC Rebell, Summer Cem","FLY","Banger Musik II/WM Germany",3,73,15,"845088"
77,"spotify:track:27ycaQnQAxaPiyeg3nr2aB","Miley Cyrus","Midnight Sky","RCA Records Label",71,79,4,"844592"
78,"spotify:track:0vWUhCPxpJOJR5urYbZypB","Purple Disco Machine, Sophie and the Giants","Hypnotized","Columbia Local",78,80,6,"836760"
79,"spotify:track:5B9CtjeguIO9LeOk8Xs1J3","KAYEF","Ich würd' lügen","Kayef Media",12,75,23,"836043"
80,"spotify:track:1Tqshmc0rnQPaIGJfRp2Da","Dennis Lloyd","Alien","Arista Records",80,96,3,"833308"
81,"spotify:track:2ketPBZrMipLnqxQUpdOZn","KitschKrieg, Bonez MC, Vybz Kartel, SFR","International Criminal","SoulForce Records",6,69,7,"827655"
82,"spotify:track:7tUTCcqkMCnC9qLqbQeI0T","Felix Jaehn, Nea, Bryn Christopher","No Therapy","Virgin",82,116,3,"824260"
83,"spotify:track:2HRoorQkhGZn6GSjEjubu5","reezy","CHROME HEARTS","Four Music/Two Sides",38,38,2,"801856"
84,"spotify:track:72Z8ZjMvJIocWNiGwfpHx0","Seeed","Hale-Bopp","BMG Rights Management GmbH",78,82,6,"797928"
85,"spotify:track:126jIHe1uzahC3EsuNvGrJ","Kidda","Malli","Columbia Local",71,76,7,"795692"
86,"spotify:track:68lAxWGvGc9yGheEkFDFiT","Pietro Lombardi","Cinderella","Polydor",10,61,8,"781239"
87,"spotify:track:7EN5yE1l414pRyz4AkCEYD","KC Rebell, Summer Cem","QN","Banger Musik II/WM Germany",8,59,5,"777598"
88,"spotify:track:5DV4ZSCqbFv74ui3ZhimXo","Jason Derulo, Puri, Jhorrmountain","Coño","Spinnin' Records",53,74,10,"769150"
89,"spotify:track:0pfKmmgIyFnuEEqUo5pkuk","Kool Savas","Nicht Erinnern","Sony Music/Essah Media GmbH",89,-1,1,"762052"
90,"spotify:track:6KiEsqGg0HBOSMflVH7Onx","Tones And I","Ur So F**kInG cOoL","Elektra (NEK)",44,77,13,"757699"
91,"spotify:track:70rFIfYN7lU6iTgUIVP42w","Machine Gun Kelly, blackbear","my ex's best friend (with blackbear)","Bad Boy/Interscope Records",91,139,4,"748161"
92,"spotify:track:3AECu6oPpOCSBpRjmmDHpO","YONII, Farid Bang","Fugazi","Sony Music / Für Dich Mama",92,-1,1,"732544"
93,"spotify:track:01vXerMeFgboAgQZxUL2m9","Monk, BHZ, Longus Mongus","Loud (feat. Longus Mongus)","Sony Music/BHZ",54,54,2,"729924"
94,"spotify:track:6M6Zzch8COuCiIjdn5EhI4","Symba","Mario Run","Sony Music - Symba",28,78,6,"725460"
95,"spotify:track:6lU4BQWZomCWRfKSowfezE","Ufo361","Emotions","Stay High",1,88,20,"724953"
96,"spotify:track:5gFCFZnV0QTt1YfjY7dJBY","David Puentez, Albert Neve","Superstar","Virgin",62,84,16,"716806"
97,"spotify:track:56PGYt90d5MViAlug6vQud","Ali471","Hadi Gel","Ali471",97,-1,1,"712062"
98,"spotify:track:50Td3qilgs8BLtv8mHyT1t","Zoe Wees","Control","Virgin Music UK LAS (S&D)",41,94,17,"710278"
99,"spotify:track:73h4oe03sZy8bXfQLfnqMv","Ava Max","Who's Laughing Now","Atlantic Records",99,111,4,"709166"
100,"spotify:track:34FbkFgAbv4ffvhL2XQMVm","Aya Nakamura","Jolie nana","Rec. 118",100,126,5,"702732"
101,"spotify:track:1EbdQ54jFLGEH94cUif3TI","LEA, Capital Bra","7 Stunden","Four Music/Treppenhaus Records",10,87,15,"702285"
102,"spotify:track:3bffZlBH65GZ2rVc9qiHg5","Lost Frequencies, Zonderling, Kelvin Jones","Love to Go","Kontor Records",72,95,12,"697221"
103,"spotify:track:7My1iCGUznwNztIokee32S","Jerome","Take My Hand","Kontor Records",46,85,26,"695837"
104,"spotify:track:2iNzRQE0MlCaSHbHGzmbN2","Clueso","Flugmodus","Epic Local",94,98,5,"687940"
105,"spotify:track:4KfL3Ne8bc9bC2PUB8QGwA","Capital Bra, Bozza","Ich weiß nicht mal wie sie heißt","URBAN",2,91,12,"679350"
106,"spotify:track:7hr6WRm7HUlVdkfnhSTm0G","Nico Santos, Topic","Like I Love You","Virgin",31,97,26,"679132"
107,"spotify:track:1H7KnK26kc1YyellpbINEn","Pop Smoke, 50 Cent, Roddy Ricch","The Woo (feat. 50 Cent & Roddy Ricch)","Victor Victor Worldwide",50,103,10,"667605"
108,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",85,101,14,"666996"
109,"spotify:track:6PK070dD3j8I6VRmKVvSrP","Kay One, Cristobal","Bachata","Embassy of Music",86,86,2,"663844"
110,"spotify:track:0Dw8hUbjXORzIWp7mjbh0t","Luciano, Shirin David","Never Know (feat. SHIRIN DAVID)","Urban",2,93,8,"659387"
111,"spotify:track:6wQlQrTY5mVS8EGaFZVwVF","Juice WRLD, The Weeknd","Smile (with The Weeknd)","Grade A Productions/Interscope Records",54,81,5,"652149"
112,"spotify:track:4KPYXZUCKYLEEcGmKN4Exs","LIZOT, Emelie Cyréus","Weekend (feat. Emelie Cyréus)","NITRON music",91,105,14,"651219"
113,"spotify:track:0Jh40A8WJdGXwkEDgxhaKo","Kynda Gray, RIN","Ayo Technology","GOLD LEAGUE/DIVISION",8,99,11,"648018"
114,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",51,104,9,"637050"
115,"spotify:track:1vZqDXhvyXAwSM8V6MU0N5","CÉLINE","Tränen aus Kajal","BTGS / A Million / Groove Attack",14,113,23,"636216"
116,"spotify:track:7N06jo3EnV792VFaG8vuW6","Felix Jaehn, VIZE, Miss Li","Close Your Eyes","Virgin",22,108,38,"632041"
117,"spotify:track:24IgCW19L8lXKyFZwzFtD3","Black Eyed Peas, Ozuna, J. Rey Soul","MAMACITA","Epic",28,83,21,"630465"
118,"spotify:track:27u7t9d7ZQoyjsCROHuZJ3","Clean Bandit, Mabel, 24kGoldn","Tick Tock (feat. 24kGoldn)","Atlantic Records UK",118,152,2,"628294"
119,"spotify:track:7qwWwsa6otLM0UOEamls4s","The Cratez, Bausa, Maxwell, Joshi Mizu","Skifahren (feat. Joshi Mizu)","GOLD LEAGUE/RBK",3,117,43,"626880"
120,"spotify:track:2PGA1AsJal6cyMNmKyE56q","Apache 207","200 km/h","Four Music/Two Sides",2,110,51,"625424"
121,"spotify:track:4AqN8IdKCfItCSbuaFch81","VIZE, Felix Jaehn","Thank You [Not So Bad]","Virgin",74,106,29,"617984"
122,"spotify:track:2J4P46vCFm1rPkNkp9pZWX","BLACKPINK, Selena Gomez","Ice Cream (with Selena Gomez)","YG Entertainment/Interscope Records",102,102,2,"617091"
123,"spotify:track:6ZIfKSsEOdcJn7VHRoXKUw","badmómzjay","Signal","Vertigo Berlin",25,109,6,"613895"
124,"spotify:track:1Mu0qs9DQ8OfhiPvHxZMMM","Topic, A7S, Lil Baby","Why Do You Lie To Me (feat. Lil Baby)","Virgin",124,129,2,"613410"
125,"spotify:track:62aP9fBQKYKxi7PDXwcUAS","Surf Mesa, Emilee","ily (i love you baby) (feat. Emilee)","Astralwerks",11,107,27,"612704"
126,"spotify:track:67ojvEGRPAUCOohuMPqoRC","Capital Bra, Samra, LEA","110","Urban",1,115,51,"610313"
127,"spotify:track:1lht8jb3c6rEiVaqX94enH","Jerome","Light","Kontor Records",33,122,48,"598250"
128,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,121,71,"594722"
129,"spotify:track:2A0CxheiQGQdCiKtOR7jMP","LUM!X, D.T.E, Gabry Ponte, MOKABY","The Passenger (LaLaLa) [feat. MOKABY]","Spinnin' Records",47,114,30,"588607"
130,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",80,138,29,"587896"
131,"spotify:track:2hburdSAF5OBMPATeVClfx","Sero El Mero, Nimo","Late NighT $eX","Groove Attack TraX",131,-1,1,"584923"
132,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",130,134,8,"571051"
133,"spotify:track:20McUFi8KCIVdNDLrkTDuZ","HVME","Goosebumps","Columbia/B1 Recordings",133,151,8,"569700"
134,"spotify:track:1V7JaMp11LKGwKiVmSetf0","Joker Bra, VIZE","Baby","Bra Musik",1,131,32,"569033"
135,"spotify:track:20opc3dykV1sSxVwaGLUMc","KAYEF","Warum","Kayef Media",117,128,5,"567554"
136,"spotify:track:2MbdDtCv5LUVjYy9RuGTgC","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Generation Now/Atlantic",96,143,11,"566059"
137,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",27,137,88,"564965"
138,"spotify:track:7ju97lgwC2rKQ6wwsf9no9","Lady Gaga, Ariana Grande","Rain On Me (with Ariana Grande)","Interscope",21,132,16,"562785"
139,"spotify:track:4tfLFDGypUWad5AT6772If","Michael Patrick Kelly","Beautiful Madness","Columbia Local",101,125,11,"553207"
140,"spotify:track:466cKvZn1j45IpxDdYZqdA","Drake","Toosie Slide","OVO",1,141,23,"552210"
141,"spotify:track:7AMblhd8xbG6ixeZQPgZOm","Veysel","Ma Vie","Bela Boyz",30,90,3,"551349"
142,"spotify:track:61ZM92T2zaXIVsqncThQzC","Robin Schulz, Alida","In Your Eyes (feat. Alida)","WM Germany",12,135,35,"549696"
143,"spotify:track:1E8AbLU32wldcSGPxAIOY6","KASIMIR1441, Chapo102, 102 Boyz, Stacks102","DICKE BAHN","Chucky die Mördertruppe",53,100,3,"547495"
144,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",12,136,56,"546912"
145,"spotify:track:5UDK6yzqiW4kJU3YQauYR5","reezy, Bausa","SANDMANN","Four Music/Two Sides",13,140,15,"545675"
146,"spotify:track:7vgv8KZBSo0TPzyIWG9yzV","Ava Max","Salt","Atlantic Records",12,145,30,"545622"
147,"spotify:track:2MlOUXmcofMackX3bxfSwi","Master KG, Nomcebo Zikode","Jerusalema (feat. Nomcebo Zikode)","Elektra France",147,179,3,"543023"
148,"spotify:track:4xqrdfXkTW4T0RauPLv3WA","Conan Gray","Heather","Republic Records",148,164,2,"540662"
149,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",5,146,50,"538589"
150,"spotify:track:0U9dP3BUlAgq9KkJXOijBH","KALIM, Ufo361","SKRR","Urban",5,124,15,"533778"
151,"spotify:track:6N22FZs2ZhPBYi3b9XPajV","Labrinth","Still Don't Know My Name","Masterworks",149,149,3,"533567"
152,"spotify:track:0Dlcu2fgHklOnajVu2dUNU","Capital Bra, Samra","Tilidin","Urban",1,188,64,"525720"
153,"spotify:track:6qiiDtFAJjyEhoZVcf6ovL","6ix9ine","GOOBA","Create Music Group",3,178,18,"521565"
154,"spotify:track:5DhcEJWVdkPNkJUVnbiUKo","WIER, Alexa Feser, Annett Louisan, Bibi Bourelly, Christina Stürmer, Conor Byrne, Glasperlenspiel, ILIRA, Joel Brandenstein, JORIS, Justin Jesso, KAYEF, Kelvin Jones, LOTTE, Milow, Nico Santos, Philipp Dittberner, Sasha, Stefanie Heinzmann","Best of Us","MOKOH Music GmbH",154,189,2,"519207"
155,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,147,83,"518777"
156,"spotify:track:7v8OynJxOxHoeS5C2UA9Y7","Capital Bra, Loredana","Nicht verdient","URBAN",1,150,20,"517864"
157,"spotify:track:1IikW5aCjY08gagX94j3fJ","Pashanim","Hauseingang","Urban",40,142,38,"517857"
158,"spotify:track:3IJYUaN3tx04S4TYyZHKoP","StaySolidRocky","Party Girl","Columbia",49,133,16,"513377"
159,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",15,148,29,"510198"
160,"spotify:track:0X4hMHBj4Ra6h1tIQGl1CH","Tom Gregory","Fingertips","Kontor Records",36,153,27,"508137"
161,"spotify:track:0gThlZWwZWkDqRKGOz2CN1","Symba","Angels Sippen","SME - Symba",9,156,24,"506810"
162,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",8,158,49,"504797"
163,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",40,159,29,"501604"
164,"spotify:track:0VunGHYqEwRm2PLBmpEVSz","Kalazh44","Einfach So","Kalazh44",164,-1,1,"489685"
165,"spotify:track:4UOXo3xWnxYdTf3sFyRaUG","Bonez MC, RAF Camora","500 PS","187 Strassenbande",1,182,110,"486161"
166,"spotify:track:1ueWZubKpdTGEz3AzgefB5","Juju","Vertrau mir","JINX Music",7,154,8,"485321"
167,"spotify:track:4zLSkwZaiMfzzapPCbdG90","GAMPER & DADONI","Gimme! Gimme! Gimme!","Big Top Amsterdam",52,163,28,"482857"
168,"spotify:track:2xBO03loYceAXFI8d1nuiH","Yung Kafa & Kücük Efendi","SUV","GOLD LEAGUE/AEIOU",168,-1,1,"481633"
169,"spotify:track:0psIeufUtT83Ot2dkLjQ0v","LEA","Treppenhaus","Four Music/Treppenhaus Records",29,160,27,"476468"
170,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",23,180,30,"471704"
171,"spotify:track:0YU17F0BlVXvmx5ytsR43w","LUM!X, Gabry Ponte","Monster","Spinnin' Records",34,170,65,"470863"
172,"spotify:track:5id3Rqn7SPj1LX4FfY4nGz","Sia","Together","Monkey Puzzle/Atlantic",172,185,7,"463822"
173,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",52,176,39,"463265"
174,"spotify:track:2r6OAV3WsYtXuXjvJ1lIDi","Pop Smoke, A Boogie Wit da Hoodie","Hello (feat. A Boogie Wit da Hoodie)","Victor Victor Worldwide",174,-1,1,"460245"
175,"spotify:track:7AAt2NDyAnv2Ni2decYxgh","CRISPIE, ILIRA","Ladida (My Heart Goes Boom)","JINX Music",104,162,9,"459791"
176,"spotify:track:4PP0u2Fhzg8NnPW3EZGw2v","Dardan, Monet192","H <3 T E L","Hypnotize Entertainment",1,166,25,"458627"
177,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","AUF!KEINEN!FALL!",9,197,179,"457781"
178,"spotify:track:66W1rVTnEv86dIkFhoiElg","Regard, RAYE","Secrets","Ministry of Sound Recordings",125,168,13,"456689"
179,"spotify:track:0H9WHopZ62JeDaGau7REMw","Pashanim","Shababs botten","Urban",71,174,43,"453837"
180,"spotify:track:2oFmcqi6QWlZCkuHXfrJi2","MERO","Perspektive","Groove Attack TraX",13,120,4,"453827"
181,"spotify:track:2cLHnxLRLpIGgRnFRChnpr","BHZ, Longus Mongus, Monk, Dead Dawg","Flasche Luft","Sony Music/BHZ",42,195,21,"444682"
182,"spotify:track:4w47S36wQGBhGg073q3nt7","ROSALÍA, Travis Scott","TKN (feat. Travis Scott)","Columbia",44,155,15,"442747"
183,"spotify:track:2vDxrqUKTkgSxn7x3JYms9","Felix Jaehn, GASHI, FAANGS","SICKO","Virgin",55,187,22,"439217"
184,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",8,193,42,"437593"
185,"spotify:track:4nK5YrxbMGZstTLbvj6Gxw","BENEE, Gus Dapperton","Supalonely","Republic Records",26,172,27,"434486"
186,"spotify:track:0dy5NFDnx5fuZvE8ZXEX35","Bonez MC","Shotz Fired","187 Strassenbande",2,-1,20,"433967"
187,"spotify:track:20rTzps5LFpeylWrzM84zS","Samra","BaeBae","Urban",1,192,22,"430954"
188,"spotify:track:2RaKlveGCllSaXloN8kmzV","RIN","Alien","GOLD LEAGUE/DIVISION",7,196,40,"430593"
189,"spotify:track:1eNyHqFFfC3NrRmXQCn83K","Luciano","Nacht zu kurz","Urban",4,181,10,"429132"
190,"spotify:track:5t3PF7pHuiwwLbNCJ8mn4N","Jamule","MedMen","Life Is Pain",11,127,12,"427945"
191,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",191,-1,1,"426945"
192,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",15,-1,88,"426718"
