rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
13,"spotify:track:2qpZjutAe3pstQsjwSXQb4","VIZE, Joker Bra, Leony","Paradise","Kontor Records",13,30,6,"1923482"
14,"spotify:track:1ddbNJwDjjmCYz1GFGYnsw","Capital Bra, CRO","Frühstück in Paris","URBAN",1,9,6,"1905708"
15,"spotify:track:2kvJnNMqnimkCZUUWjOINy","Bozza","Elbe","Def Jam Germany",15,-1,1,"1858083"
16,"spotify:track:41p4dR3CEEE0FTJrsJQBhb","Kontra K","Freunde","BMG Rights Management GmbH",10,10,2,"1833701"
17,"spotify:track:6bM4daGlfZHtKMQp8tEqVz","Bausa, Juju","2012","WM Germany",3,13,6,"1829634"
18,"spotify:track:2WRTnY0slmFgWcrmEr8dPj","Apache 207","Bläulich","Four Music/Two Sides",1,15,13,"1794650"
19,"spotify:track:5dlntEVwMuRUs3fIynheZP","KALIM","POP SMOKE","Urban",19,-1,1,"1635224"
20,"spotify:track:1XdMp6v9Q3N80WnKSbGfl4","LA Vision, Gigi D'Agostino","Hollywood","Polydor",13,18,12,"1631972"
21,"spotify:track:4aZfvvgfoSfmSZpfwQYzC0","Bonez MC, Maxwell","Ihr Hobby","187 Strassenbande",3,11,3,"1626459"
22,"spotify:track:4EmiHs5KnkApKW8pkfWdWW","Kool Savas, Alies","AMG","Sony Music/Essah Media GmbH",19,19,8,"1625019"
23,"spotify:track:249XLLQSxCTZLh2H54cC0I","Azet, Albi","Fast Life 2","Azet & Albi/WM Germany",6,6,2,"1613108"
24,"spotify:track:59qrUpoplZxbIZxk6X0Bm3","Jason Derulo","Take You Dancing","Atlantic Records",20,20,10,"1608371"
25,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",11,21,8,"1505001"
26,"spotify:track:5u1n1kITHCxxp8twBcZxWy","Justin Bieber, Chance the Rapper","Holy (feat. Chance The Rapper)","RBMG/Def Jam",26,34,2,"1488454"
27,"spotify:track:51Of5p3lKZeOg6itfs4og4","twocolors","Lovefool","Virgin",14,23,18,"1455163"
28,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",3,26,24,"1435239"
29,"spotify:track:5TGcyccg8Hkgn9jB7gUpMN","VIZE, Tom Gregory","Never Let Me Down","Kontor Records",8,24,23,"1396631"
30,"spotify:track:5LOJdJPzuevskkoAtLj8hb","Tujamo, VIZE, MAJAN","Lonely","Virgin",29,31,17,"1374501"
31,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",2,33,44,"1373092"
32,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",32,45,13,"1368338"
33,"spotify:track:3dy7SaVShdnjwtx9IXhtzg","AK AUSSERKONTROLLE, Bonez MC","In meinem Benz","XY Records",1,32,18,"1360589"
34,"spotify:track:4jVBIpuOiMj1crqd8LoCrJ","Travis Scott, Young Thug, M.I.A.","FRANCHISE (feat. Young Thug & M.I.A.)","Cactus Jack / Epic",34,-1,1,"1352554"
35,"spotify:track:5N92YoWttffe7U5v2j2ZA6","Bonez MC","Papa ist in Hollywood","187 Strassenbande",5,17,3,"1284913"
36,"spotify:track:7tUTCcqkMCnC9qLqbQeI0T","Felix Jaehn, Nea, Bryn Christopher","No Therapy","Virgin",36,54,6,"1274515"
37,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",18,35,24,"1274125"
38,"spotify:track:7jMMoHhgq6iwVT5ykyxsJt","Kontra K, Samra","Tiefschwarz (feat. Samra)","BMG Rights Management GmbH",2,110,12,"1268175"
39,"spotify:track:2dApplRxwTjKQbhec3nytB","Kontra K, AK AUSSERKONTROLLE","Sirenen (feat. AK Ausserkontrolle)","BMG Rights Management GmbH",5,61,5,"1222783"
40,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",38,38,14,"1221045"
41,"spotify:track:3hbHVdyA6cyVUBBLQ0RbUU","Kool Savas, Sido, Nessi","Dicka Was","Sony Music/Essah Media GmbH",16,16,2,"1217988"
42,"spotify:track:6ikiAn9th3TUfS3bYS7gDX","ELIF, Samra","AUGEN ZU (feat. Samra)","Jive",9,36,4,"1209607"
43,"spotify:track:3lHuDW8SiPtnIMmaTiDFVe","Bonez MC, Gzuz, Maxwell, LX, Sa4","187 Gang","187 Strassenbande",6,25,3,"1204892"
44,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music/Two Sides",1,48,58,"1199538"
45,"spotify:track:5FNhlq7JSnm1kisNKeuVAP","Capital Bra, Clueso, KC Rebell","Andere Welt","URBAN",2,27,10,"1181301"
46,"spotify:track:5CqkgDH8QZjSqqI3HmYxDD","Pashanim","Airwaves","Urban",2,42,20,"1181206"
47,"spotify:track:2Y0wPrPQBrGhoLn14xRYCG","Juice WRLD, Marshmello","Come & Go (with Marshmello)","Grade A Productions/Interscope Records",20,43,12,"1173205"
48,"spotify:track:2u6Jm2klS4yvAlbSHlxUwI","Robin Schulz, Wes","Alane","WM Germany",11,40,15,"1135897"
49,"spotify:track:0F9AHUzzvk7pLxC4Xi3p1t","badmómzjay","Supernova","Vertigo Berlin",49,-1,1,"1128337"
50,"spotify:track:5rZlwNFl01HqLWBQGryKSm","Pop Smoke, Lil Tjay","Mood Swings (feat. Lil Tjay)","Victor Victor Worldwide",23,44,8,"1118439"
51,"spotify:track:2Wo6QQD1KMDWeFkkjLqwx5","SAINt JHN, Imanbek","Roses - Imanbek Remix","Columbia/B1 Recordings",4,53,46,"1088506"
52,"spotify:track:3P4uSN2VJ7asF4xdw1lDEf","Ufo361, Sonus030","Games","Stay High",4,39,4,"1050624"
53,"spotify:track:20McUFi8KCIVdNDLrkTDuZ","HVME","Goosebumps","Columbia/B1 Recordings",53,78,11,"1046638"
54,"spotify:track:01qOl2pM8emx1sxdBQc05g","LEA, MAJAN","Beifahrersitz","Four Music/Treppenhaus Records",52,52,3,"1020135"
55,"spotify:track:7idxewQZ24F0gQy2EWE6Ug","Bonez MC","Tilidin Weg","187 Strassenbande",3,29,9,"1014759"
56,"spotify:track:6EDO9iiTtwNv6waLwa1UUq","DJ Khaled, Drake","POPSTAR (feat. Drake)","OVO/We The Best/Epic",35,51,10,"1003723"
57,"spotify:track:1O2gOblgfyostGPbLzqghY","Mark Forster, VIZE","Bist du Okay","Four Music Local",57,-1,1,"999357"
58,"spotify:track:0vWUhCPxpJOJR5urYbZypB","Purple Disco Machine, Sophie and the Giants","Hypnotized","Columbia Local",58,71,9,"993573"
59,"spotify:track:3H7ihDc1dqLriiWXwsc2po","Topic, A7S","Breaking Me","Virgin",5,55,39,"988447"
60,"spotify:track:1Tqshmc0rnQPaIGJfRp2Da","Dennis Lloyd","Alien","Arista Records",60,65,6,"973029"
61,"spotify:track:2MlOUXmcofMackX3bxfSwi","Master KG, Nomcebo Zikode","Jerusalema (feat. Nomcebo Zikode)","Elektra France",61,90,6,"955117"
62,"spotify:track:7kDUspsoYfLkWnZR7qwHZl","Machine Gun Kelly, blackbear","my ex's best friend (with blackbear)","Bad Boy/Interscope Records",62,98,7,"954076"
63,"spotify:track:1tkg4EHVoqnhR6iFEXb60y","Pop Smoke","What You Know Bout Love","Victor Victor Worldwide",63,-1,1,"952544"
64,"spotify:track:0t1kP63rueHleOhQkYSXFY","BTS","Dynamite","BIGHIT MUSIC",44,74,6,"951038"
65,"spotify:track:0p3euGPg5LgFeQGC7bBFuR","Miksu / Macloud, Summer Cem, Luciano, Jamule","XXL","FUTURA",1,63,14,"950632"
66,"spotify:track:0QjjaCaXE45mvhCnV3C0TA","Apache 207","Fame","Four Music/Two Sides",1,62,21,"934110"
67,"spotify:track:0atjNG0rNW2m6zPaiK4Co7","Bonez MC","Roadrunner","187 Strassenbande",1,47,19,"921413"
68,"spotify:track:35RJhm1pEovTBwnNR0zWad","DJ Khaled, Drake","GREECE (feat. Drake)","OVO/We The Best/Epic",22,58,11,"918022"
69,"spotify:track:2SAqBLGA283SUiwJ3xOUVI","Drake, Lil Durk","Laugh Now Cry Later (feat. Lil Durk)","OVO",22,72,7,"917698"
70,"spotify:track:7MIEU4661CzRlUck329REk","GRiNGO, KC Rebell","Happy Birthday","Sony Music/SLS MUSIC",70,-1,1,"908883"
71,"spotify:track:1XTUu81IEyoi5nU5H6Bf3H","Sarhad","Sinne","Fuchs",23,73,16,"894995"
72,"spotify:track:3G67H7EzEhwITQn1gPuPwA","Dardan","Ma Bae","Hypnotize Entertainment",11,70,10,"894480"
73,"spotify:track:0ZRi26KyiZ1b4D7VhyWSSY","KC Rebell, Summer Cem","WOW","Banger Musik/WM Germany",22,22,2,"891740"
74,"spotify:track:7oJW8vNkosiWuKJtsq3mZs","Apache 207","Unterwegs","Four Music/Two Sides",1,49,10,"874558"
75,"spotify:track:1NP7bzm8UksJUWXsuFoOwE","Mark Forster","Übermorgen","Four Music Local",28,77,22,"865364"
76,"spotify:track:6AGOKlMZWLCaEJGnaROtF9","Ritt Momney","Put Your Records On","Columbia",76,131,2,"858153"
77,"spotify:track:3mLED9ETci6UP057gBeeCN","Kontra K, BACI","Für dich geh ich rein (feat. BACI)","BMG Rights Management GmbH",77,-1,1,"857978"
78,"spotify:track:6RM8iJWOMnaiFPKXt6RFrE","Capo","HYAT","Capo/WM Germany",78,-1,1,"850649"
79,"spotify:track:27ycaQnQAxaPiyeg3nr2aB","Miley Cyrus","Midnight Sky","RCA Records Label",71,81,7,"836115"
80,"spotify:track:2adVb1KzgQDCT4l8fpwWD9","KASIMIR1441, Chapo102, 102 Boyz","ROTZLÖFFEL","Chucky die Mördertruppe",80,-1,1,"833655"
81,"spotify:track:2r6OAV3WsYtXuXjvJ1lIDi","Pop Smoke, A Boogie Wit da Hoodie","Hello (feat. A Boogie Wit da Hoodie)","Victor Victor Worldwide",81,106,4,"827746"
82,"spotify:track:1ptoccc7DlX5s04JbUVA7t","Kontra K","Du willst es","BMG Rights Management GmbH",82,-1,1,"823878"
83,"spotify:track:6bRR9tU3WUBsC4aywSgHEO","FOURTY","WEISSER RAUCH","Life Is Pain",14,82,28,"802406"
84,"spotify:track:6AhBfFjAQ1HRfVrX4jt5nq","Azet, Albi","Zehnte Etage","Azet & Albi/WM Germany",20,50,3,"801007"
85,"spotify:track:2vnzjMNMDNL4CxxfNl1rxW","Kontra K","Puste sie weg","BMG Rights Management GmbH",4,-1,16,"799647"
86,"spotify:track:59y54TBzWfDToxlMWNccCG","Kontra K","Gangster & Gentlemen","BMG Rights Management GmbH",86,-1,1,"799529"
87,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",2,89,61,"795915"
88,"spotify:track:525GY0mXYnxajolwgS8Eaz","Lucky Luke","Cooler Than Me","Columbia/B1 Recordings",38,79,20,"793058"
89,"spotify:track:27u7t9d7ZQoyjsCROHuZJ3","Clean Bandit, Mabel, 24kGoldn","Tick Tock (feat. 24kGoldn)","Atlantic Records UK",89,100,5,"786360"
90,"spotify:track:1InCpEliLCkWHOBdXW7XSx","Ava Max","Kings & Queens","Atlantic Records",23,84,29,"778931"
91,"spotify:track:2ICse7t8MB60EFk6o9aUyw","Ava Max","Who's Laughing Now","Atlantic Records",91,97,7,"771353"
92,"spotify:track:3Be7CLdHZpyzsVijme39cW","Kygo, Tina Turner","What's Love Got to Do with It","Kygo",61,85,11,"751171"
93,"spotify:track:7C1trmcQQ5n5RNy4l6ziCv","Nea, Felix Jaehn","Some Say - Felix Jaehn Remix","Milkshake",24,96,34,"748169"
94,"spotify:track:4RhGZIf5RIHMCTih8LgBF6","Kontra K","Namen","BMG Rights Management GmbH",4,-1,13,"741600"
95,"spotify:track:4CyCHkhRsDXUeP5K4Y3xjU","Apache 207","Sie ruft","Four Music/Two Sides",1,80,9,"739688"
96,"spotify:track:5iUveERei5JgBhqWlu3JIN","Georg Stengel","Mars","WE LOVE MUSIC",71,95,12,"733875"
97,"spotify:track:5hz26dbdvObeBeFtM79iXh","Monet192","Backseat","WM Germany",97,-1,1,"728647"
98,"spotify:track:2iNzRQE0MlCaSHbHGzmbN2","Clueso","Flugmodus","Epic Local",94,104,8,"727465"
99,"spotify:track:5zJrbpRlHx1DelbD6a9NuK","KALIM","BABY","Urban",41,41,2,"720611"
100,"spotify:track:661lkHBpsQdExYQqnl7aZ3","Capital Bra, Nimo, Summer Cem","Früher pleite heute Benz","URBAN",37,37,2,"718985"
101,"spotify:track:2J3Pao5eBYtIaugDTVbG02","Kontra K, Ufo361","Sie rennt (feat. Ufo361)","BMG Rights Management GmbH",101,-1,1,"718055"
102,"spotify:track:19fDIY33r2UxVdOJH21dTB","FOURTY, SANTOS","MOONLIGHT","Life Is Pain",102,-1,1,"716400"
103,"spotify:track:72Z8ZjMvJIocWNiGwfpHx0","Seeed","Hale-Bopp","BMG Rights Management GmbH",78,91,9,"714884"
104,"spotify:track:5B9CtjeguIO9LeOk8Xs1J3","KAYEF","Ich würd' lügen","Kayef Media",12,103,26,"709353"
105,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",85,127,17,"705355"
106,"spotify:track:6O8GGiPSAzJpjVJEJcTMyV","Kontra K, Alicia Awa","Gift (feat. Alicia Awa)","BMG Rights Management GmbH",106,-1,1,"691133"
107,"spotify:track:35qWsGfRfbkYCuiSBV4Rnz","KASIMIR1441, Chapo102, 102 Boyz","PARKBANK","Chucky die Mördertruppe",41,76,3,"686104"
108,"spotify:track:5DhcEJWVdkPNkJUVnbiUKo","WIER, Alexa Feser, Annett Louisan, Bibi Bourelly, Christina Stürmer, Conor Byrne, Glasperlenspiel, ILIRA, Joel Brandenstein, JORIS, Justin Jesso, KAYEF, Kelvin Jones, LOTTE, Milow, Nico Santos, Philipp Dittberner, Sasha, Stefanie Heinzmann","Best of Us","MOKOH Music GmbH",108,114,5,"683640"
109,"spotify:track:5Je8aF9wikFx8DG3mRdwCZ","Kontra K","Sonne","BMG Rights Management GmbH",20,-1,6,"680763"
110,"spotify:track:2IgS1yFPwHOHGbpZTV7QD1","Capital Bra","Makarov Komplex II","URBAN",28,28,2,"679277"
111,"spotify:track:1WoM4mof0Nl1xPtwf6h6ow","KC Rebell, Summer Cem","FLY","Banger Musik II/WM Germany",3,105,18,"674621"
112,"spotify:track:67w9hklDIBo7R27xFmQUAN","Capital Bra, Bozza","Ich weiß nicht mal wie sie heißt","URBAN",2,64,15,"673388"
113,"spotify:track:12KENAKQY5JvAsRURN7TzB","Apache 207","Boot","Four Music/Two Sides",1,102,17,"665354"
114,"spotify:track:3yZCjDTxzZxx1kll1sRjGc","Ufo361, CÉLINE","Emotions 2.0","Stay High",1,94,16,"660027"
115,"spotify:track:7xvofve6KAoCIsqVVxH20J","Jamule, SANTOS","fastlane","Life Is Pain",9,87,9,"655279"
116,"spotify:track:7LCElzlYw3myTHvC2MQWve","Samra","24 Stunden","Urban",6,113,8,"655102"
117,"spotify:track:6R6on0ldJcSDfi2whJziJ1","Capital Bra","Berlin lebt immer noch","URBAN",13,57,3,"644762"
118,"spotify:track:4No402ZT0ZsLjCzv23VV6J","Kontra K, BTNG","Soll so sein (feat. BTNG)","BMG Rights Management GmbH",118,-1,1,"641687"
119,"spotify:track:37f1XhwJtItXOEFBpbymS1","Bonez MC, Gzuz","Grabstein","187 Strassenbande",16,69,3,"637519"
120,"spotify:track:34FbkFgAbv4ffvhL2XQMVm","Aya Nakamura","Jolie nana","Rec. 118",98,112,8,"634871"
121,"spotify:track:2cMOccdzRqwVuQOyxLR42W","Bonez MC, jahmiel","Wild Wild West","187 Strassenbande",14,66,3,"631021"
122,"spotify:track:1oMGfmoa2Frzm3PYtwJ0ax","Kontra K","Wie gemacht dafür","BMG Rights Management GmbH",122,-1,1,"628130"
123,"spotify:track:23LNw6A8MXxlbitZLyVozq","KALIM, reezy","WHITE BUFFS","Urban",123,-1,1,"624084"
124,"spotify:track:50Td3qilgs8BLtv8mHyT1t","Zoe Wees","Control","Virgin Music UK LAS (S&D)",41,122,20,"623464"
125,"spotify:track:3JDPPLA5oReVAkrEDcBllG","Ufo361, Sonus030","Shit Changed","Stay High",4,117,10,"621066"
126,"spotify:track:57K9HGmU2p1EgvrpiH4RdA","Capital Bra, Loredana","Nicht verdient","URBAN",1,75,23,"620704"
127,"spotify:track:1EbdQ54jFLGEH94cUif3TI","LEA, Capital Bra","7 Stunden","Four Music/Treppenhaus Records",10,121,18,"619121"
128,"spotify:track:1VSuFS7PahCN3SWbOcQ98m","Machine Gun Kelly, Halsey","forget me too (feat. Halsey)","Bad Boy/Interscope Records",128,-1,1,"614061"
129,"spotify:track:7N06jo3EnV792VFaG8vuW6","Felix Jaehn, VIZE, Miss Li","Close Your Eyes","Virgin",22,136,41,"613680"
130,"spotify:track:4KPYXZUCKYLEEcGmKN4Exs","LIZOT, Emelie Cyréus","Weekend (feat. Emelie Cyréus)","NITRON music",91,125,17,"613467"
131,"spotify:track:3bffZlBH65GZ2rVc9qiHg5","Lost Frequencies, Zonderling, Kelvin Jones","Love to Go","Kontor Records",72,118,15,"604646"
132,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",80,144,32,"599636"
133,"spotify:track:0d20J56dYsdgYjnRubckOq","Capital Bra, Loredana","Wenn ich will","URBAN",60,60,2,"594722"
134,"spotify:track:2WOJ7D52Ng3myrKlEf4Azj","Bonez MC","Big Body Benz","187 Strassenbande",1,107,15,"593730"
135,"spotify:track:67ojvEGRPAUCOohuMPqoRC","Capital Bra, Samra, LEA","110","Urban",1,137,54,"592963"
136,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",51,141,12,"592384"
137,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",27,157,91,"590628"
138,"spotify:track:7hr6WRm7HUlVdkfnhSTm0G","Nico Santos, Topic","Like I Love You","Virgin",31,134,29,"584391"
139,"spotify:track:2J0adlQth373uw9y0yqWAz","KALIM, Ufo361","SKRR","Urban",5,-1,17,"582332"
140,"spotify:track:1vZqDXhvyXAwSM8V6MU0N5","CÉLINE","Tränen aus Kajal","BTGS / A Million / Groove Attack",14,147,26,"580845"
141,"spotify:track:5hvwx5i67IwnCkjl9VHkNv","Sam Smith","Diamonds","Capitol",141,148,2,"574784"
142,"spotify:track:0SAQNIURlAoEkLWxhmaSwF","Kontra K","Auf der Klinge","BMG Rights Management GmbH",142,-1,1,"574348"
143,"spotify:track:2YnUB2mFDQRZSFzo73UNxd","Jamule, Chilla","13","Life Is Pain",6,120,6,"572475"
144,"spotify:track:68lAxWGvGc9yGheEkFDFiT","Pietro Lombardi","Cinderella","Polydor",10,123,11,"572211"
145,"spotify:track:6lU4BQWZomCWRfKSowfezE","Ufo361","Emotions","Stay High",1,135,23,"572121"
146,"spotify:track:1mfMAQJWZ9K4vKOahwkYQ3","Ufo361, Sonus030","Playlist","Stay High",2,108,7,"568158"
147,"spotify:track:42Si2LCd1kJpDoCkmOVHPc","Olexesh","Kriminal","385ideal",59,59,2,"567496"
148,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,154,74,"564276"
149,"spotify:track:5kQUqnCARwpSDYSLbrknzD","Kontra K, Jah Khalib","Nicht wert (feat. Jah Khalib)","BMG Rights Management GmbH",149,-1,1,"559318"
150,"spotify:track:7vQCKAUUJ0zLGYimNltnIZ","Kidda","Malli","Columbia Local",71,119,10,"557946"
151,"spotify:track:1H7KnK26kc1YyellpbINEn","Pop Smoke, 50 Cent, Roddy Ricch","The Woo (feat. 50 Cent & Roddy Ricch)","Victor Victor Worldwide",50,150,13,"554576"
152,"spotify:track:75GC36acD4L0gtJGlZ95xh","reezy","1+1","Four Music/Two Sides",46,46,2,"553451"
153,"spotify:track:5KwTNgNMeMo2qGU2oPn7Hk","Kontra K, Rico, Skepsis","Nochmal (feat. Rico & Skepsis)","BMG Rights Management GmbH",153,-1,1,"551904"
154,"spotify:track:2PGA1AsJal6cyMNmKyE56q","Apache 207","200 km/h","Four Music/Two Sides",2,145,54,"549464"
155,"spotify:track:7qwWwsa6otLM0UOEamls4s","The Cratez, Bausa, Maxwell, Joshi Mizu","Skifahren (feat. Joshi Mizu)","GOLD LEAGUE/RBK",3,152,46,"548337"
156,"spotify:track:1Mu0qs9DQ8OfhiPvHxZMMM","Topic, A7S, Lil Baby","Why Do You Lie To Me (feat. Lil Baby)","Virgin",124,149,5,"546399"
157,"spotify:track:6WmMkoNzecLIebhoiLmXvT","Kontra K","Karma 2.0","BMG Rights Management GmbH",157,-1,1,"545472"
158,"spotify:track:4AqN8IdKCfItCSbuaFch81","VIZE, Felix Jaehn","Thank You [Not So Bad]","Virgin",74,146,32,"542274"
159,"spotify:track:2ketPBZrMipLnqxQUpdOZn","KitschKrieg, Bonez MC, Vybz Kartel, SFR","International Criminal","SoulForce Records",6,140,10,"534977"
160,"spotify:track:5uEMw1GNFr7Sx3zF2frB9S","KALIM, Luciano","SAINT LAURENT","Urban",160,-1,1,"534430"
161,"spotify:track:6KiEsqGg0HBOSMflVH7Onx","Tones And I","Ur So F**kInG cOoL","Elektra (NEK)",44,126,16,"527891"
162,"spotify:track:7kSJYMFNxCMh1K9GtrMAIj","Bonez MC","Handschuhfach","187 Strassenbande",17,88,3,"526826"
163,"spotify:track:2MbdDtCv5LUVjYy9RuGTgC","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Generation Now/Atlantic",96,167,14,"523893"
164,"spotify:track:1lht8jb3c6rEiVaqX94enH","Jerome","Light","Kontor Records",33,164,51,"523309"
165,"spotify:track:4xqrdfXkTW4T0RauPLv3WA","Conan Gray","Heather","Republic Records",148,173,5,"522864"
166,"spotify:track:1wiG0K8iPzqXEYGzb5BKWQ","Asche, JURI","DRAMA","Asche",166,-1,1,"522281"
167,"spotify:track:0VHGT45cMj6VlT9na7qA3E","Bonez MC","Panik","187 Strassenbande",23,93,3,"516056"
168,"spotify:track:2A0CxheiQGQdCiKtOR7jMP","LUM!X, D.T.E, Gabry Ponte, MOKABY","The Passenger (LaLaLa) [feat. MOKABY]","Spinnin' Records",47,153,33,"515619"
169,"spotify:track:7szxZo1RSVJSA7WDcR65Tw","Kontra K","Lass mich lieber allein","BMG Rights Management GmbH",169,-1,1,"513176"
170,"spotify:track:1V7JaMp11LKGwKiVmSetf0","Joker Bra, VIZE","Baby","Bra Musik",1,168,35,"512839"
171,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",40,176,32,"511176"
172,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,179,86,"509335"
173,"spotify:track:5ErkJCvcSmvQ7E7VM5JMnh","VIZE, Imanbek, Dieter Bohlen, Leony","Brother Louie","Kontor Records",53,92,12,"503082"
174,"spotify:track:7EX2AhlHtoSlUb7PtZQJmE","Monk, BHZ, Longus Mongus","Loud (feat. Longus Mongus)","Sony Music/BHZ",54,130,5,"502526"
175,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",130,166,11,"501271"
176,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",8,183,52,"500657"
177,"spotify:track:0Dlcu2fgHklOnajVu2dUNU","Capital Bra, Samra","Tilidin","Urban",1,163,67,"500374"
178,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",5,174,53,"499511"
179,"spotify:track:7My1iCGUznwNztIokee32S","Jerome","Take My Hand","Kontor Records",46,159,29,"497780"
180,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",12,172,59,"494818"
181,"spotify:track:20opc3dykV1sSxVwaGLUMc","KAYEF","Warum","Kayef Media",117,169,8,"490756"
182,"spotify:track:42Z8JWK6PuEtO9eiZCEW0Z","Kontra K","Der Mond und ich","BMG Rights Management GmbH",182,-1,1,"484919"
183,"spotify:track:7EN5yE1l414pRyz4AkCEYD","KC Rebell, Summer Cem","QN","Banger Musik II/WM Germany",8,162,8,"484534"
184,"spotify:track:51hS9EINDmXT0T0aMPjIsp","Capital Bra, SANTOS","Seitdem ich klein bin","URBAN",67,67,2,"483259"
185,"spotify:track:3uu7C1czskY0vxOeDvAGsU","Ava Max","Salt","Atlantic Records",12,175,33,"482600"
186,"spotify:track:0YcjmtwJkE06Mo4lgvDYcm","reezy, Bausa","SANDMANN","Four Music/Two Sides",13,143,18,"481990"
187,"spotify:track:2P3kqNIRm9q2VkuQXUPUXH","Samra","Lebst du noch","Urban",8,160,5,"475239"
188,"spotify:track:62aP9fBQKYKxi7PDXwcUAS","Surf Mesa, Emilee","ily (i love you baby) (feat. Emilee)","Astralwerks",11,170,30,"472965"
189,"spotify:track:5qResDLDmyWM8CAfR0XSbM","Capital Bra","Zeit vergeht","URBAN",68,68,2,"471860"
