rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
38,"spotify:track:6fcfFD3YNHB4QZqO4bL32x","AK AUSSERKONTROLLE, Sonus030","Kristall 2","XY Records",38,-1,1,"1503793"
39,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music/Two Sides",1,37,51,"1495408"
40,"spotify:track:1Y8V7yhFFrFjzBQtOH4ap7","Apache 207","28 Liter","Four Music/Two Sides",8,8,2,"1462929"
41,"spotify:track:3yZCjDTxzZxx1kll1sRjGc","Ufo361, CÉLINE","Emotions 2.0","Stay High",1,40,9,"1397618"
42,"spotify:track:1NP7bzm8UksJUWXsuFoOwE","Mark Forster","Übermorgen","Four Music Local",28,45,15,"1366812"
43,"spotify:track:6M6Zzch8COuCiIjdn5EhI4","Symba","Mario Run","Sony Music - Symba",28,28,2,"1335909"
44,"spotify:track:1XdMp6v9Q3N80WnKSbGfl4","LA Vision, Gigi D'Agostino","Hollywood","Polydor",44,62,5,"1328634"
45,"spotify:track:76nqCfJOcFFWBJN32PAksn","Ava Max","Kings & Queens","Atlantic Records",23,46,22,"1324670"
46,"spotify:track:525GY0mXYnxajolwgS8Eaz","Lucky Luke","Cooler Than Me","Columbia/B1 Recordings",38,48,13,"1265447"
47,"spotify:track:0Dw8hUbjXORzIWp7mjbh0t","Luciano, Shirin David","Never Know (feat. SHIRIN DAVID)","Urban",2,31,4,"1258752"
48,"spotify:track:2WOJ7D52Ng3myrKlEf4Azj","Bonez MC","Big Body Benz","187 Strassenbande",1,44,8,"1252995"
49,"spotify:track:6TL7b76AWgto4ulxoUB3qB","Apache 207","Nie verstehen","Four Music/Two Sides",15,15,2,"1221134"
50,"spotify:track:5LOJdJPzuevskkoAtLj8hb","Tujamo, VIZE, MAJAN","Lonely","Virgin",50,60,10,"1211193"
51,"spotify:track:24IgCW19L8lXKyFZwzFtD3","Black Eyed Peas, Ozuna, J. Rey Soul","MAMACITA","Epic",28,49,17,"1200690"
52,"spotify:track:0DRBQsCUcl3H3NTRPxXsU2","Apache 207","Beifahrersitz","Four Music/Two Sides",14,14,2,"1195697"
53,"spotify:track:3EmCRdONSwuGJJJWPghRjd","Apache 207","Auf und Ab","Four Music/Two Sides",17,17,2,"1162946"
54,"spotify:track:5DV4ZSCqbFv74ui3ZhimXo","Jason Derulo, Puri, Jhorrmountain","Coño","Spinnin' Records",54,63,6,"1145803"
55,"spotify:track:6ZIfKSsEOdcJn7VHRoXKUw","badmómzjay","Signal","Vertigo Berlin",25,25,2,"1144917"
56,"spotify:track:62aP9fBQKYKxi7PDXwcUAS","Surf Mesa, Emilee","ily (i love you baby) (feat. Emilee)","Astralwerks",11,54,23,"1117421"
57,"spotify:track:0BwO44CBPFWxAIO5ZbPf3N","Bonez MC","Roadrunner","187 Strassenbande",1,47,12,"1105314"
58,"spotify:track:6wQlQrTY5mVS8EGaFZVwVF","Juice WRLD, The Weeknd","Smile (with The Weeknd)","Grade A Productions/Interscope Records",58,-1,1,"1103498"
59,"spotify:track:6KiEsqGg0HBOSMflVH7Onx","Tones And I","Ur So F**kInG cOoL","Elektra (NEK)",44,52,9,"1100691"
60,"spotify:track:7oqvRZNv4dUV8CgQWtIAMe","KitschKrieg, Peter Fox, SFR, Trettmann","Lambo Lambo","SoulForce Records",60,-1,1,"1082303"
61,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",2,59,54,"1046673"
62,"spotify:track:1WoM4mof0Nl1xPtwf6h6ow","KC Rebell, Summer Cem","FLY","Banger Musik II/WM Germany",3,58,11,"1034273"
63,"spotify:track:1EbdQ54jFLGEH94cUif3TI","LEA, Capital Bra","7 Stunden","Four Music/Treppenhaus Records",10,55,11,"1010347"
64,"spotify:track:3Be7CLdHZpyzsVijme39cW","Kygo, Tina Turner","What's Love Got to Do with It","Kygo",64,91,4,"989744"
65,"spotify:track:4KfL3Ne8bc9bC2PUB8QGwA","Capital Bra, Bozza","Ich weiß nicht mal wie sie heißt","URBAN",2,56,8,"985934"
66,"spotify:track:3VXJy5nUYOuOw4nXsAIHrH","Apache 207","Stimmen","Four Music/Two Sides",20,20,2,"975436"
67,"spotify:track:1ueWZubKpdTGEz3AzgefB5","Juju","Vertrau mir","JINX Music",7,51,4,"952719"
68,"spotify:track:5ErkJCvcSmvQ7E7VM5JMnh","VIZE, Imanbek, Dieter Bohlen, Leony","Brother Louie","Kontor Records",68,92,5,"950621"
69,"spotify:track:5gFCFZnV0QTt1YfjY7dJBY","David Puentez, Albert Neve","Superstar","Virgin",62,72,12,"948109"
70,"spotify:track:7My1iCGUznwNztIokee32S","Jerome","Take My Hand","Kontor Records",46,68,22,"917038"
71,"spotify:track:2hkOwMb5AzWK8aW2wKQZ7t","Apache 207","Nur noch einen Schluck","Four Music/Two Sides",22,22,2,"911619"
72,"spotify:track:3ZjkQbe5JzzQbzRtkXyZNv","Lost Frequencies, Zonderling, Kelvin Jones","Love to Go","Kontor Records",72,76,8,"901178"
73,"spotify:track:6lU4BQWZomCWRfKSowfezE","Ufo361","Emotions","Stay High",1,64,16,"893796"
74,"spotify:track:7hr6WRm7HUlVdkfnhSTm0G","Nico Santos, Topic","Like I Love You","Virgin",31,70,22,"886417"
75,"spotify:track:0Jh40A8WJdGXwkEDgxhaKo","Kynda Gray, RIN","Ayo Technology","GOLD LEAGUE/DIVISION",8,66,7,"885626"
76,"spotify:track:0CflhdVVA63j3oxaqNSUzC","Apache 207","Matrix","Four Music/Two Sides",1,39,25,"884685"
77,"spotify:track:5B9CtjeguIO9LeOk8Xs1J3","KAYEF","Ich würd' lügen","Kayef Media",12,65,19,"851684"
78,"spotify:track:72Z8ZjMvJIocWNiGwfpHx0","Seeed","Hale-Bopp","BMG Rights Management GmbH",78,95,2,"850671"
79,"spotify:track:3yFmG1luaLjuHWI6BGmwxJ","KC Rebell, Summer Cem, Loredana","GEH DEIN WEG (feat. Loredana)","Banger Musik II/WM Germany",4,57,5,"846514"
80,"spotify:track:5iUveERei5JgBhqWlu3JIN","Georg Stengel","Mars","WE LOVE MUSIC",80,97,5,"845568"
81,"spotify:track:41xKiK40e7MFu1bqcGSz1d","6ix9ine","PUNANI","Create Music Group",81,131,2,"843659"
82,"spotify:track:126jIHe1uzahC3EsuNvGrJ","Kidda","Malli","Columbia Local",82,106,3,"839807"
83,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",83,-1,1,"832946"
84,"spotify:track:4w47S36wQGBhGg073q3nt7","ROSALÍA, Travis Scott","TKN (feat. Travis Scott)","Columbia",44,71,11,"831957"
85,"spotify:track:4AqN8IdKCfItCSbuaFch81","VIZE, Felix Jaehn","Thank You [Not So Bad]","Virgin",74,85,25,"827846"
86,"spotify:track:5rZlwNFl01HqLWBQGryKSm","Pop Smoke, Lil Tjay","Mood Swings (feat. Lil Tjay)","Victor Victor Worldwide",86,-1,1,"817891"
87,"spotify:track:2A0CxheiQGQdCiKtOR7jMP","LUM!X, D.T.E, Gabry Ponte, MOKABY","The Passenger (LaLaLa) [feat. MOKABY]","Spinnin' Records",47,77,26,"811237"
88,"spotify:track:2PGA1AsJal6cyMNmKyE56q","Apache 207","200 km/h","Four Music/Two Sides",2,74,47,"808535"
89,"spotify:track:0dZpw3h6KZhcHec61qwevZ","Conkarah, Shaggy, DJ Fle","Banana (feat. Shaggy) - DJ FLe - Minisiren Remix","S-Curve Records",68,89,9,"780270"
90,"spotify:track:1H7KnK26kc1YyellpbINEn","Pop Smoke, 50 Cent, Roddy Ricch","The Woo (feat. 50 Cent & Roddy Ricch)","Victor Victor Worldwide",50,86,6,"778798"
91,"spotify:track:4KPYXZUCKYLEEcGmKN4Exs","LIZOT, Emelie Cyréus","Weekend (feat. Emelie Cyréus)","NITRON music",91,96,10,"776000"
92,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",51,82,5,"775977"
93,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",68,130,6,"774036"
94,"spotify:track:4nK5YrxbMGZstTLbvj6Gxw","BENEE, Gus Dapperton","Supalonely","Republic Records",26,88,23,"755233"
95,"spotify:track:5t3PF7pHuiwwLbNCJ8mn4N","Jamule","MedMen","Life Is Pain",11,75,8,"753724"
96,"spotify:track:50Td3qilgs8BLtv8mHyT1t","Zoe Wees","Control","Virgin Music UK LAS (S&D)",41,83,13,"750260"
97,"spotify:track:5UDK6yzqiW4kJU3YQauYR5","reezy, Bausa","SANDMANN","Four Music/Two Sides",13,81,11,"740164"
98,"spotify:track:0EhpEsp4L0oRGM0vmeaN5e","J Balvin, Dua Lipa, Bad Bunny, Tainy","UN DIA (ONE DAY) (Feat. Tainy)","Universal Music Latino/ NEON16",98,148,3,"733091"
99,"spotify:track:466cKvZn1j45IpxDdYZqdA","Drake","Toosie Slide","OVO",1,84,19,"731681"
100,"spotify:track:0JqbpesudPE6j901fBEzo2","KitschKrieg, RIN, Kool Savas, SFR","Oh Junge","SoulForce Records",19,112,3,"731427"
101,"spotify:track:2ygvZOXrIeVL4xZmAWJT2C","Billie Eilish","my future","Darkroom/Interscope Records",67,67,2,"724071"
102,"spotify:track:4dYoZfSK7BwVr6CCjPoVPE","Azet, Albi","Zwei","Azet & Albi/WM Germany",10,53,3,"716732"
103,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",12,98,52,"711575"
104,"spotify:track:7AAt2NDyAnv2Ni2decYxgh","CRISPIE, ILIRA","Ladida (My Heart Goes Boom)","JINX Music",104,115,5,"710876"
105,"spotify:track:0vWUhCPxpJOJR5urYbZypB","Purple Disco Machine, Sophie and the Giants","Hypnotized","Columbia Local",105,153,2,"707320"
106,"spotify:track:7yJLc4dA0VObbLE88lZZ5q","Samra","Miskin","Urban",8,69,4,"700982"
107,"spotify:track:6i7zAdNhzUN2k1HcrBxPHG","Ofenbach, Quarterhead, Norma Jean Martine","Head Shoulders Knees & Toes (feat. Norma Jean Martine)","Elektra France",107,152,3,"690888"
108,"spotify:track:4zLSkwZaiMfzzapPCbdG90","GAMPER & DADONI","Gimme! Gimme! Gimme!","Big Top Amsterdam",52,100,24,"684521"
109,"spotify:track:2vDxrqUKTkgSxn7x3JYms9","Felix Jaehn, GASHI, FAANGS","SICKO","Virgin",55,80,18,"676067"
110,"spotify:track:7N06jo3EnV792VFaG8vuW6","Felix Jaehn, VIZE, Miss Li","Close Your Eyes","Virgin",22,104,34,"673551"
111,"spotify:track:61ZM92T2zaXIVsqncThQzC","Robin Schulz, Alida","In Your Eyes (feat. Alida)","WM Germany",12,102,31,"670420"
112,"spotify:track:7ju97lgwC2rKQ6wwsf9no9","Lady Gaga, Ariana Grande","Rain On Me (with Ariana Grande)","Interscope",21,90,12,"669929"
113,"spotify:track:3COoDm6SirFpruX3Ic6BGC","Kianush","Kanake mit Stil","Life Is Pain",113,-1,1,"666889"
114,"spotify:track:2rxxXYtTIFKyrhJpofeoIX","KC Rebell, Summer Cem, Luciano","VALLA NEIN (feat. Luciano)","Banger Musik II/WM Germany",2,93,10,"666677"
115,"spotify:track:1eNyHqFFfC3NrRmXQCn83K","Luciano","Nacht zu kurz","Urban",4,73,6,"659492"
116,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",15,105,25,"656559"
117,"spotify:track:4tfLFDGypUWad5AT6772If","Michael Patrick Kelly","Beautiful Madness","Columbia Local",101,111,7,"653013"
118,"spotify:track:0U9dP3BUlAgq9KkJXOijBH","KALIM, Ufo361","SKRR","Urban",5,113,11,"650835"
119,"spotify:track:2u8AXJyk8pICzj2wyPBL0b","Sido, Apache 207","2002","Urban",5,107,46,"649534"
120,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",99,101,7,"646633"
121,"spotify:track:7vgv8KZBSo0TPzyIWG9yzV","Ava Max","Salt","Atlantic Records",12,110,26,"640909"
122,"spotify:track:67ojvEGRPAUCOohuMPqoRC","Capital Bra, Samra, LEA","110","Urban",1,117,47,"639390"
123,"spotify:track:20opc3dykV1sSxVwaGLUMc","KAYEF","Warum","Kayef Media",123,-1,1,"637640"
124,"spotify:track:1vZqDXhvyXAwSM8V6MU0N5","CÉLINE","Tränen aus Kajal","BTGS / A Million / Groove Attack",14,99,19,"633075"
125,"spotify:track:66W1rVTnEv86dIkFhoiElg","Regard, RAYE","Secrets","Ministry of Sound Recordings",125,135,9,"630961"
126,"spotify:track:3BWuwOqECIlquXZQDrfUmZ","KitschKrieg, Miss Platnum, Marteria, SFR","Titanik","SoulForce Records",126,-1,1,"626291"
127,"spotify:track:2MbdDtCv5LUVjYy9RuGTgC","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Generation Now/Atlantic",96,114,7,"626062"
128,"spotify:track:3IJYUaN3tx04S4TYyZHKoP","StaySolidRocky","Party Girl","Columbia",49,119,12,"624989"
129,"spotify:track:5duf2NsABczC5cHAe0zwLn","Ra'is","Hayat","Groove Attack TraX",47,108,9,"622438"
130,"spotify:track:7qwWwsa6otLM0UOEamls4s","The Cratez, Bausa, Maxwell, Joshi Mizu","Skifahren (feat. Joshi Mizu)","GOLD LEAGUE/RBK",3,118,39,"618331"
131,"spotify:track:59qrUpoplZxbIZxk6X0Bm3","Jason Derulo","Take You Dancing","Atlantic Records",131,155,3,"616611"
132,"spotify:track:17Jm0HKkU2Qh7K264pSSXW","AK AUSSERKONTROLLE, Jugglerz","Gangster Queen","XY Records",11,103,6,"613225"
133,"spotify:track:5yLM9Guje2ZxeCgrKiyJay","GRiNGO, Summer Cem, Julian Marley","Pablo & Sosa (feat. Julian Marley)","Sony Music/SLS MUSIC",43,43,2,"612278"
134,"spotify:track:4NhDYoQTYCdWHTvlbGVgwo","6ix9ine","GOOBA","Create Music Group",3,120,14,"607185"
135,"spotify:track:7v8OynJxOxHoeS5C2UA9Y7","Capital Bra, Loredana","Nicht verdient","URBAN",1,122,16,"604298"
136,"spotify:track:6EDO9iiTtwNv6waLwa1UUq","DJ Khaled, Drake","POPSTAR (feat. Drake)","OVO/We The Best/Epic",35,94,4,"602622"
137,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,125,67,"598552"
138,"spotify:track:5zDEsfsz5Ih3EKqYFbWGWy","CÉLINE","Blue Jeans","BTGS / A Million / Groove Attack",38,87,3,"596246"
139,"spotify:track:1aBi2cwSWOaYz0kC0P27ok","Harris & Ford, FiNCH","Nachbarn","Kontor Records",78,78,2,"594951"
140,"spotify:track:2iNzRQE0MlCaSHbHGzmbN2","Clueso","Flugmodus","Epic Local",140,-1,1,"594239"
141,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",136,141,4,"588142"
142,"spotify:track:5pfzb7BxAQReEjkEtIwt4J","Dhurata Dora, Azet","Fajet","Epic/Two Sides",29,109,4,"587771"
143,"spotify:track:70rFIfYN7lU6iTgUIVP42w","Machine Gun Kelly, blackbear","my ex's best friend (with blackbear)","Bad Boy/Interscope Records",143,-1,1,"585621"
144,"spotify:track:1IikW5aCjY08gagX94j3fJ","Pashanim","Hauseingang","Urban",40,126,34,"580950"
145,"spotify:track:0X4hMHBj4Ra6h1tIQGl1CH","Tom Gregory","Fingertips","Kontor Records",36,116,23,"575388"
146,"spotify:track:1V7JaMp11LKGwKiVmSetf0","Joker Bra, VIZE","Baby","Bra Musik",1,129,28,"567651"
147,"spotify:track:0gThlZWwZWkDqRKGOz2CN1","Symba","Angels Sippen","SME - Symba",9,127,20,"562963"
148,"spotify:track:4PP0u2Fhzg8NnPW3EZGw2v","Dardan, Monet192","H <3 T E L","Hypnotize Entertainment",1,132,21,"562364"
149,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",80,138,25,"562328"
150,"spotify:track:77n1KyvJusOKPx2kdA6be2","Celo & Abdi, Hanybal","Digitalwaagendisplays","385ideal",150,-1,1,"555966"
151,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",23,143,26,"554539"
152,"spotify:track:1lht8jb3c6rEiVaqX94enH","Jerome","Light","Kontor Records",33,142,44,"544197"
153,"spotify:track:5o5D321mcyVDZDr2AJAErr","Farid Bang, Bass Sultan Hengzt, Sipo, Fler","OLAJUWON (feat. Bass Sultan Hengzt, Sipo & Fler) - Remix","Farid Bang II/WM Germany",61,61,2,"542566"
154,"spotify:track:3qT2eKpWNq5cze7kGGORDZ","RIN","DAS RENNEN","GOLD LEAGUE/DIVISION",5,133,10,"540834"
155,"spotify:track:0psIeufUtT83Ot2dkLjQ0v","LEA","Treppenhaus","Four Music/Treppenhaus Records",29,137,23,"539836"
156,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",85,154,10,"538766"
157,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",8,150,45,"538198"
158,"spotify:track:7mSSP2N4o65d0WcSZFWb9G","Rico, Kontra K","Kopf rattert (feat. Kontra K)","Tag1er Records",158,-1,1,"534094"
159,"spotify:track:71dcXBSkTI1JoKNDBzuxkW","Lucio101","Topfit","Columbia Local",159,-1,1,"534049"
160,"spotify:track:60kRngoF681aoDmRvL9X8p","Luciano, Miksu / Macloud","Halb 3 (feat. Miksu / Macloud)","Urban",17,79,3,"533239"
161,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",27,149,84,"532796"
162,"spotify:track:7HtXBen3SdZqD6V1haUlhX","KitschKrieg, Nena, Trettmann, SFR","Irgendwo","SoulForce Records",162,-1,1,"529785"
163,"spotify:track:5WxzuqQCeCsFlUEStzTp3K","KitschKrieg, SFR, Trettmann, Gzuz, Gringo, Ufo361","Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)","SoulForce Records",1,-1,71,"529277"
164,"spotify:track:6AzKhCHOms83jvNVLsz0Bt","Aya Nakamura, Maluma","Djadja (feat. Maluma) - Remix","Rec. 118",164,-1,1,"528995"
165,"spotify:track:20McUFi8KCIVdNDLrkTDuZ","HVME","Goosebumps","Columbia/B1 Recordings",163,164,4,"527451"
166,"spotify:track:0H9WHopZ62JeDaGau7REMw","Pashanim","Shababs botten","Urban",71,145,39,"523709"
167,"spotify:track:254AnlO6Fr8ge2hH0nywp7","Fynn Kliemann","Alles was ich hab","twoFinger Records",36,147,25,"517447"
168,"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Dua Lipa","Break My Heart","Urban",39,170,20,"513377"
169,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",40,161,25,"511379"
170,"spotify:track:34FbkFgAbv4ffvhL2XQMVm","Aya Nakamura","Jolie nana","Rec. 118",170,-1,1,"506667"
171,"spotify:track:5DvTCC5k50T8InS6xGqW2K","Nimo, Rina","Trendsetter","385ideal",11,167,15,"504687"
172,"spotify:track:6RWISvoKtWAwhTJ4aU20Hm","Luciano","Late Night","Urban",3,123,15,"503984"
173,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Urban",19,168,41,"503739"
174,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",11,162,33,"503387"
175,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",28,182,79,"502443"
176,"spotify:track:4UOXo3xWnxYdTf3sFyRaUG","Bonez MC, RAF Camora","500 PS","187 Strassenbande",1,165,106,"502430"
177,"spotify:track:2PwZStrk1IywDTAlnY4bsJ","Monk, BHZ","200 kmh","Sony Music/BHZ",177,-1,1,"499216"
178,"spotify:track:4slSrbTK1sNK4I1mDYEthf","S1mba, DTG","Rover (feat. DTG)","Parlophone UK",162,175,8,"499025"
179,"spotify:track:0YU17F0BlVXvmx5ytsR43w","LUM!X, Gabry Ponte","Monster","Spinnin' Records",34,157,61,"497248"
180,"spotify:track:1sgDyuLooyvEML4oHspNza","Kygo, OneRepublic","Lose Somebody","Kygo",54,139,13,"496385"
181,"spotify:track:7qF4tAE0PF6XJFEor6jQni","Brando","Look into My Eyes","Kontor Records",181,193,2,"495884"
182,"spotify:track:6dNB3XdAzx7kTf5wa8Rg89","Apache 207","Wieso tust Du dir das an?","Four Music/Two Sides",1,166,43,"489990"
183,"spotify:track:0dy5NFDnx5fuZvE8ZXEX35","Bonez MC","Shotz Fired","187 Strassenbande",2,156,18,"488671"
184,"spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","Dynoro, Gigi D'Agostino","In My Mind","Columbia/B1 Recordings",1,178,118,"486150"
185,"spotify:track:7CHi4DtfK4heMlQaudCuHK","MEDUZA, Becky Hill, Goodboys","Lose Control","Virgin",32,186,43,"485737"
186,"spotify:track:3UE1ojFN1y0GybCNSyKGdK","Shindy","What's Luv","Sony Music/Friends with Money",1,136,19,"485675"
187,"spotify:track:02itaCXOdC54J0ISjqqFAp","R3HAB, A Touch Of Class","All Around The World (La La La)","Virgin",20,181,62,"479960"
188,"spotify:track:20rTzps5LFpeylWrzM84zS","Samra","BaeBae","Urban",1,171,18,"478028"
189,"spotify:track:2ZSHH750nQpUVHjoe3iu2U","Scott Storch, Ozuna, Tyga","Fuego Del Calor (feat. Ozuna & Tyga)","Atlantic Records",159,191,4,"477751"
190,"spotify:track:0iqichhGnbEy9w6p4sytpW","Bozza, Samra","Unbekannt","Def Jam Germany",7,151,6,"477015"
191,"spotify:track:3Zigq1lfHmFRlyoRrh9k2s","Apache 207","Kein Problem","Four Music/Two Sides",17,158,66,"476931"
192,"spotify:track:3uhTOxvu2h2YEm0uPNF2vi","Apache 207","Doch in der Nacht","Four Music/Two Sides",6,169,42,"475884"
